,Unnamed: 0,Time,U_mpers,Time.1,V_mpers,date
3,3,3,-3.062419,3,8.971422,2006-05-01
4,4,4,-3.7958868,4,9.014581,2006-05-01
5,5,5,-4.409478,5,8.264289999999999,2006-05-01
6,6,6,-4.872631,6,9.103752,2006-05-01
7,7,7,-5.641849,7,9.081675,2006-05-01
8,8,8,-5.59837,8,9.985212,2006-05-01
9,9,9,-6.332058999999999,9,10.515009,2006-05-01
10,10,10,-5.662674,10,10.032382,2006-05-01
11,11,11,-5.9822397,11,9.867825,2006-05-01
12,12,12,-6.1832438,12,10.152012,2006-05-01
13,13,13,-6.4973507,13,12.426723,2006-05-01
14,14,14,-5.0315304,14,13.617069,2006-05-01
15,15,15,-5.0343304,15,13.7758045,2006-05-01
16,16,16,-4.7404985,16,14.246191,2006-05-01
17,17,17,-6.5432653,17,14.28305,2006-05-01
18,18,18,-4.8215637000000005,18,14.071668,2006-05-01
19,19,19,-2.2417521,19,14.527479,2006-05-01
20,20,20,-4.996855,20,13.48364,2006-05-01
21,21,21,-5.1861606,21,12.110266,2006-05-01
22,22,22,-4.1271663,22,13.143446,2006-05-01
23,23,23,-2.1492584,23,13.723221,2006-05-01
0,0,0,11.090281,0,-5.7745013,2006-10-29
1,1,1,10.918363,1,-6.883828599999998,2006-10-29
2,2,2,8.23591,2,-9.012773,2006-10-29
3,3,3,4.8503904,3,-10.673084,2006-10-29
4,4,4,-1.988586,4,-5.519356,2006-10-29
5,5,5,-3.33701,5,-4.254640599999999,2006-10-29
6,6,6,-5.3123144999999985,6,-4.780157599999999,2006-10-29
7,7,7,-6.331587,7,-3.822064,2006-10-29
8,8,8,-6.258092,8,-3.4979107000000003,2006-10-29
9,9,9,-5.7495666,9,-2.6947606,2006-10-29
10,10,10,-6.457226,10,-1.7032227999999998,2006-10-29
11,11,11,-4.8166904000000015,11,-0.5711083,2006-10-29
12,12,12,-3.8335593,12,0.30138236,2006-10-29
13,13,13,-1.648943,13,-0.8566749,2006-10-29
14,14,14,-0.44503522,14,0.1477826,2006-10-29
15,15,15,0.43845022,15,1.4132202,2006-10-29
16,16,16,2.5799541,16,2.191846,2006-10-29
17,17,17,5.2016095999999985,17,1.0261164,2006-10-29
18,18,18,4.6097603,18,-7.776702999999999,2006-10-29
19,19,19,5.3569336,19,-6.977989999999999,2006-10-29
20,20,20,5.777490599999998,20,-6.564076400000001,2006-10-29
21,21,21,4.124217,21,-4.417633,2006-10-29
22,22,22,5.7179804,22,-4.121874,2006-10-29
23,23,23,7.850987400000001,23,-3.78235,2006-10-29
0,0,0,4.19913,0,-1.8308074,2006-05-17
1,1,1,3.8222942,1,-2.2912014,2006-05-17
2,2,2,3.6256013,2,-1.5540428,2006-05-17
3,3,3,5.1272755,3,-1.8435225,2006-05-17
4,4,4,4.2417727,4,-1.7971616,2006-05-17
5,5,5,4.3581443,5,0.47585195,2006-05-17
6,6,6,4.4871940000000015,6,-0.072855845,2006-05-17
7,7,7,4.229608,7,2.1039977000000003,2006-05-17
8,8,8,4.95746,8,3.732875,2006-05-17
9,9,9,3.8755584,9,4.022195,2006-05-17
10,10,10,4.5644636,10,3.4211802,2006-05-17
11,11,11,4.15606,11,4.3885584,2006-05-17
12,12,12,4.4590206,12,5.223373400000002,2006-05-17
13,13,13,4.4874589999999985,13,6.105882599999998,2006-05-17
14,14,14,4.1800165,14,6.3175297,2006-05-17
15,15,15,3.5946426,15,5.1802263,2006-05-17
16,16,16,2.928255,16,5.1668377,2006-05-17
17,17,17,3.346219,17,5.818239,2006-05-17
18,18,18,2.7795396,18,5.6561184,2006-05-17
19,19,19,2.1905556,19,6.3434916,2006-05-17
20,20,20,2.0119507,20,7.59272,2006-05-17
21,21,21,1.2162538,21,8.038387,2006-05-17
22,22,22,0.94743705,22,7.721338999999999,2006-05-17
23,23,23,-0.7618375,23,7.956397,2006-05-17
0,0,0,6.3384230000000015,0,-4.47676,2006-08-31
1,1,1,7.6855965,1,-4.160933999999999,2006-08-31
2,2,2,5.495606400000002,2,-5.4883623,2006-08-31
3,3,3,6.3578486,3,-3.1507560000000003,2006-08-31
4,4,4,5.086007,4,-0.88095576,2006-08-31
5,5,5,7.7530565,5,0.5386566999999999,2006-08-31
6,6,6,6.766369999999998,6,1.4500828,2006-08-31
7,7,7,7.247673,7,2.0691614,2006-08-31
8,8,8,7.1946460000000005,8,3.4123678,2006-08-31
9,9,9,6.388669,9,4.6162844000000005,2006-08-31
10,10,10,7.27429,10,4.8036394,2006-08-31
11,11,11,9.31926,11,5.0222235,2006-08-31
12,12,12,9.736277,12,4.214447,2006-08-31
13,13,13,6.932160400000001,13,4.452170400000001,2006-08-31
14,14,14,10.247784,14,6.060087,2006-08-31
15,15,15,9.87196,15,8.038607,2006-08-31
16,16,16,9.335478,16,10.343878,2006-08-31
17,17,17,8.876019,17,8.820702,2006-08-31
18,18,18,9.406065,18,7.0815735,2006-08-31
19,19,19,9.830295,19,2.1164508,2006-08-31
20,20,20,9.395067,20,0.22672269,2006-08-31
21,21,21,8.942244,21,-1.0167699,2006-08-31
22,22,22,8.869452,22,-0.48934406,2006-08-31
23,23,23,8.794933,23,-0.31074435,2006-08-31
0,0,0,-13.252335,0,4.2547190000000015,2006-03-10
1,1,1,-13.906372,1,4.147931,2006-03-10
2,2,2,-14.488992,2,3.51119,2006-03-10
3,3,3,-15.195337,3,3.3595233,2006-03-10
4,4,4,-15.242795999999998,4,2.9742332,2006-03-10
5,5,5,-15.928873,5,2.4876938,2006-03-10
6,6,6,-16.051022,6,2.7934487,2006-03-10
7,7,7,-16.532958999999998,7,3.0033615,2006-03-10
8,8,8,-16.469282,8,2.6059809,2006-03-10
9,9,9,-16.139374,9,1.8333118,2006-03-10
10,10,10,-15.997122,10,1.0028486,2006-03-10
11,11,11,-15.560083,11,0.59865874,2006-03-10
12,12,12,-15.394007,12,-0.0025249915,2006-03-10
13,13,13,-14.946314,13,0.2098884,2006-03-10
14,14,14,-14.438292,14,0.19049229,2006-03-10
15,15,15,-13.951872,15,-0.008496805999999999,2006-03-10
16,16,16,-13.780278,16,-0.20172173,2006-03-10
17,17,17,-13.810710999999998,17,0.24848016,2006-03-10
18,18,18,-13.935192,18,-0.13681629999999995,2006-03-10
19,19,19,-13.964308,19,-0.2225965,2006-03-10
20,20,20,-13.953056,20,-0.58699656,2006-03-10
21,21,21,-13.809417000000002,21,-0.6609556999999999,2006-03-10
22,22,22,-13.360658,22,-1.1125336,2006-03-10
23,23,23,-12.78336,23,-1.556488,2006-03-10
0,0,0,-4.0244823,0,-8.86302,2006-06-27
1,1,1,-2.5877275,1,-9.835655,2006-06-27
2,2,2,-1.2808223,2,-9.564587,2006-06-27
3,3,3,-0.006595731,3,-8.104137,2006-06-27
4,4,4,1.8260493,4,-8.465345,2006-06-27
5,5,5,2.63486,5,-8.755903,2006-06-27
6,6,6,3.4802108,6,-8.366625,2006-06-27
7,7,7,4.794428,7,-8.468025,2006-06-27
8,8,8,5.85025,8,-8.0851755,2006-06-27
9,9,9,7.0308223,9,-8.485447,2006-06-27
10,10,10,7.0394735,10,-8.831164999999997,2006-06-27
11,11,11,6.7346144,11,-9.375023,2006-06-27
12,12,12,6.739788000000001,12,-8.414074000000001,2006-06-27
13,13,13,6.5095005,13,-8.09309,2006-06-27
14,14,14,6.5789075,14,-8.244646000000001,2006-06-27
15,15,15,7.135739999999998,15,-7.901365299999998,2006-06-27
16,16,16,6.7033570000000005,16,-7.1155233,2006-06-27
17,17,17,5.2757044,17,-6.6215963,2006-06-27
18,18,18,6.4195642,18,-6.425735,2006-06-27
19,19,19,6.4653230000000015,19,-6.578431599999999,2006-06-27
20,20,20,6.2836347,20,-5.9506903,2006-06-27
21,21,21,7.398600599999999,21,-5.846574,2006-06-27
22,22,22,7.4622173,22,-5.343362,2006-06-27
23,23,23,7.9443197,23,-5.5333767,2006-06-27
0,0,0,4.7679176,0,-4.345598000000002,2006-07-18
1,1,1,4.1847506,1,-4.7652206,2006-07-18
2,2,2,3.598989,2,-4.014557,2006-07-18
3,3,3,3.3465830000000003,3,-2.5711522,2006-07-18
4,4,4,4.541918,4,-2.0045192,2006-07-18
5,5,5,4.7525644,5,-2.8242679,2006-07-18
6,6,6,4.4627542,6,-3.7320065,2006-07-18
7,7,7,1.8518724,7,-1.1964368,2006-07-18
8,8,8,2.6943483,8,-1.4867126,2006-07-18
9,9,9,4.137783,9,-2.3786173,2006-07-18
10,10,10,4.7138305,10,-2.1346936000000003,2006-07-18
11,11,11,5.3263607,11,-2.5252173,2006-07-18
12,12,12,5.5803633,12,-4.103299,2006-07-18
13,13,13,3.9245062000000006,13,-5.7069597000000005,2006-07-18
14,14,14,3.4983864,14,-4.1756153,2006-07-18
15,15,15,5.104649,15,-4.1147575,2006-07-18
16,16,16,4.738907,16,-4.6133995,2006-07-18
17,17,17,3.9247108,17,-4.4144163,2006-07-18
18,18,18,4.640698,18,-4.1041913,2006-07-18
19,19,19,3.956265,19,-5.726821,2006-07-18
20,20,20,3.629651,20,-5.386214,2006-07-18
21,21,21,3.7356083,21,-3.5712209,2006-07-18
22,22,22,3.979281,22,-5.0313225,2006-07-18
23,23,23,4.08871,23,-4.1158686,2006-07-18
0,0,0,2.7998888,0,15.476508,2006-12-30
1,1,1,0.76169014,1,16.612795000000002,2006-12-30
2,2,2,2.2371655,2,17.1582,2006-12-30
3,3,3,3.4613175000000003,3,19.039597,2006-12-30
4,4,4,4.3680525,4,18.86174,2006-12-30
5,5,5,6.9195027,5,19.172924,2006-12-30
6,6,6,7.674237,6,18.12523,2006-12-30
7,7,7,7.4954076,7,19.047901,2006-12-30
8,8,8,8.706493,8,19.33493,2006-12-30
9,9,9,12.221041,9,17.774801,2006-12-30
10,10,10,14.397614,10,13.703157,2006-12-30
11,11,11,14.964042999999998,11,12.18114,2006-12-30
12,12,12,15.061147,12,11.159754,2006-12-30
13,13,13,16.257385,13,10.172188,2006-12-30
14,14,14,15.564120999999998,14,9.491695,2006-12-30
15,15,15,15.9766,15,9.251881,2006-12-30
16,16,16,15.710087,16,7.736582799999999,2006-12-30
17,17,17,14.221706,17,6.224436,2006-12-30
18,18,18,13.348742,18,5.72857,2006-12-30
19,19,19,12.280861,19,6.3678360000000005,2006-12-30
20,20,20,10.515361,20,6.0513115,2006-12-30
21,21,21,7.718542999999999,21,5.6908407,2006-12-30
22,22,22,7.0027432,22,2.9821653,2006-12-30
23,23,23,6.554023,23,2.1298165,2006-12-30
0,0,0,-2.1453385,0,0.7392863000000001,2006-10-13
1,1,1,-0.5656015999999999,1,1.5844233,2006-10-13
2,2,2,-1.129305,2,-0.28971684,2006-10-13
3,3,3,-1.6242847,3,-0.84577024,2006-10-13
4,4,4,-3.358333,4,-0.0660492,2006-10-13
5,5,5,-6.5721664,5,2.0971490000000004,2006-10-13
6,6,6,-8.211071,6,2.4498613,2006-10-13
7,7,7,-4.2571616,7,2.6111817000000004,2006-10-13
8,8,8,-1.3541698,8,3.4073563,2006-10-13
9,9,9,-1.6285883999999995,9,1.5235953000000002,2006-10-13
10,10,10,-5.1518393,10,2.3768551,2006-10-13
11,11,11,-5.042426,11,2.415865,2006-10-13
12,12,12,-6.054282700000001,12,3.1334383,2006-10-13
13,13,13,-5.583501,13,2.1418493,2006-10-13
14,14,14,-5.086068,14,1.574137,2006-10-13
15,15,15,-4.601500499999998,15,1.2613207,2006-10-13
16,16,16,-5.1684794,16,1.4349086000000002,2006-10-13
17,17,17,-5.317807,17,1.6621317999999998,2006-10-13
18,18,18,-5.1425676,18,2.1457734,2006-10-13
19,19,19,-5.1081347,19,2.2780857000000005,2006-10-13
20,20,20,-4.8105116,20,2.7134106,2006-10-13
21,21,21,-4.493053400000001,21,2.9639022,2006-10-13
22,22,22,-3.9238133,22,3.4510176,2006-10-13
23,23,23,-3.801187,23,3.872026,2006-10-13
0,0,0,4.2774614999999985,0,-1.4717893999999998,2006-04-04
1,1,1,6.300232,1,-2.227952,2006-04-04
2,2,2,5.322489,2,-4.3993387,2006-04-04
3,3,3,6.9054527000000006,3,-3.6916075,2006-04-04
4,4,4,7.4994802,4,-4.44162,2006-04-04
5,5,5,8.563185,5,-4.8101707000000005,2006-04-04
6,6,6,7.138895,6,-2.7182312,2006-04-04
7,7,7,11.428738,7,-5.334462599999998,2006-04-04
8,8,8,12.454485,8,-6.845722,2006-04-04
9,9,9,9.957819,9,-5.7243557,2006-04-04
10,10,10,12.267181,10,-10.82433,2006-04-04
11,11,11,11.847645,11,-9.929027,2006-04-04
12,12,12,9.088358,12,-13.020563,2006-04-04
13,13,13,7.8693275,13,-13.760208,2006-04-04
14,14,14,8.322445,14,-14.545027,2006-04-04
15,15,15,9.288288,15,-15.617863,2006-04-04
16,16,16,9.702066,16,-15.628995000000002,2006-04-04
17,17,17,9.394684,17,-15.913804999999998,2006-04-04
18,18,18,8.901619,18,-15.948032,2006-04-04
19,19,19,9.98745,19,-15.795439000000002,2006-04-04
20,20,20,9.553213,20,-15.560566,2006-04-04
21,21,21,10.106017,21,-14.742966,2006-04-04
22,22,22,10.141544,22,-14.530888,2006-04-04
23,23,23,8.459464,23,-14.146461,2006-04-04
0,0,0,2.6257436000000003,0,-3.5053353,2006-08-27
1,1,1,3.4624352,1,-3.155173,2006-08-27
2,2,2,3.3512805,2,-2.3725336,2006-08-27
3,3,3,3.2470016,3,-2.8308287,2006-08-27
4,4,4,3.4930623,4,-3.040638,2006-08-27
5,5,5,4.1438994,5,-2.7990007,2006-08-27
6,6,6,4.1359252999999985,6,-2.9735034,2006-08-27
7,7,7,3.4568467000000003,7,-2.41547,2006-08-27
8,8,8,3.4326832,8,-1.7762473,2006-08-27
9,9,9,3.6906943,9,-1.124329,2006-08-27
10,10,10,3.9806929,10,-0.58734524,2006-08-27
11,11,11,4.341851,11,0.5045528,2006-08-27
12,12,12,4.8678904,12,1.4077379,2006-08-27
13,13,13,7.7344723,13,1.6081815000000002,2006-08-27
14,14,14,5.645163,14,-2.0117354,2006-08-27
15,15,15,6.3578825,15,-5.2951794,2006-08-27
16,16,16,6.6427894,16,-4.307681,2006-08-27
17,17,17,9.16884,17,-4.8683167,2006-08-27
18,18,18,9.121554,18,-4.2225027000000015,2006-08-27
19,19,19,8.768327000000001,19,-4.8284283,2006-08-27
20,20,20,9.671303,20,-5.4053535,2006-08-27
21,21,21,8.912828,21,-4.672567400000001,2006-08-27
22,22,22,8.42609,22,-4.954665,2006-08-27
23,23,23,8.651150999999999,23,-3.597094,2006-08-27
0,0,0,4.5033474,0,3.279686,2006-03-06
1,1,1,6.189893700000002,1,-0.5191394,2006-03-06
2,2,2,2.1958290000000003,2,-3.0938663,2006-03-06
3,3,3,2.1697016,3,-10.452509,2006-03-06
4,4,4,7.528214500000002,4,-5.524582,2006-03-06
5,5,5,6.660961,5,-5.1799498,2006-03-06
6,6,6,7.915556,6,-6.2334843,2006-03-06
7,7,7,7.801533,7,-3.21823,2006-03-06
8,8,8,6.0221434,8,-6.1693305999999986,2006-03-06
9,9,9,4.558402,9,-9.178215,2006-03-06
10,10,10,3.949988,10,-9.880332,2006-03-06
11,11,11,5.2006674,11,-10.925744,2006-03-06
12,12,12,5.3106728,12,-11.36647,2006-03-06
13,13,13,5.334497,13,-11.928772,2006-03-06
14,14,14,3.6524115,14,-11.887285,2006-03-06
15,15,15,2.316617,15,-14.0564,2006-03-06
16,16,16,2.2051888,16,-12.977292,2006-03-06
17,17,17,0.9794849,17,-12.801313,2006-03-06
18,18,18,0.53455615,18,-12.666491,2006-03-06
19,19,19,0.99474627,19,-12.45407,2006-03-06
20,20,20,-0.22546694,20,-12.673077,2006-03-06
21,21,21,-1.976577,21,-12.338577,2006-03-06
22,22,22,-1.5774286,22,-10.51118,2006-03-06
23,23,23,-2.791617,23,-8.283661,2006-03-06
0,0,0,5.0721197,0,1.3680964,2006-12-26
1,1,1,5.2346525,1,1.0406559000000002,2006-12-26
2,2,2,5.2529764000000005,2,0.6963316999999999,2006-12-26
3,3,3,5.266801999999998,3,0.6686224000000001,2006-12-26
4,4,4,5.34667,4,1.0410964,2006-12-26
5,5,5,5.3903465,5,1.3401468,2006-12-26
6,6,6,5.3326397000000005,6,0.99750346,2006-12-26
7,7,7,5.829604,7,0.36357164,2006-12-26
8,8,8,5.829897,8,0.4666254,2006-12-26
9,9,9,6.2086260000000015,9,0.08162521,2006-12-26
10,10,10,6.62713,10,-1.6739378,2006-12-26
11,11,11,7.752383,11,-0.7834536,2006-12-26
12,12,12,6.7149262,12,-0.20539588,2006-12-26
13,13,13,6.1913004,13,-0.27047902,2006-12-26
14,14,14,5.8932657,14,-0.5309421,2006-12-26
15,15,15,5.679424,15,-0.6754629,2006-12-26
16,16,16,5.6380367,16,-0.9042678,2006-12-26
17,17,17,5.348029,17,-1.6834235,2006-12-26
18,18,18,4.63492,18,-2.1873019,2006-12-26
19,19,19,5.735969,19,-0.32066098,2006-12-26
20,20,20,5.0195565,20,-0.47258827,2006-12-26
21,21,21,5.0277699999999985,21,0.20256507,2006-12-26
22,22,22,4.9937553,22,0.3027593,2006-12-26
23,23,23,5.074728,23,-0.044581704000000014,2006-12-26
0,0,0,2.066352,0,-3.100781,2006-09-18
1,1,1,2.432994,1,-3.1699386,2006-09-18
2,2,2,2.8363686,2,-2.2641716,2006-09-18
3,3,3,2.7826877,3,-1.6996367,2006-09-18
4,4,4,1.8810922,4,-1.4205395,2006-09-18
5,5,5,1.8255548,5,-0.8580445,2006-09-18
6,6,6,1.7857409,6,-0.8902514000000001,2006-09-18
7,7,7,1.5802401,7,-1.0017451,2006-09-18
8,8,8,1.4709828,8,-0.43262607,2006-09-18
9,9,9,1.4807955,9,0.53988135,2006-09-18
10,10,10,1.8608441,10,1.0533382,2006-09-18
11,11,11,2.5491152,11,2.0335517,2006-09-18
12,12,12,2.863414,12,2.0134292,2006-09-18
13,13,13,3.5299106,13,2.3433123,2006-09-18
14,14,14,3.1913629,14,1.5871964,2006-09-18
15,15,15,3.143629,15,2.2507067000000003,2006-09-18
16,16,16,3.164238,16,2.9416175,2006-09-18
17,17,17,3.791255000000001,17,3.0738034,2006-09-18
18,18,18,3.849121,18,3.0797877,2006-09-18
19,19,19,3.2321205,19,3.0363317000000003,2006-09-18
20,20,20,4.954765,20,2.5013862,2006-09-18
