,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
3506,2,-6.4792260000000015,9.026524,2006-07-05,11.111188283961893,215.6707309801117,South_East
3507,3,-5.655174,8.807282,2006-07-05,10.466575810540906,212.70460401802617,South_East
3508,4,-5.327697,8.661266,2006-07-05,10.16867169528867,211.5964035862757,South_East
3509,5,-4.976619,9.430922,2006-07-05,10.663443460779684,207.82023758531318,South_East
3510,6,-6.272583,9.172902,2006-07-05,11.112489756732872,214.36496999219037,South_East
3511,7,-5.9047236,9.12372,2006-07-05,10.867751719228636,212.91028920665238,South_East
3512,8,-6.1719446,8.343979,2006-07-05,10.378578211774007,216.48990378891875,South_East
3513,9,-6.3870497,9.5721,2006-07-05,11.507367304482381,213.71347322601088,South_East
3514,10,-6.845768,9.820138,2006-07-05,11.970783176086183,214.8809411073653,South_East
3515,11,-6.863684700000001,9.688006,2006-07-05,11.872978898197793,215.31651826796514,South_East
3516,12,-6.0406275,8.7162485,2006-07-05,10.604818174184247,214.7231462231067,South_East
3517,13,-5.406034,9.064862,2006-07-05,10.554474249729353,210.81068615075156,South_East
3518,14,-4.493529,9.46217,2006-07-05,10.474944581368486,205.40276872159177,South_East
3519,15,-3.9603248,8.473157,2006-07-05,9.352997491079748,205.05122698454625,South_East
3520,16,-2.9435134,7.857555,2006-07-05,8.390795058515288,200.53641850733646,South
3521,17,-2.6502323,7.4847193,2006-07-05,7.9400726850423595,199.49832793996814,South
3522,18,-4.015828,5.8206882,2006-07-05,7.0715829661542715,214.60269554220508,South_East
3523,19,-4.312645400000001,5.594943,2006-07-05,7.064155824965228,217.6254424653547,South_East
3524,20,-4.8261714000000016,5.2632885,2006-07-05,7.1410178697725035,222.51926136605647,South_East
3525,21,-3.3707895,5.2208905,2006-07-05,6.214492695811984,212.847701204607,South_East
3526,22,-2.926231,4.689724,2006-07-05,5.52777885425394,211.96278461920002,South_East
3527,23,-2.4087853,4.3015556,2006-07-05,4.930073752124551,209.24795596012558,South_East
