,Time,U_mpers,V_mpers,date,ws_mpers_D1A1,ws_dir_degree_D1A1,dirn_D1A1
4280,8,-9.569149,4.8004975,2006-01-07,10.70576428059703,243.35872776501603,East
4281,9,-7.403969999999998,6.3160686,2006-01-07,9.731983062089963,229.53366176556898,South_East
4282,10,-8.765834,5.5674133,2006-01-07,10.384408339841654,237.57928856371973,South_East
4283,11,-8.571564,5.987113,2006-01-07,10.455488103425159,235.06625988622764,South_East
4284,12,-8.195917,5.896674,2006-01-07,10.09672321761694,234.26631228576935,South_East
4285,13,-7.8567696,5.875189,2006-01-07,9.810538942036017,233.21134321670587,South_East
4286,14,-7.821291400000002,6.008710400000001,2006-01-07,9.862920451609764,232.46671358694627,South_East
4287,15,-7.553743400000001,6.2048507000000015,2006-01-07,9.775439200482712,230.5993844010772,South_East
4288,16,-7.684647999999998,5.6202602,2006-01-07,9.520564037892294,233.81967763058293,South_East
4289,17,-8.540421,5.3020487,2006-01-07,10.05238833682885,238.167237414206,South_East
4290,18,-9.027678,6.305651999999999,2006-01-07,11.011821702914917,235.0664731934944,South_East
4291,19,-8.262503,6.958234,2006-01-07,10.802128319167709,229.89772625167004,South_East
4292,20,-6.8059807,8.14839,2006-01-07,10.616856073286124,219.8704772078592,South_East
4293,21,-6.9296722000000015,6.7262764000000015,2006-01-07,9.657284867324243,225.85331745250167,South_East
4294,22,-5.004301,7.6573315000000015,2006-01-07,9.147554547500292,213.16584741428045,South_East
4295,23,-5.1220550000000005,5.548868,2006-01-07,7.551515311806565,222.70951818674214,South_East
1248,0,-5.6869516,7.0970270000000015,2006-01-08,9.094460442460102,218.70570749047175,South_East
1249,1,-4.976899,6.959304,2006-01-08,8.555783764250766,215.57019720230613,South_East
1250,2,-5.834329599999999,6.411065,2006-01-08,8.668399870544803,222.30346760026023,South_East
1251,3,-5.097619,7.0407715,2006-01-08,8.692420996728888,215.90507463253377,South_East
1252,4,-5.16994,6.671976600000002,2006-01-08,8.440589514633892,217.77116733280178,South_East
1253,5,-6.5737095000000005,5.850479,2006-01-08,8.800100063057878,228.3315129471744,South_East
1254,6,-7.327588,5.566236,2006-01-08,9.201985063313241,232.77870373073063,South_East
1255,7,-7.706521,4.645041,2006-01-08,8.9981593570642,238.92088050500493,South_East
1256,8,-7.314083599999999,5.0468264000000005,2006-01-08,8.88629707018204,235.3937474994217,South_East
1257,9,-7.543049000000001,5.4654436,2006-01-08,9.314969777792195,234.0741569635988,South_East
1258,10,-7.8948774,5.4667635,2006-01-08,9.602842929360191,235.29955256036075,South_East
1259,11,-8.1195345,5.339409,2006-01-08,9.717825320820047,236.6710648415571,South_East
1260,12,-8.381803,5.144689,2006-01-08,9.834757060422488,238.45870385286693,South_East
1261,13,-8.6266,5.2344823,2006-01-08,10.090492183685258,238.75129652349614,South_East
1262,14,-8.504472,5.4374347,2006-01-08,10.094143852528955,237.40670442411218,South_East
1263,15,-8.321733,5.663376,2006-01-08,10.066035358603953,235.76265780521905,South_East
1264,16,-7.170866999999999,6.260169,2006-01-08,9.518983634834656,228.87903104839341,South_East
1265,17,-5.976882,6.738767999999999,2006-01-08,9.007447618484827,221.57109738135975,South_East
1266,18,-5.5759416,6.636242,2006-01-08,8.667804370725873,220.03784294344644,South_East
1267,19,-5.1108828,6.8562210000000015,2006-01-08,8.55154310029347,216.70221950465168,South_East
1268,20,-4.80081,7.1429490000000015,2006-01-08,8.606363754379721,213.90523542502308,South_East
1269,21,-4.398601,6.988305,2006-01-08,8.257366258694477,212.1872615854667,South_East
1270,22,-4.3207216,6.4984875,2006-01-08,7.803779528687546,213.6191828115164,South_East
1271,23,-3.5243883,6.462071400000001,2006-01-08,7.360684728194441,208.60787713783043,South_East
3096,0,-2.890329,6.300417,2006-01-09,6.9317570717769685,204.6433859144109,South_East
3097,1,-2.3952765,6.215385,2006-01-09,6.660957904811984,201.07559616377972,South
3098,2,-1.8922982,6.023553400000001,2006-01-09,6.313793474637479,197.44010178246464,South
3099,3,-1.7717755000000002,5.598112,2006-01-09,5.871800949193037,197.56232867895037,South
3100,4,-1.7446468000000002,5.6374016,2006-01-09,5.901193883989307,197.19609985106575,South
3101,5,-1.7954804,6.0037720000000006,2006-01-09,6.266500466350271,196.64975336965279,South
3102,6,-1.7680447,6.3910894,2006-01-09,6.63113910123973,195.4636874781929,South
3103,7,-1.4239106,6.824163,2006-01-09,6.971134918172318,191.78607092841446,South
3104,8,-1.0463414,7.0556326,2006-01-09,7.132796205664138,188.43541161482074,South
3105,9,-0.6996397,7.2544565,2006-01-09,7.288115999365566,185.50872516591636,South
3106,10,-0.09019549,7.0405045,2006-01-09,7.041082220861832,180.7339727176256,South
3107,11,0.3723529,7.3225317,2006-01-09,7.331992715465782,177.08900000090185,South
3108,12,0.9212027,7.404501,2006-01-09,7.461584916992387,172.9082039777183,South
3109,13,1.4229286,7.708661,2006-01-09,7.838888965511564,169.54159181117896,South
3110,14,1.8120183,8.066177,2006-01-09,8.267201564910819,167.3390321991354,South
3111,15,1.6696968,8.527663,2006-01-09,8.689587081415276,168.92176703354573,South
3112,16,1.6176581,8.681591000000001,2006-01-09,8.831015797731121,169.44500777078926,South
3113,17,1.7836523000000002,8.296380000000001,2006-01-09,8.48594936537423,167.86657793867897,South
3114,18,3.086938,7.3335789999999985,2006-01-09,7.956793774196047,157.17221743989762,South_West
3115,19,1.9140335,8.668868,2006-01-09,8.877657159439435,167.54919947533728,South
3116,20,1.5230374,10.364682,2006-01-09,10.475985675960175,171.64050184563357,South
3117,21,2.5286875,11.364504,2006-01-09,11.642431517456835,167.45561659963613,South
3118,22,3.7132041,11.565493,2006-01-09,12.146954886773303,162.20031199747035,South
3119,23,4.8294525,11.470219,2006-01-09,12.44546244049281,157.16682695340072,South_West
312,0,5.7878275000000015,11.130235,2006-01-10,12.545161550373964,152.5251416915454,South_West
313,1,6.523614,12.279701,2006-01-10,13.90498458360875,152.02044248547168,South_West
314,2,8.254458,12.44624,2006-01-10,14.934690054077587,146.4473055378141,South_West
315,3,10.934144,11.3370285,2006-01-10,15.750673643452469,136.03636501260837,South_West
316,4,11.626584,11.699337,2006-01-10,16.493997142858518,135.17870361175076,South_West
317,5,11.109898,11.114572,2006-01-10,15.715073792813955,135.01204980228982,South_West
318,6,10.946639,10.93535,2006-01-10,15.472904866857451,134.9704408955905,South_West
319,7,12.025296,9.920744,2006-01-10,15.589384381724377,129.52227632492614,South_West
320,8,11.854578,10.767078,2006-01-10,16.014399402293176,132.24771578336293,South_West
321,9,11.507103,11.463999,2006-01-10,16.243050591702595,134.892487770873,South_West
322,10,12.513611,12.5819435,2006-01-10,17.745302547336667,135.15600986930804,South_West
323,11,12.546713,12.339636,2006-01-10,17.597915323039402,134.52325813964677,South_West
324,12,12.031284,11.2953,2006-01-10,16.50259363793025,133.1928433003964,South_West
325,13,12.09521,11.794896,2006-01-10,16.894190616745036,134.27979312971993,South_West
326,14,11.49773,12.67372,2006-01-10,17.112012558179707,137.7853594403982,South_West
327,15,11.263615,12.54804,2006-01-10,16.86186023871106,138.0876006125276,South_West
328,16,11.537274,13.779728,2006-01-10,17.97191128135959,140.06176507412,South_West
329,17,11.531886,15.537901000000002,2006-01-10,19.349696695369595,143.4180135967617,South_West
330,18,11.991665,15.490551000000002,2006-01-10,19.589721788627475,142.2555527451342,South_West
331,19,13.180372,16.248432,2006-01-10,20.922087575502786,140.95179284359523,South_West
332,20,13.877992,16.425860999999998,2006-01-10,21.503664142266196,139.80597662323555,South_West
333,21,14.717464,16.82242,2006-01-10,22.35167915946576,138.81822923246986,South_West
334,22,15.774302,16.113285,2006-01-10,22.549203025349456,135.60906344671847,South_West
335,23,16.629047,14.778624,2006-01-10,22.24708815691584,131.62824372531549,South_West
4464,0,16.100123999999994,14.318102,2006-01-11,21.54581253278186,131.64721501206606,South_West
4465,1,16.044567,14.8293,2006-01-11,21.848026654768823,132.7458689494933,South_West
4466,2,15.18799,15.514971,2006-01-11,21.711503065677903,135.61016665602932,South_West
4467,3,14.970942,15.599678,2006-01-11,21.62126402574669,136.17821755943305,South_West
4468,4,14.871067000000002,15.229176,2006-01-11,21.285592201239435,135.68162792961982,South_West
4469,5,15.870531,14.939148,2006-01-11,21.795685288328627,133.26846401148873,South_West
4470,6,16.084423,14.327471,2006-01-11,21.54031310122418,131.6935908592702,South_West
4471,7,16.644882,13.9103775,2006-01-11,21.692180595468734,129.8860101419909,South_West
4472,8,17.032806,13.979163,2006-01-11,22.034824220179406,129.37640774629926,South_West
4473,9,17.138968,13.359799,2006-01-11,21.73081805697671,127.93635991198204,South_West
4474,10,18.07516,10.577688,2006-01-11,20.942752742916678,120.33641724474245,South_West
4475,11,15.967531,7.4227485999999985,2006-01-11,17.608499169854394,114.93207433305054,South_West
4476,12,15.773022,3.1398330000000003,2006-01-11,16.082499006074055,101.25832956950612,West
4477,13,16.315681,0.5224246,2006-01-11,16.32404281899696,91.83397195050566,West
4478,14,16.570895999999998,-1.166138,2006-01-11,16.611877439888,85.9745799840831,West
4479,15,15.98657,-1.4312546,2006-01-11,16.050511209769027,84.88403102446577,West
4480,16,15.720573000000002,-2.4803188,2006-01-11,15.915036814219516,81.03404786430154,West
4481,17,15.483864,-2.9093895,2006-01-11,15.754827565962323,79.35830840155464,West
4482,18,14.603279,-3.213374,2006-01-11,14.952642910727088,77.59013915834923,West
4483,19,14.248865,-2.8344102,2006-01-11,14.52804305369753,78.74947885931667,West
4484,20,14.071782999999998,-3.2365456000000004,2006-01-11,14.439193336885834,77.04709816567097,West
4485,21,12.8324795,-2.7097442000000003,2006-01-11,13.115458198147477,78.07641818132043,West
4486,22,12.498278,-1.9552159,2006-01-11,12.650289410954075,81.10878022719379,West
4487,23,13.768637,-1.3403132,2006-01-11,13.833719829166096,84.44003870640596,West
4992,0,14.201014,-1.0386057,2006-01-12,14.23894309379276,85.81706189774125,West
4993,1,13.64603,-1.2598455,2006-01-12,13.704063099853641,84.7252215970617,West
4994,2,13.113751999999998,-0.03613552,2006-01-12,13.11380178641227,89.84211936093467,West
4995,3,12.662918,0.74909735,2006-01-12,12.685055739511002,93.38548783216707,West
4996,4,12.0563,1.6658529,2006-01-12,12.170843667323906,97.8669071833212,West
4997,5,10.910637,2.9346924,2006-01-12,11.298425519884917,105.05484189899968,West
4998,6,10.523943,4.085989,2006-01-12,11.289317179323557,111.21902412751764,West
4999,7,11.487293,3.7181516,2006-01-12,12.074044549712061,107.93547983998079,West
5000,8,11.076824,3.8937278,2006-01-12,11.741258284675832,109.36760689090443,West
5001,9,10.465494,3.5532255,2006-01-12,11.052238511626785,108.75328405429651,West
5002,10,9.144733,5.393422,2006-01-12,10.616738788883007,120.53144601384258,South_West
5003,11,8.9206085,6.7179594,2006-01-12,11.167284115232343,126.98278513108097,South_West
5004,12,8.396549,7.337585400000001,2006-01-12,11.15088313146964,131.1495956347042,South_West
5005,13,8.092688,8.264186,2006-01-12,11.566692237106512,135.6007108421904,South_West
5006,14,8.639988,7.6184845,2006-01-12,11.519144877849408,131.40488928748107,South_West
5007,15,7.3065232999999985,9.838985,2006-01-12,12.255240045126323,143.40207117863613,South_West
5008,16,8.112822,10.855164,2006-01-12,13.551843648396332,143.2266709166522,South_West
5009,17,7.9553127,11.772889,2006-01-12,14.208726739616829,145.95186421215,South_West
5010,18,7.357553,12.373554,2006-01-12,14.395778017833042,149.26347000635795,South_West
5011,19,6.835025999999999,13.237412,2006-01-12,14.897874240253877,152.69081301097927,South_West
5012,20,7.695963000000001,12.239059,2006-01-12,14.457607398973385,147.83817531419766,South_West
5013,21,7.422414,11.609127,2006-01-12,13.779116781910407,147.40676949015784,South_West
5014,22,6.436211599999999,12.297426,2006-01-12,13.87989574836391,152.3733950380323,South_West
5015,23,6.4145074,12.229277,2006-01-12,13.809457669560517,152.32206523568004,South_West
8448,0,6.1838207,11.518089,2006-01-13,13.073102640982723,151.76958056088506,South_West
8449,1,5.9459887,11.51849,2006-01-13,12.96265379853322,152.69665084048322,South_West
8450,2,5.7950068,11.821829,2006-01-13,13.165779305353984,153.8861163475089,South_West
8451,3,5.537407,11.681343,2006-01-13,12.927360541398155,154.63724429645964,South_West
8452,4,5.1811094,11.448229,2006-01-13,12.566059121745742,155.64998396958288,South_West
8453,5,4.7711115,11.560102,2006-01-13,12.505977098805046,157.5729702625314,South
8454,6,4.478313,11.361076,2006-01-13,12.21185224295418,158.48661518719575,South
8455,7,4.1355643,11.012514,2006-01-13,11.76343303120439,159.4171772892772,South
8456,8,3.7299566,11.111664,2006-01-13,11.72099198390561,161.44415918091522,South
8457,9,3.7854476,11.460358,2006-01-13,12.069358683066376,161.72119894640213,South
8458,10,3.6010804,11.434011,2006-01-13,11.987676488602165,162.51845865216987,South
8459,11,2.3549833,11.391886,2006-01-13,11.63275603544899,168.32007775781943,South
8460,12,2.81768,11.998468,2006-01-13,12.32487545289704,166.78431871749052,South
8461,13,2.501472,12.255114,2006-01-13,12.507804816184972,168.4634568932859,South
8462,14,2.4845495,12.212703,2006-01-13,12.462868882571108,168.50068930291303,South
8463,15,2.4255865,11.952709,2006-01-13,12.196340529341711,168.52863191477152,South
8464,16,2.7608200000000003,11.980512,2006-01-13,12.294502627375536,167.02315432126215,South
8465,17,2.2363193,12.705826,2006-01-13,12.901129344124431,170.01775989640356,South
8466,18,0.497129,14.305943,2006-01-13,14.314577966600691,178.00978258965148,South
8467,19,1.2556134,13.2344,2006-01-13,13.293829710443097,174.58028678589866,South
8468,20,1.8805313,12.878133,2006-01-13,13.014711196794522,171.69209391984148,South
8469,21,1.9389603,12.3828335,2006-01-13,12.5337198202967,171.10063082786544,South
8470,22,2.1944242000000003,12.167099,2006-01-13,12.363405503555509,169.77620241822223,South
8471,23,1.9808135,11.908079,2006-01-13,12.071701105976045,170.55577884530308,South
3960,0,2.4725895,11.161865,2006-01-14,11.432450704627389,167.50947455685895,South
3961,1,2.2820325,10.55504,2006-01-14,10.798913914494191,167.80024853377125,South
3962,2,3.083323,9.54343,2006-01-14,10.029154345568175,162.09522088258876,South
3963,3,3.5072904,9.436517,2006-01-14,10.067221018792681,159.61130254356402,South
3964,4,3.6907668,8.996692999999997,2006-01-14,9.724312032644324,157.69479889907416,South
3965,5,4.3734975,9.009035,2006-01-14,10.014499089506737,154.10542893710056,South_West
3966,6,4.2126565000000005,8.114141,2006-01-14,9.142524758231353,152.56280367749835,South_West
