,Time,U_mpers,V_mpers,date,ws_mpers_D3A3,ws_dir_degree_D3A3,dirn_D3A3
6673,1,-1.4287605,-4.8931923,2006-01-02,5.097517773499131,343.72275289405707,North
6674,2,-1.0469679,-4.928965,2006-01-02,5.038932203835988,348.0079629322539,North
6675,3,-0.14185315,-4.478974299999999,2006-01-02,4.481220045503836,358.18599740743497,North
6676,4,0.6861479,-3.473432,2006-01-02,3.540554871668904,11.17443954825498,North
6677,5,0.9189528,-2.255371,2006-01-02,2.4353998842631244,22.168479863687807,North
6678,6,-0.0978626,-2.2435477,2006-01-02,2.2456810482911527,357.5023656289211,North
6679,7,0.4006657,-3.0668051,2006-01-02,3.09286703958358,7.443304878535912,North
6680,8,1.263368,-4.9282856,2006-01-02,5.087641659805785,14.378176758222594,North
6681,9,1.7608728,-5.368564,2006-01-02,5.649969242383169,18.15933444375692,North
6682,10,1.8050654,-5.1549973,2006-01-02,5.461891454549829,19.298128987517273,North
6683,11,2.2706695,-5.3291054,2006-01-02,5.792694048759991,23.0782869142933,North_West
6684,12,2.5959961,-4.795545,2006-01-02,5.453113569167638,28.428231920033703,North_West
6685,13,2.9666731,-4.4875946,2006-01-02,5.379558957406525,33.468018258733395,North_West
6686,14,2.7897224,-5.2214417,2006-01-02,5.9199665958145955,28.11478858863856,North_West
6687,15,3.2939696000000005,-5.0584583,2006-01-02,6.036409205691994,33.0713919092853,North_West
6688,16,2.583827,-4.2501440000000015,2006-01-02,4.973920585078234,31.29703678459579,North_West
6689,17,3.1183884,-3.5795392999999995,2006-01-02,4.747362195314262,41.06141325066217,North_West
6690,18,3.426169,-3.3537197,2006-01-02,4.794378984053001,45.61223440568682,North_West
6691,19,3.4746573,-3.105257,2006-01-02,4.6600283677776355,48.213246151552205,North_West
6692,20,3.2048178,-2.930158,2006-01-02,4.342428241912679,47.56339171495667,North_West
6693,21,2.6215174,-2.3194609,2006-01-02,3.5003217488013254,48.49830544132106,North_West
6694,22,3.3060884,-1.5025702,2006-01-02,3.631520028107046,65.55887842110191,West
6695,23,2.5214605,-1.2505832,2006-01-02,2.814555274494088,63.61970475727887,West
5952,0,1.7367960999999998,-0.24370496,2006-01-03,1.753810936362244,82.01248159745444,West
5953,1,2.3298485,0.7453573,2006-01-03,2.4461707907698393,107.74033890924287,West
5954,2,3.2724385,1.037885,2006-01-03,3.433083018149612,107.59691956281192,West
5955,3,2.8959506,2.2737927000000004,2006-01-03,3.6819374139457683,128.13768476331023,South_West
5956,4,2.3617772999999995,2.3944278,2006-01-03,3.36322412339828,135.3933191323469,South_West
5957,5,2.7580729,3.083564,2006-01-03,4.137068172487663,138.1891750259971,South_West
5958,6,2.3487358,3.453467,2006-01-03,4.1764810760125135,145.78000698646127,South_West
5959,7,3.3996105000000005,4.2476673,2006-01-03,5.440590872616644,141.3280484898237,South_West
5960,8,4.3025246,4.613486,2006-01-03,6.308404790896123,136.99748047035948,South_West
5961,9,4.4262924,4.3979154000000005,2006-01-03,6.23968943745239,134.8157481365504,South_West
5962,10,3.0284636000000003,5.821979,2006-01-03,6.562547619100829,152.51755493694924,South_West
5963,11,5.2788086,4.886425,2006-01-03,7.193258615958344,132.78944891520894,South_West
5964,12,4.573493,5.273331,2006-01-03,6.980319337724457,139.06531612898638,South_West
5965,13,2.913364,5.129361,2006-01-03,5.8989858505354125,150.4043797131177,South_West
5966,14,2.8886204,5.553368,2006-01-03,6.259714367183231,152.5185110889734,South_West
5967,15,3.700457,4.561287,2006-01-03,5.873561194472907,140.9484524282497,South_West
5968,16,3.9652662,3.9512215,2006-01-03,5.597810945264648,134.89835123595608,South_West
5969,17,3.7747204,3.6694577000000006,2006-01-03,5.2643550326954065,134.18987610862538,South_West
5970,18,1.064337,4.2771397,2006-01-03,4.407577255464173,166.0261560771727,South
5971,19,3.3389277,2.2242918,2006-01-03,4.011971111233795,123.67034227624227,South_West
5972,20,0.9066278,2.6209326,2006-01-03,2.7733123988248423,160.91857524073242,South
5973,21,-0.79120994,3.1119556,2006-01-03,3.210962601078711,194.2651139002299,South
5974,22,-0.96899456,2.2568243,2006-01-03,2.456055043841665,203.2368464585451,South_East
5975,23,-1.7733085,2.979355,2006-01-03,3.4671572292293367,210.76105677432685,South_East
1296,0,-3.0974426,2.4789681,2006-01-04,3.967295489513274,231.3287563110689,South_East
1297,1,-2.6713083,1.4935186000000005,2006-01-04,3.060471506515761,240.79060565004684,South_East
1298,2,-2.72696,1.193639,2006-01-04,2.9767574479491943,246.36014771163303,East
1299,3,-2.3397496,1.0536609,2006-01-04,2.5660532891756107,245.75650326402297,East
1300,4,-2.7698407000000005,0.91780263,2006-01-04,2.9179409128718508,251.66708829950738,East
1301,5,-3.7061853,2.2696671000000004,2006-01-04,4.345940430189823,238.51670605758727,South_East
1302,6,-3.795464,1.9786643,2006-01-04,4.280263938986764,242.46591337709955,South_East
1303,7,-4.206852400000002,1.4454591,2006-01-04,4.448253491558073,251.03746609498708,East
1304,8,-6.8416243,0.4452036,2006-01-04,6.856094318765127,266.2768528774354,East
1305,9,-4.3260303,0.5059049,2006-01-04,4.355511212746685,263.3298777321629,East
1306,10,-4.948991,0.10267015,2006-01-04,4.950055866127374,268.8115309613461,East
1307,11,-4.925779299999999,0.5235399000000001,2006-01-04,4.953523568047344,263.9330549472404,East
1308,12,-5.818667,-0.23227271,2006-01-04,5.82330114872138,272.2859503520603,East
1309,13,-6.1983967,-0.06453788,2006-01-04,6.1987326760012635,270.59654370407065,East
1310,14,-6.1726565,1.1707524,2006-01-04,6.2827024001696925,259.26042044888277,East
1311,15,-6.8040943,1.2317903,2006-01-04,6.914694974217343,259.7385061775856,East
1312,16,-7.2071576,1.540836,2006-01-04,7.37002688259234,257.9322659388022,East
1313,17,-7.6165833,1.7047421000000005,2006-01-04,7.805029583118267,257.38399526262833,East
1314,18,-7.4363284,1.4339325,2006-01-04,7.573317799168526,259.08572621919006,East
1315,19,-7.5234966,1.9097638,2006-01-04,7.762100157947074,255.75687479943664,East
1316,20,-7.470625999999998,2.3275738,2006-01-04,7.8248228495169405,252.6948761684016,East
1317,21,-7.8824679999999985,2.13971,2006-01-04,8.16772065236832,254.81292402984948,East
1318,22,-8.226492,2.3668162999999995,2006-01-04,8.56019801313087,253.94912206299537,East
1319,23,-8.151792,2.9839478,2006-01-04,8.680763634864668,249.8949449602911,East
2688,0,-7.938828999999999,3.1707792,2006-01-05,8.548616649867604,248.22816456359917,East
2689,1,-8.30817,2.6458883,2006-01-05,8.71931268191346,252.334974793074,East
2690,2,-9.516467,3.0643969,2006-01-05,9.997683357799376,252.15092580361323,East
2691,3,-10.644503,2.4501712,2006-01-05,10.92285599219904,257.0373411135143,East
2692,4,-11.734438,4.722450299999998,2006-01-05,12.64905419435833,248.07799230794438,East
2693,5,-11.074965,2.2350426,2006-01-05,11.2982416851048,258.59036617712235,East
2694,6,-11.689279,3.5499778,2006-01-05,12.216447352660833,253.1067164588326,East
2695,7,-11.334626,3.617536,2006-01-05,11.897912139160047,252.29910349105364,East
2696,8,-11.4169855,5.012266,2006-01-05,12.468775736292887,246.29764477793347,East
2697,9,-10.854907,4.5873003,2006-01-05,11.784410465569719,247.09100629043837,East
2698,10,-11.615778,4.809141,2006-01-05,12.57195830820183,247.5095653815452,East
2699,11,-11.643934,4.9289484,2006-01-05,12.64419753587465,247.0567626696057,East
2700,12,-11.6052,4.7600493,2006-01-05,12.543473856090683,247.69826767189312,East
2701,13,-11.530099,4.8812337,2006-01-05,12.520767763352879,247.05477215694606,East
2702,14,-11.805761,4.927184,2006-01-05,12.792698501839908,247.34657756163278,East
2703,15,-11.9045105,4.7314997000000005,2006-01-05,12.810326289978345,248.3244369488974,East
2704,16,-12.091438,4.8524150000000015,2006-01-05,13.028768331660098,248.13391497388568,East
2705,17,-11.970428,4.912097,2006-01-05,12.939082016920404,247.68907474727985,East
2706,18,-12.556691,4.902053400000002,2006-01-05,13.479637102160153,248.6746383107541,East
2707,19,-12.593533,4.867789299999999,2006-01-05,13.50157198593125,248.86694396496375,East
2708,20,-11.676748,4.7654190000000005,2006-01-05,12.611727165660737,247.79904766378596,East
2709,21,-11.412785,5.137192199999999,2006-01-05,12.515686363758315,245.76624749544277,East
2710,22,-12.57745,4.946278599999999,2006-01-05,13.515099721841418,248.53199191649165,East
2711,23,-12.602116,5.0167074000000005,2006-01-05,13.56394783293827,248.2932637011383,East
5448,0,-13.69378,4.5965967,2006-01-06,14.44466378670168,251.44462180094902,East
5449,1,-12.619801,5.916909,2006-01-06,13.938048263436384,244.88003871889376,East
5450,2,-11.985867,5.7655916,2006-01-06,13.300490751836174,244.3109332086065,East
5451,3,-12.129993,6.057228599999998,2006-01-06,13.558272326985728,243.46430955758015,East
5452,4,-11.873483,6.1954985,2006-01-06,13.392677111570757,242.4447692720805,South_East
5453,5,-11.093988,6.430577,2006-01-06,12.82298289389302,239.9014801985835,South_East
5454,6,-11.874319,5.114278,2006-01-06,12.928854983139265,246.69841948098787,East
5455,7,-11.290548,5.382382,2006-01-06,12.507857935483118,244.512127233424,East
5456,8,-10.163317,6.0761137000000005,2006-01-06,11.841121996576874,239.12701263394024,South_East
5457,9,-9.897743,6.536760299999999,2006-01-06,11.861473420857338,236.55805524085505,South_East
5458,10,-9.887921,6.4443226,2006-01-06,11.802553769210787,236.90623024986385,South_East
5459,11,-9.998909,6.819199,2006-01-06,12.102878012765476,235.70623484883404,South_East
5460,12,-9.3106,5.592476,2006-01-06,10.86108006464256,239.00857738612868,South_East
5461,13,-10.638433,4.275178,2006-01-06,11.465313062763398,248.10669837328948,East
5462,14,-10.228834,4.7013254,2006-01-06,11.257508850373656,245.31577947634926,East
5463,15,-10.282461,4.6911516,2006-01-06,11.302031125010387,245.4761774651402,East
5464,16,-10.482089,3.83883,2006-01-06,11.162921014359144,249.88587647020762,East
5465,17,-10.802357,4.4930277,2006-01-06,11.699496342510487,247.4160934143636,East
5466,18,-10.319011,4.9351764000000005,2006-01-06,11.438441944479937,244.44004736304407,East
5467,19,-10.063865,5.279684,2006-01-06,11.36470157452808,242.31769099626092,South_East
5468,20,-11.380915,6.202625299999999,2006-01-06,12.96139602239763,241.4095125949648,South_East
5469,21,-10.480024,6.305027,2006-01-06,12.230464770862348,238.9679025179878,South_East
5470,22,-10.276591,6.6143546,2006-01-06,12.22121145205426,237.23332454650594,South_East
5471,23,-10.407157000000002,5.9580183,2006-01-06,11.99195142109006,240.20919061114878,South_East
7344,0,-9.9377985,5.73735,2006-01-07,11.47506096058327,240.00104055372097,South_East
7345,1,-10.150093,5.813613,2006-01-07,11.697114345958067,240.19744996524722,South_East
7346,2,-9.913771,5.453021499999998,2006-01-07,11.314517175730622,241.1872208833802,South_East
7347,3,-9.810469,5.6484585,2006-01-07,11.32035270767582,240.0684589843355,South_East
7348,4,-9.7271805,5.556898,2006-01-07,11.202551310392835,240.26173908558377,South_East
7349,5,-9.213556,5.7912617,2006-01-07,10.882477945901057,237.84822352127654,South_East
7350,6,-9.879388,5.5849237,2006-01-07,11.348730324990797,240.52005958820908,South_East
7351,7,-10.280815,5.313157,2006-01-07,11.572588058462724,242.66993931146385,East
7352,8,-9.082059,5.1753964,2006-01-07,10.45315854546433,240.323418101867,South_East
7353,9,-7.340025999999999,7.0022225,2006-01-07,10.14431375797211,226.34924011845663,South_East
7354,10,-8.931594,5.8234596,2006-01-07,10.662366205194237,236.89537810563868,South_East
7355,11,-8.620346000000001,6.1344824,2006-01-07,10.58027596405811,234.56326786360052,South_East
7356,12,-8.292419,6.072471599999999,2006-01-07,10.278089521130255,233.78498260388807,South_East
7357,13,-7.9777,5.9806643,2006-01-07,9.970558798748167,233.14210425661204,South_East
7358,14,-7.829608,6.116096499999999,2006-01-07,9.935260330307216,232.00483382861256,South_East
7359,15,-7.673012,6.201068,2006-01-07,9.865513544300063,231.0560323031367,South_East
7360,16,-7.772422,5.731783999999998,2006-01-07,9.65732320929252,233.59302660706223,South_East
7361,17,-8.688469,5.200853,2006-01-07,10.12612292496837,239.09557419863344,South_East
7362,18,-9.313004,6.1864195,2006-01-07,11.18051115709815,236.4048043552283,South_East
7363,19,-8.353753,6.939592,2006-01-07,10.860162351985029,230.28306251718357,South_East
7364,20,-7.082650999999999,7.935772999999998,2006-01-07,10.636749423359092,221.74880561741682,South_East
7365,21,-7.0915914,6.789977599999999,2006-01-07,9.818068261784276,226.24470649700302,South_East
7366,22,-5.1817493,7.918265299999999,2006-01-07,9.463057178799806,213.20092045294507,South_East
7367,23,-5.0567265,5.4589186,2006-01-07,7.441120559245644,222.80967472370608,South_East
4656,0,-5.612858,7.273622,2006-01-08,9.187477996003473,217.65640086651092,South_East
4657,1,-4.9514475,7.1957045,2006-01-08,8.734700658670363,214.5323100807481,South_East
4658,2,-5.9063582000000014,7.1097302,2006-01-08,9.243015238735643,219.7178682702493,South_East
4659,3,-5.2220836,7.342293700000001,2006-01-08,9.009963035576154,215.42170375473785,South_East
4660,4,-5.297648400000001,6.578216599999998,2006-01-08,8.446183292265099,218.84560586836446,South_East
4661,5,-6.648648700000002,6.212219999999999,2006-01-08,9.099242103846436,226.94356472625728,South_East
4662,6,-7.2255449999999986,5.613475,2006-01-08,9.149841644676151,232.1566178169297,South_East
4663,7,-7.7855716,4.7991996,2006-01-08,9.145897546953318,238.34939563040894,South_East
4664,8,-7.295679,5.1696095,2006-01-08,8.941576731960156,234.67918169419508,South_East
4665,9,-7.545241000000001,5.544961,2006-01-08,9.363613311088942,233.6880142322796,South_East
4666,10,-7.9008045,5.568017,2006-01-08,9.665688028252786,234.82609604261032,South_East
4667,11,-8.200199000000001,5.451887999999999,2006-01-08,9.847149151106883,236.38212268125062,South_East
4668,12,-8.469625,5.250773400000001,2006-01-08,9.965197887587209,238.20301298086,South_East
4669,13,-8.710045,5.31369,2006-01-08,10.20294983414723,238.61411204187226,South_East
4670,14,-8.6187725,5.5406623,2006-01-08,10.246081110814883,237.26466631223406,South_East
4671,15,-8.446952,5.7408867,2006-01-08,10.213166903196132,235.79840364344716,South_East
4672,16,-7.219258,6.3841660000000005,2006-01-08,9.637181205421014,228.5128860220032,South_East
4673,17,-6.1866684,6.8495255,2006-01-08,9.22988978627095,222.08916312489325,South_East
4674,18,-5.6491430000000005,6.760609599999999,2006-01-08,8.81014522003248,219.88201885216685,South_East
4675,19,-5.1472370000000005,6.990465,2006-01-08,8.681051183491203,216.36505365713458,South_East
4676,20,-4.8833838,7.3125114,2006-01-08,8.793193976777289,213.73547973636897,South_East
4677,21,-4.5109205,7.103295299999999,2006-01-08,8.414583048275317,212.41743262650425,South_East
4678,22,-4.392273,6.639803,2006-01-08,7.961095777927684,213.48489593495165,South_East
4679,23,-3.4791322,6.599164,2006-01-08,7.460115707143747,207.79855785354465,South_East
8520,0,-2.957404,6.4158735,2006-01-09,7.064677712905115,204.74739127478813,South_East
8521,1,-2.3970093999999995,6.343168299999999,2006-01-09,6.780961447008325,200.70099460128358,South
8522,2,-1.972329,6.010629,2006-01-09,6.325957845250157,198.16674275095585,South
8523,3,-1.8778235,5.7998657,2006-01-09,6.096282739111494,197.940406211125,South
8524,4,-1.9219327,5.822468,2006-01-09,6.131472817712991,198.26748889893582,South
8525,5,-1.8299742,6.185093,2006-01-09,6.4501303080879415,196.48182611751608,South
8526,6,-1.7092075,6.5127,2006-01-09,6.7332497033792125,194.7052071606202,South
8527,7,-1.4169002,6.957787,2006-01-09,7.100591955191415,191.51045671887232,South
8528,8,-1.0287561,7.184188000000002,2006-01-09,7.257471758996464,188.1491994683585,South
8529,9,-0.7299958000000001,7.365492,2006-01-09,7.401578633648476,185.66011488390814,South
8530,10,-0.26162797,7.2769985,2006-01-09,7.281700101191245,182.05905288087052,South
8531,11,0.21733166,7.4090424,2006-01-09,7.412229241964668,178.31980752980698,South
8532,12,0.76475704,7.4060802,2006-01-09,7.445460177790329,174.1044924911021,South
8533,13,1.2535136,7.7691145000000015,2006-01-09,7.869589345035434,170.83455778724388,South
8534,14,1.709728,7.962782400000001,2006-01-09,8.144266288852162,167.8817342295619,South
8535,15,1.8312893,8.455978,2006-01-09,8.652004648448733,167.78030912769566,South
8536,16,1.4880755,8.570107,2006-01-09,8.69833907623457,170.14962454785072,South
8537,17,1.5020361999999998,8.151696000000001,2006-01-09,8.288923960474392,169.5597511555378,South
8538,18,2.7802665,7.670155499999999,2006-01-09,8.158502755113984,160.07550787388004,South
8539,19,1.7633343,8.949682000000003,2006-01-09,9.12174082917732,168.85391688534185,South
8540,20,1.1537843,10.561348,2006-01-09,10.62418419399958,173.76539341490871,South
8541,21,2.2001398,11.455642,2006-01-09,11.665005305258461,169.1283077526209,South
8542,22,3.2816472,11.536548,2006-01-09,11.994213108894298,164.12124788690124,South
8543,23,4.5586996,11.381838,2006-01-09,12.260831060792093,158.17271192986624,South
5592,0,5.212152,11.066181,2006-01-10,12.232207094219138,154.7796459873361,South_West
5593,1,5.326022,11.000111,2006-01-10,12.221659149101034,154.16471218404058,South_West
5594,2,7.2363405,10.901558,2006-01-10,13.08467006306633,146.42420786264074,South_West
5595,3,9.962895,11.624237,2006-01-10,15.309544820574974,139.4007987347635,South_West
5596,4,12.526958,11.7724495,2006-01-10,17.190556825298426,133.22150941400793,South_West
5597,5,12.306621,11.205847,2006-01-10,16.644035791389356,132.31956312355857,South_West
5598,6,12.208039,11.026507,2006-01-10,16.450534120403812,132.08888077733275,South_West
5599,7,12.490921,10.421164,2006-01-10,16.267260572792733,129.8382115239278,South_West
5600,8,12.520762,10.174658,2006-01-10,16.133603022189682,129.09810039264386,South_West
5601,9,12.136401,12.129492,2006-01-10,17.158578187334317,134.98368671081016,South_West
5602,10,12.501894,12.605202,2006-01-10,17.75354812560126,135.2357532302967,South_West
5603,11,12.71866,11.588029,2006-01-10,17.206008494140676,132.33679383426676,South_West
5604,12,12.358686,11.70133,2006-01-10,17.01934908906613,133.43498204314474,South_West
5605,13,12.4775715,11.903331,2006-01-10,17.24468264228638,133.65076876532027,South_West
5606,14,11.967467999999998,12.849081,2006-01-10,17.559019701440764,137.03458871143408,South_West
5607,15,11.393256,12.377594,2006-01-10,16.822934212270223,137.37123240757478,South_West
5608,16,10.319628,12.414339,2006-01-10,16.143436278107117,140.26437712400815,South_West
5609,17,10.468559,13.994298,2006-01-10,17.476587311294075,143.20134791604752,South_West
5610,18,10.510252,14.47814,2006-01-10,17.890833825261023,144.02262482029863,South_West
5611,19,12.751636,16.307789,2006-01-10,20.701405815669066,141.9768926611113,South_West
5612,20,13.760546,16.889257,2006-01-10,21.78530762303266,140.8285252956508,South_West
5613,21,14.168106,17.016682,2006-01-10,22.142779724243294,140.21920177081807,South_West
5614,22,15.055498000000002,16.254864,2006-01-10,22.156006492292335,137.19368362880982,South_West
5615,23,16.08588,15.448185999999998,2006-01-10,22.30251075697523,133.8415006336428,South_West
7128,0,16.254170000000002,14.879504999999998,2006-01-11,22.0362817061755,132.47182499705434,South_West
7129,1,16.07031,15.595553,2006-01-11,22.393662873052033,134.14104553112676,South_West
7130,2,14.7046585,15.997614000000002,2006-01-11,21.72902748156526,137.41145492234102,South_West
7131,3,13.79582,16.512066,2006-01-11,21.516806757991674,140.12126624667093,South_West
7132,4,13.886103,16.139393,2006-01-11,21.29093382017468,139.29176778323665,South_West
7133,5,15.226820000000002,15.588888,2006-01-11,21.79150009496694,135.67316362688956,South_West
7134,6,15.655024,14.860579,2006-01-11,21.585100987853103,133.50869517324247,South_West
7135,7,15.771399,14.615961,2006-01-11,21.502635707529485,132.82245500151993,South_West
7136,8,16.239504,14.792591,2006-01-11,21.966844076000015,132.3304409607445,South_West
7137,9,16.536846,14.110461,2006-01-11,21.738730074690128,130.47326487369116,South_West
7138,10,17.374706,11.349598,2006-01-11,20.753163213063207,123.1535865928517,South_West
7139,11,15.707445000000002,7.952337299999999,2006-01-11,17.605780214491954,116.85210032695355,South_West
7140,12,15.307556,3.4507265,2006-01-11,15.691678816205048,102.70363242646641,West
7141,13,16.332403,0.73949194,2006-01-11,16.349135637205226,92.5924445518918,West
7142,14,16.948616,-1.0115683000000002,2006-01-11,16.978776597299962,86.5843865725212,West
7143,15,16.134682,-1.1746417,2006-01-11,16.177383792334993,85.83608251715539,West
7144,16,15.719879,-1.9938427,2006-01-11,15.845819779581753,82.77144439016266,West
7145,17,15.664132999999998,-2.577702,2006-01-11,15.874810557688331,80.65511491401142,West
7146,18,14.785641,-2.8743377,2006-01-11,15.06243662209147,78.99887893599897,West
7147,19,14.643698,-2.6876264,2006-01-11,14.888291600488653,79.59998150862828,West
7148,20,14.416922,-3.2162302000000005,2006-01-11,14.771316009532665,77.4239757160719,West
7149,21,13.264599,-2.7805293,2006-01-11,13.55289378025813,78.16105847130194,West
7150,22,12.7147875,-1.7455012,2006-01-11,12.834040502092773,82.18322793202438,West
7151,23,14.124118,-1.2926481,2006-01-11,14.18314663212496,84.77082191735919,West
1104,0,14.573007,-1.0086819,2006-01-12,14.607873637098475,86.04054346652862,West
1105,1,14.254407999999998,-1.3383098999999998,2006-01-12,14.317095404407347,84.6363688371871,West
1106,2,13.634329,-0.3694924000000001,2006-01-12,13.63933473135324,88.44765556612741,West
1107,3,12.60043,1.1697183999999998,2006-01-12,12.654606960320757,95.3036600694706,West
1108,4,12.02624,2.165332,2006-01-12,12.219619928943125,100.20678313468383,West
1109,5,10.957239,3.3694732000000003,2006-01-12,11.463613572893987,107.09324677153525,West
1110,6,10.190184,4.896508,2006-01-12,11.305557949430005,115.66485379130583,South_West
1111,7,11.820826,4.5338345,2006-01-12,12.660473237429407,110.98413324014182,West
1112,8,11.467891,4.4496365,2006-01-12,12.300885698599645,111.20666475715387,West
1113,9,10.1932125,4.1922016000000015,2006-01-12,11.02162126573032,112.35608335508438,West
1114,10,9.458319,5.3265367,2006-01-12,10.855035307275969,119.38642449915187,South_West
1115,11,9.244114,6.402868700000001,2006-01-12,11.245015395028844,124.7081295937938,South_West
1116,12,8.426279,7.407709599999999,2006-01-12,11.219462522945255,131.31934636800736,South_West
1117,13,7.856109599999999,8.408417,2006-01-12,11.507386084298256,136.94489078158662,South_West
1118,14,8.413399,7.772013,2006-01-12,11.453797134809488,132.7307038552759,South_West
1119,15,7.3256826,9.946204,2006-01-12,12.352837713074626,143.62722115294625,South_West
1120,16,7.3065443,10.084982,2006-01-12,12.453611988021246,144.07676413101737,South_West
1121,17,6.4396544,10.600445,2006-01-12,12.403168264176069,148.72177702959948,South_West
1122,18,5.225438,10.725981,2006-01-12,11.93113031963883,154.0257783909651,South_West
1123,19,4.5733814000000015,12.145931,2006-01-12,12.978422758048335,159.3668328988489,South
1124,20,5.771331299999999,12.012711,2006-01-12,13.327171138087808,154.33872365730832,South_West
1125,21,5.589118,11.34136,2006-01-12,12.643760780223738,153.76553267187788,South_West
1126,22,4.705349,12.356258,2006-01-12,13.221853915936487,159.15281856783207,South
1127,23,5.5726023,13.0994,2006-01-12,14.235454919108319,156.9546634407978,South_West
2808,0,5.7068567,12.304793,2006-01-13,13.56378060008285,155.11853702629395,South_West
2809,1,5.678177,12.177067,2006-01-13,13.43587193917157,155.00031922090727,South_West
2810,2,5.823385,12.260571,2006-01-13,13.573260997426743,154.59375454263488,South_West
2811,3,5.372035,12.12537,2006-01-13,13.262102309895102,156.10469783614127,South_West
2812,4,5.406889,12.091925,2006-01-13,13.245720020593293,155.90825425502436,South_West
2813,5,4.778015,11.865534,2006-01-13,12.791416045355612,158.06633260892403,South
2814,6,4.2864113,11.795963,2006-01-13,12.550620101418762,160.0298922556564,South
2815,7,3.9287171,11.338081,2006-01-13,11.999454104849663,160.8884739208234,South
2816,8,3.4111074999999995,11.313782000000002,2006-01-13,11.816823495342573,163.22193061266398,South
2817,9,3.207666,11.4476595,2006-01-13,11.888567163266407,164.3469804119432,South
2818,10,2.3635118,12.090427,2006-01-13,12.31927810673451,168.9389559355281,South
2819,11,3.1831837000000003,11.815576,2006-01-13,12.236849867499465,164.92216605946533,South
2820,12,2.6216993,11.7544,2006-01-13,12.043223263712273,167.42655940671014,South
2821,13,2.1236541,11.317568,2006-01-13,11.515088022723527,169.3724705451317,South
2822,14,2.1161118,11.557381,2006-01-13,11.74950997826123,169.62429122509772,South
2823,15,2.166233,11.491079,2006-01-13,11.69347946483552,169.32421228843162,South
2824,16,2.3028642999999995,11.622019,2006-01-13,11.847974916439327,168.79220795659154,South
2825,17,2.5918355,12.126671,2006-01-13,12.400554858606176,167.93567909137326,South
2826,18,1.3297438999999998,13.082087,2006-01-13,13.149495013693727,174.19603802051478,South
2827,19,1.5797575,12.856241,2006-01-13,12.952936594027136,172.99468938631452,South
2828,20,1.5870676,13.282232,2006-01-13,13.376713739509933,173.18614622439372,South
2829,21,1.7557062,12.5447235,2006-01-13,12.666988274730924,172.03287615887132,South
2830,22,1.852751,12.239601,2006-01-13,12.379035459485605,171.39228698636728,South
2831,23,1.5915263000000002,12.083236,2006-01-13,12.187598130693663,172.49655975591668,South
6528,0,2.1884265,10.951578,2006-01-14,11.168091655962815,168.69957099018416,South
6529,1,2.3295465,10.341351,2006-01-14,10.600487130356946,167.30515466846953,South
6530,2,2.5353790000000003,9.116423,2006-01-14,9.462415917120214,164.45815728620735,South
6531,3,3.5345998,9.175983,2006-01-14,9.83321207756901,158.93325457409327,South
6532,4,3.2433276,9.3142395,2006-01-14,9.86276996509003,160.8012824893438,South
