,Time,U_mpers,V_mpers,date,ws_mpers_D2A3,ws_dir_degree_D2A3,dirn_D2A3
2064,0,-1.5595034,-5.1312237000000005,2006-01-02,5.362975621243607,343.0947003879718,North
2065,1,-1.4428964,-4.907446,2006-01-02,5.115171186192009,343.61551104126744,North
2066,2,-1.0701016,-4.9572105,2006-01-02,5.071395604331496,347.8186096499197,North
2067,3,-0.15253395,-4.5044413,2006-01-02,4.507023189539665,358.0605334327287,North
2068,4,0.672268,-3.4941720000000003,2006-01-02,3.558255503671427,10.89045811405991,North
2069,5,0.89685935,-2.3018092999999995,2006-01-02,2.470360853650517,21.287497155628174,North
2070,6,-0.10518006,-2.312524,2006-01-02,2.314914705901192,357.3958224341025,North
2071,7,0.40866435,-3.0932426,2006-01-02,3.120121204923886,7.526057396424434,North
2072,8,1.2757118,-4.9389763,2006-01-02,5.101071209914731,14.482662825907681,North
2073,9,1.7180383,-5.4644785,2006-01-02,5.728191763307959,17.45320739929349,North
2074,10,1.5910292,-5.329605,2006-01-02,5.562019720504202,16.621767041487573,North
2075,11,2.4298882,-5.279928,2006-01-02,5.8122281742618505,24.71247245202298,North_West
2076,12,2.531671,-4.8871717000000015,2006-01-02,5.503980857299733,27.38522941465127,North_West
2077,13,2.9548924,-4.5198874,2006-01-02,5.400071407329399,33.17479438975437,North_West
2078,14,2.8611925,-5.258391400000002,2006-01-02,5.986409828741283,28.551467066488556,North_West
2079,15,3.0854769,-4.8273134,2006-01-02,5.729146739458955,32.58551871320489,North_West
2080,16,2.575532,-4.120406,2006-01-02,4.85912653548557,32.00816544802289,North_West
2081,17,2.9718056,-3.6331935,2006-01-02,4.693796281543716,39.2817802656906,North_West
2082,18,3.3324027000000003,-3.65071,2006-01-02,4.942933466987725,42.39012525941925,North_West
2083,19,3.5022216,-3.097434,2006-01-02,4.6754308378867675,48.509820037624564,North_West
2084,20,3.1041505000000003,-2.7773767000000005,2006-01-02,4.165281702400589,48.18004658227947,North_West
2085,21,2.659464,-2.3046463,2006-01-02,3.5191111570110554,49.08835433470857,North_West
2086,22,3.1719003,-1.3639276000000002,2006-01-02,3.4527163235895664,66.73213556195337,West
2087,23,2.673944,-1.2858491,2006-01-02,2.967049784399785,64.3179788396428,West
2784,0,1.8474588,-0.8651776,2006-01-03,2.0400088963627585,64.90598559497334,West
2785,1,1.3404753,0.52482295,2006-01-03,1.439553110780145,111.38133897904154,West
2786,2,3.0380855,1.555265,2006-01-03,3.4130357052827986,117.10893825459407,South_West
2787,3,3.0147252,2.1712475,2006-01-03,3.7152232419830833,125.76196414081495,South_West
2788,4,2.7518241000000003,2.3246849,2006-01-03,3.602318109444087,130.19044211754704,South_West
2789,5,3.2654285,2.617583,2006-01-03,4.1850644021927845,128.71582869141335,South_West
2790,6,2.481049,3.6119556,2006-01-03,4.381988977253635,145.51486298615106,South_West
2791,7,3.9499776,4.0473704,2006-01-03,5.655398323310032,135.69772136447438,South_West
2792,8,4.363633,4.7089767,2006-01-03,6.419949728762048,137.17987867943197,South_West
2793,9,3.9971385,4.91223,2006-01-03,6.333018218912863,140.86435105224786,South_West
2794,10,3.1522080000000003,5.8799496,2006-01-03,6.6715982023653195,151.80449057678118,South_West
2795,11,4.5875998,5.4217925000000005,2006-01-03,7.102246534584412,139.76407756668993,South_West
2796,12,4.746741,5.0967345,2006-01-03,6.964786621610978,137.03634440627582,South_West
2797,13,3.1208758,5.155183,2006-01-03,6.026257339552854,148.80987290335545,South_West
2798,14,3.2011743,5.5004444,2006-01-03,6.3641500215246225,149.80125108182253,South_West
2799,15,3.8548694,4.4179068,2006-01-03,5.863268592222481,138.89349289891564,South_West
2800,16,4.4963593,3.6787853,2006-01-03,5.809535974429677,129.28899370624487,South_West
2801,17,4.0765305,3.673442,2006-01-03,5.4874654481640475,132.02263747001606,South_West
2802,18,2.5466204,3.5351480000000004,2006-01-03,4.3568964692313,144.23209123579278,South_West
2803,19,2.979278,2.5070598,2006-01-03,3.8937701835188014,130.0805814842062,South_West
2804,20,1.3292559,2.8454595,2006-01-03,3.1406306713501126,154.96037851894272,South_West
2805,21,-0.6186749,2.188307,2006-01-03,2.274081387756166,195.78657982228458,South
2806,22,-0.9731308,2.495786,2006-01-03,2.6787928833160355,201.30128533323284,South
2807,23,-1.2347159,2.4349823,2006-01-03,2.7301395852641126,206.8883752240605,South_East
7440,0,-1.6169136,2.3720950000000003,2006-01-04,2.870756743245579,214.27988678335873,South_East
7441,1,-2.5446997,1.4482498,2006-01-04,2.927955608676492,240.3547548586907,South_East
7442,2,-2.5259247000000005,1.5727848999999998,2006-01-04,2.9755584235128203,238.09125014578194,South_East
7443,3,-3.4359712999999994,1.8724204,2006-01-04,3.913036791132923,241.4119810657815,South_East
7444,4,-2.9004118,1.5883002,2006-01-04,3.306824176592895,241.2943597194327,South_East
7445,5,-4.951953,1.7389119999999998,2006-01-04,5.248395322186868,250.65092822008918,East
7446,6,-4.657947,1.9149246,2006-01-04,5.036209534808313,247.65198810619918,East
7447,7,-4.293174,1.3823994,2006-01-04,4.5102517773840916,252.15147322809068,East
7448,8,-6.434305999999999,1.9925704,2006-01-04,6.735772450179129,252.7933370355031,East
7449,9,-4.391891,0.7775218,2006-01-04,4.4601846044033024,259.9606187676273,East
7450,10,-5.6707220000000005,0.6974988,2006-01-04,5.71345714758459,262.9878399568644,East
7451,11,-4.7464285,0.31080016,2006-01-04,4.756593344513306,266.2535722710636,East
7452,12,-5.636858,-0.2756991,2006-01-04,5.643596203300234,272.80010901057256,East
7453,13,-6.026925,0.24610922,2006-01-04,6.0319478366274035,267.6616285003332,East
7454,14,-6.3067884,1.1007395,2006-01-04,6.402125222864265,260.09974680224514,East
7455,15,-6.7607800000000005,1.1686244,2006-01-04,6.861037035075337,260.1931294175632,East
7456,16,-7.192206,1.4763346000000002,2006-01-04,7.342165279915262,258.4001014214414,East
7457,17,-7.5548716,1.6137552,2006-01-04,7.725301983612913,257.9425607226179,East
7458,18,-7.445605,1.3584241,2006-01-04,7.568510411665284,259.6603129279432,East
7459,19,-7.4371990000000014,1.8530946,2006-01-04,7.664586653052478,256.00875748947067,East
7460,20,-7.4219527,2.279655,2006-01-04,7.764161822119777,252.9256442766261,East
7461,21,-7.9247575,2.1001575,2006-01-04,8.198319520402489,255.15711925888428,East
7462,22,-8.244513000000001,2.3439896,2006-01-04,8.57124739183727,254.12906961754823,East
7463,23,-8.156328,2.9556236,2006-01-04,8.675332691514543,250.08090969242986,East
6048,0,-7.9536076,3.124258,2006-01-05,8.54522450877341,248.55459492876037,East
6049,1,-8.332842999999999,2.665087,2006-01-05,8.748654821183539,252.26420286479015,East
6050,2,-9.616588,3.072029,2006-01-05,10.095351749126179,252.28386459315263,East
6051,3,-10.682774,2.4189646,2006-01-05,10.953220990700824,257.24132851661636,East
6052,4,-11.735079,4.6660657,2006-01-05,12.628707307280406,248.31639554694104,East
6053,5,-11.095154,2.1733265,2006-01-05,11.306006826431615,258.91718728489275,East
6054,6,-11.689148,3.5355701,2006-01-05,12.2121430100502,253.17121760287046,East
6055,7,-11.343782,3.5879922,2006-01-05,11.897692132963638,252.44804843058157,East
6056,8,-11.394778,5.00161,2006-01-05,12.44415799728467,246.30146644353792,East
6057,9,-10.88224,4.5545917000000005,2006-01-05,11.796925572847735,247.28901307441745,East
6058,10,-11.596167,4.784038,2006-01-05,12.544246038615992,247.5812383994915,East
6059,11,-11.67588,4.878003,2006-01-05,12.653896121053348,247.32557853136694,East
6060,12,-11.620272,4.681246,2006-01-05,12.527760592639853,248.0578767957537,East
6061,13,-11.566436,4.860446,2006-01-05,12.546169816362761,247.2068874660358,East
6062,14,-11.837492,4.8526306,2006-01-05,12.793523384514538,247.70944184858138,East
6063,15,-11.8529,4.6971655,2006-01-05,12.749690276410256,248.38215688890054,East
6064,16,-12.057342,4.820578599999998,2006-01-05,12.985279132299851,248.20825153373772,East
6065,17,-11.991583,4.831748,2006-01-05,12.92841257004869,248.05410007999478,East
6066,18,-12.598712,4.8617654,2006-01-05,13.504232923923565,248.89870548308787,East
6067,19,-12.591011,4.792714,2006-01-05,13.472329623636627,249.1608889419792,East
6068,20,-11.915092,4.626507,2006-01-05,12.78178330240006,248.77932363366978,East
6069,21,-11.542805,5.0354614,2006-01-05,12.593340255028249,246.4311274330564,East
6070,22,-12.345781,4.789389599999999,2006-01-05,13.242226445751076,248.7968666947638,East
6071,23,-12.708301,5.0913653,2006-01-05,13.690248899294895,248.16732950652383,East
3264,0,-13.176494,5.045249,2006-01-06,14.109377435026571,249.0482728097039,East
3265,1,-12.623352,5.9586324999999984,2006-01-06,13.959022780480023,244.7311663115874,East
3266,2,-11.9911175,5.7760925,2006-01-06,13.309776236562449,244.2799948416445,East
3267,3,-12.097755,6.1190243,2006-01-06,13.557217060444797,243.16978975081042,East
3268,4,-11.824039,6.1908655,2006-01-06,13.346711726586863,242.36421124781023,South_East
3269,5,-11.059549,6.4111977,2006-01-06,12.783469013999538,239.8992191150685,South_East
3270,6,-11.858507,5.093064,2006-01-06,12.905947821727198,246.75714911897404,East
3271,7,-11.300742,5.3466587,2006-01-06,12.501741038945323,244.6800185929929,East
3272,8,-10.125357,5.9444633,2006-01-06,11.741358452176472,239.58336791230957,South_East
3273,9,-9.725634,6.513934,2006-01-06,11.70552403176859,236.18702674212977,South_East
3274,10,-9.878052,6.3744545,2006-01-06,11.756257120668732,237.1652426594062,South_East
3275,11,-9.826778,6.6404815,2006-01-06,11.860082647820219,235.9509938843961,South_East
3276,12,-9.230265,5.363741,2006-01-06,10.675556635853045,239.83897100119816,South_East
3277,13,-10.497608,4.2081227,2006-01-06,11.309645015645685,248.1558827690021,East
3278,14,-10.096779,4.643033,2006-01-06,11.113176936138919,245.30452691072395,East
3279,15,-10.241894,4.5374203,2006-01-06,11.201989809229792,246.10543564131552,East
3280,16,-10.671394,3.670819,2006-01-06,11.285103545559384,251.01745765290656,East
3281,17,-10.833308,4.4395227,2006-01-06,11.707686536061653,247.71603180440263,East
3282,18,-10.302937,4.8981543,2006-01-06,11.407998350831644,244.57295931753407,East
3283,19,-10.100366,5.213851999999998,2006-01-06,11.366690196000768,242.69702413889405,East
3284,20,-11.485374,6.265105200000002,2006-01-06,13.083017965551491,241.38817261493003,South_East
3285,21,-10.441762,6.2954264,2006-01-06,12.192735018135224,238.91387043478568,South_East
3286,22,-10.282057,6.3760314000000005,2006-01-06,12.098531835104414,238.19643410619108,South_East
3287,23,-10.277497,5.86231,2006-01-06,11.831890090814275,240.2994565035733,South_East
1392,0,-9.897726,5.7197843,2006-01-07,11.431575237455355,239.97686678095258,South_East
1393,1,-10.102791,5.776426,2006-01-07,11.637589240180159,240.24057388726425,South_East
1394,2,-9.832474,5.383153,2006-01-07,11.209633409799135,241.29986225158066,South_East
1395,3,-9.730465,5.564978,2006-01-07,11.209412529508807,240.23420587503782,South_East
1396,4,-9.650242,5.57201,2006-01-07,11.143359731188077,239.99803993295433,South_East
1397,5,-9.154608,5.7545667,2006-01-07,10.813042381236322,237.84662068955708,South_East
1398,6,-9.645061,5.966525,2006-01-07,11.341367742443854,238.25867710880294,South_East
1399,7,-10.240398,5.339815,2006-01-07,11.548998893091515,242.46038966943755,South_East
1400,8,-9.357534,4.9635715,2006-01-07,10.592473016098188,242.05691785417443,South_East
1401,9,-7.3243550000000015,6.6519175000000015,2006-01-07,9.894148906946535,227.75453582920963,South_East
1402,10,-8.812225,5.6684594000000015,2006-01-07,10.477916845445634,237.24886950749178,South_East
1403,11,-8.578835,6.076091,2006-01-07,10.512625352285031,234.6913829658914,South_East
1404,12,-8.236591,6.0033827,2006-01-07,10.19225368326065,233.91291216096366,South_East
1405,13,-7.920889,5.9321833,2006-01-07,9.89602350720328,233.16939619119736,South_East
1406,14,-7.818227,6.083233,2006-01-07,9.906078798183366,232.11410573447438,South_East
1407,15,-7.606022,6.2187567,2006-01-07,9.824688573093749,230.7302371680241,South_East
1408,16,-7.702709,5.681228599999999,2006-01-07,9.57121122659713,233.58890947419994,South_East
1409,17,-8.612076,5.3035830000000015,2006-01-07,10.114140876399983,238.3739524598007,South_East
1410,18,-9.2108755,6.210655,2006-01-07,11.109116211721132,236.00923133291067,South_East
1411,19,-8.307955,6.9411592,2006-01-07,10.825978354022775,230.12180071458013,South_East
1412,20,-6.9347425000000005,8.0329485,2006-01-07,10.612205950930209,220.8036266683789,South_East
1413,21,-7.011533999999998,6.754875,2006-01-07,9.736012802928157,226.06809074076347,South_East
1414,22,-5.146593,7.8326416,2006-01-07,9.372176585068143,213.3077111364878,South_East
1415,23,-4.978186599999999,5.5577707,2006-01-07,7.461310674284917,221.85132676707767,South_East
4056,0,-5.7597613,7.1243114,2006-01-08,9.161367974115418,218.95435031441684,South_East
4057,1,-5.135311,7.604166999999999,2006-01-08,9.175771075534195,214.0322799014152,South_East
4058,2,-5.7861967000000005,6.8510923,2006-01-08,8.9675826148528,220.1832849671532,South_East
4059,3,-5.238269,7.253177,2006-01-08,8.946956952488929,215.83694373202547,South_East
4060,4,-5.2526817,6.6093693,2006-01-08,8.44241834934146,218.4753129692301,South_East
4061,5,-6.6306267000000005,6.071703,2006-01-08,8.990594404985796,227.5194847016191,South_East
4062,6,-7.2807270000000015,5.572408,2006-01-08,9.168463151858823,232.57084917274472,South_East
4063,7,-7.741577,4.726549,2006-01-08,9.070406820883505,238.59422971673996,South_East
4064,8,-7.2989044,5.1240563,2006-01-08,8.91795707580548,234.92995964639502,South_East
4065,9,-7.537428,5.5103593,2006-01-08,9.336856027072523,233.83072207897598,South_East
4066,10,-7.887577,5.5248766,2006-01-08,9.630063986088388,234.99056586792318,South_East
4067,11,-8.160001,5.4094763,2006-01-08,9.790201742572146,236.4585697435275,South_East
4068,12,-8.43379,5.211059,2006-01-08,9.913826186976499,238.28896523710117,South_East
4069,13,-8.678614999999999,5.283565,2006-01-08,10.1604339192502,238.66682844605856,South_East
4070,14,-8.562635,5.4946537000000015,2006-01-08,10.173983360815404,237.31165934944994,South_East
4071,15,-8.384872999999999,5.715518,2006-01-08,10.147573169701857,235.71984478099893,South_East
4072,16,-7.213891999999999,6.329606,2006-01-08,9.59709069994131,228.73567018635114,South_East
4073,17,-6.084546,6.8108788,2006-01-08,9.132894943795502,221.7762303577325,South_East
4074,18,-5.585273,6.718573599999999,2006-01-08,8.736962040843828,219.73736646782933,South_East
4075,19,-5.1338415,6.918806,2006-01-08,8.615463133967799,216.57588205918032,South_East
4076,20,-4.84,7.235917,2006-01-08,8.705406069270346,213.77799056161905,South_East
4077,21,-4.479607,7.053167999999999,2006-01-08,8.355480698958797,212.420440706902,South_East
4078,22,-4.366093599999999,6.583080000000002,2006-01-08,7.89934906244565,213.5535159309394,South_East
4079,23,-3.509324,6.5411634,2006-01-08,7.4230838310284195,208.2134889230819,South_East
168,0,-2.9217901,6.3651934,2006-01-09,7.003752166364938,204.65635957292722,South_East
169,1,-2.3964782,6.293449400000001,2006-01-09,6.734286384869269,200.8462979844592,South
170,2,-1.8940179,6.0404434,2006-01-09,6.330423388220094,197.40913488154868,South
171,3,-1.788723,5.715148999999999,2006-01-09,5.988527203155213,197.37903681735344,South
172,4,-1.8766742,5.7414293,2006-01-09,6.0403573122659,198.10077396269773,South
173,5,-1.8256251,6.1463866,2006-01-09,6.411784091998854,196.54268970544487,South
174,6,-1.7485538,6.484371,2006-01-09,6.715988956001599,195.0912380336643,South
175,7,-1.4421582,6.915582700000001,2006-01-09,7.064354489574156,191.77949875143022,South
176,8,-0.99589527,7.1385016000000014,2006-01-09,7.207635706805037,187.9420962271538,South
177,9,-0.71648693,7.3312063,2006-01-09,7.366134626384486,185.58185372483769,South
178,10,-0.18486422,7.12475,2006-01-09,7.127147910794065,181.48630669076888,South
179,11,0.288302,7.418824000000001,2006-01-09,7.424423720813624,177.77455562732874,South
180,12,0.8134303,7.4754395,2006-01-09,7.519565450949831,173.7898669967529,South
181,13,1.297836,7.724671400000001,2006-01-09,7.832938562306867,170.46270632358477,South
182,14,1.6942437,7.9718757,2006-01-09,8.149924164753939,168.00158704151394,South
183,15,1.5996674,8.633747,2006-01-09,8.780690351597176,169.50322736492487,South
184,16,1.5420749,8.74274,2006-01-09,8.8776966441082,169.9968605097576,South
185,17,1.7041528,8.299049,2006-01-09,8.472210518521647,168.39600735701242,South
186,18,2.9219394,7.199319999999998,2006-01-09,7.76968070899135,157.9095743953306,South
187,19,1.5907502,8.761572,2006-01-09,8.904809380889859,169.70947868545073,South
188,20,1.2914581,10.607367,2006-01-09,10.685695985603587,173.0583434453356,South
189,21,2.2862597,11.546717999999998,2006-01-09,11.770882719123833,168.8002484428742,South
190,22,3.3252933,11.632302,2006-01-09,12.098265386005917,164.04650569303868,South
191,23,4.5384007,11.47603,2006-01-09,12.340840549762422,158.42279676321982,South
3120,0,5.358766999999999,11.1189995,2006-01-10,12.342954818085062,154.26840359469023,South_West
3121,1,5.6317797,11.274463,2006-01-10,12.602795663173355,153.45711754491833,South_West
3122,2,7.5316553,11.188469,2006-01-10,13.487315156174676,146.05304733703684,South_West
3123,3,10.250408,10.992651,2006-01-10,15.03027744834622,137.00112881974366,South_West
3124,4,12.9462185,11.964817,2006-01-10,17.628426455393893,132.74392758325533,South_West
3125,5,12.059923,11.028648,2006-01-10,16.342362726173747,132.44252437363045,South_West
3126,6,11.841774,10.832964,2006-01-10,16.049321496324136,132.45256312565456,South_West
3127,7,12.226989,10.081951,2006-01-10,15.847554889399248,129.50780874918203,South_West
3128,8,13.006642,11.064794,2006-01-10,17.076369707247498,130.38792429269716,South_West
3129,9,11.744362,11.907981,2006-01-10,16.725132294944785,135.39634672190925,South_West
3130,10,12.615865,12.697857,2006-01-10,17.899598377915467,135.18558231481,South_West
3131,11,12.694433,11.966256,2006-01-10,17.445340691686848,133.30867054781103,South_West
3132,12,12.416184,11.758914,2006-01-10,17.10069248835415,133.44263207465136,South_West
3133,13,12.431664,11.821043,2006-01-10,17.154688205174264,133.55774382585125,South_West
3134,14,11.937254,12.913464,2006-01-10,17.585664205250023,137.249591687484,South_West
3135,15,11.419378,12.712797,2006-01-10,17.088516655055024,138.06796257907408,South_West
3136,16,10.935514,13.332844,2006-01-10,17.24384515044519,140.64161359134164,South_West
3137,17,11.250428,15.049748,2006-01-10,18.790078367231146,143.2200749902669,South_West
3138,18,11.314844,15.363338,2006-01-10,19.080300030308226,143.62896927925928,South_West
3139,19,12.83273,16.29959,2006-01-10,20.74501370018829,141.78650523872827,South_West
3140,20,13.629623,16.60983,2006-01-10,21.486113556225774,140.62852943098437,South_West
3141,21,14.335512,16.909328,2006-01-10,22.16827187025926,139.70914823222157,South_West
3142,22,15.343376,16.198877,2006-01-10,22.311943060578677,136.5536170709562,South_West
3143,23,16.323399,15.13534,2006-01-10,22.260545182649974,132.8372167946918,South_West
1584,0,16.208664000000002,14.59155,2006-01-11,21.809037577742767,131.99453999827227,South_West
1585,1,16.089657,15.171715,2006-01-11,22.114655738194838,133.31808103443316,South_West
1586,2,15.043509,15.788822,2006-01-11,21.808119203195055,136.38474689126176,South_West
1587,3,14.403532,16.019436,2006-01-11,21.542610422906506,138.04038584008134,South_West
1588,4,14.361792,15.705305,2006-01-11,21.281862573428317,137.55849287983966,South_West
1589,5,15.543373999999998,15.278053,2006-01-11,21.794847528135747,134.506791232211,South_West
1590,6,15.796877,14.603741,2006-01-11,21.513032658093792,132.75246050436897,South_West
1591,7,16.33805,14.2138405,2006-01-11,21.655602960017998,131.02274405480972,South_West
1592,8,16.757456,14.375891,2006-01-11,22.07891694888626,130.62564226668445,South_West
1593,9,16.942339999999998,13.665698999999998,2006-01-11,21.766814508195747,128.8896631036872,South_West
1594,10,17.737566,10.918833,2006-01-11,20.828878070751795,121.61548572778511,South_West
1595,11,15.826527,7.6803355,2006-01-11,17.59166024780746,115.88648431441507,South_West
1596,12,15.497927,3.2674618,2006-01-11,15.83862519007847,101.90543820828472,West
1597,13,16.373428,0.7009369000000001,2006-01-11,16.388424482205895,92.45130216774267,West
1598,14,16.723656,-1.0626318,2006-01-11,16.75738214485506,86.36427723331951,West
1599,15,16.017167999999998,-1.2965775,2006-01-11,16.069560789073552,85.37204152601103,West
1600,16,15.6997,-2.279657,2006-01-11,15.864344175781392,81.73817345250224,West
1601,17,15.529886,-2.7554739,2006-01-11,15.772444185559104,79.93869662325805,West
1602,18,14.653011,-3.0394747000000004,2006-01-11,14.964930264390176,78.28132187509412,West
1603,19,14.401201,-2.7412724,2006-01-11,14.659780510410203,79.22266479038859,West
1604,20,14.2513485,-3.2021580000000003,2006-01-11,14.606667995316942,77.33643733169404,West
1605,21,13.106486,-2.7449112,2006-01-11,13.390836895582048,78.17142056977333,West
1606,22,12.73839,-1.9211056,2006-01-11,12.882438686772446,81.42372389266475,West
1607,23,14.093825,-1.4091613,2006-01-11,14.1640968190719,84.29029720720783,West
7608,0,14.505973999999998,-1.0827944,2006-01-12,14.546330307034394,85.73108926154686,West
7609,1,14.069637,-1.3213848999999998,2006-01-12,14.131551343207759,84.6346626167099,West
7610,2,13.4794655,-0.2647444,2006-01-12,13.482065114922921,88.87482283596287,West
7611,3,12.690905,0.9077183,2006-01-12,12.723325910750692,94.09111957555012,West
7612,4,12.069605,1.9791329,2006-01-12,12.230794409681138,99.31229380151888,West
7613,5,11.127243,3.3162289,2006-01-12,11.610896214256856,106.5955249112815,West
7614,6,10.2875805,4.688424,2006-01-12,11.305557577924066,114.50047711937977,South_West
7615,7,11.61626,4.296365,2006-01-12,12.385323919899108,110.29730973909733,West
7616,8,11.303865,4.2957335,2006-01-12,12.092588235826408,110.80796383557461,West
7617,9,10.326879,4.0041776,2006-01-12,11.076004159126285,111.19346603907233,West
7618,10,9.37644,5.413260500000002,2006-01-12,10.826865488887368,119.9989474755877,South_West
7619,11,9.115635,6.452533,2006-01-12,11.168257857397187,125.29289743010364,South_West
7620,12,8.522108,7.3141336,2006-01-12,11.230444117768137,130.63797604837225,South_West
7621,13,7.9270725,8.473919,2006-01-12,11.603696895335437,136.90966464159385,South_West
7622,14,8.5506115,7.778322,2006-01-12,11.559206294534944,132.2921697675559,South_West
7623,15,7.306264,9.912509,2006-01-12,12.314192150229628,143.6069954234995,South_West
7624,16,7.6090474000000015,10.400657,2006-01-12,12.886864178965176,143.8110604924489,South_West
7625,17,6.8212470000000005,10.769739,2006-01-12,12.748203354321346,147.650991009122,South_West
7626,18,6.100206,11.132191,2006-01-12,12.694021809612469,151.27818758474544,South_West
7627,19,4.801083599999999,12.604973,2006-01-12,13.488356017874006,159.14876074392208,South
7628,20,6.0743914000000006,12.186665,2006-01-12,13.61664550109971,153.50623458615567,South_West
7629,21,6.149845,11.346407,2006-01-12,12.905872513459675,151.54194660812496,South_West
7630,22,5.3027906,11.909497,2006-01-12,13.036706138456038,155.9986312563518,South_West
7631,23,5.907173,12.827143,2006-01-12,14.121978982932172,155.27292112644633,South_West
5904,0,5.8881483,11.903684,2006-01-13,13.280360807397097,153.68073392861515,South_West
5905,1,5.658454,11.696354,2006-01-13,12.993182772647817,154.1832637501676,South_West
5906,2,5.499053,12.062166,2006-01-13,13.25652414882442,155.4921056119868,South_West
5907,3,5.032136,12.078581,2006-01-13,13.084896319652556,157.38258480656063,South_West
5908,4,5.107377,11.864233,2006-01-13,12.91686202211737,156.70883634253096,South_West
5909,5,4.639850599999999,11.935593,2006-01-13,12.805725042025905,158.75687081427745,South
5910,6,4.3245225,11.755947,2006-01-13,12.526124090069333,159.8035363926068,South
5911,7,3.8914673,11.23872,2006-01-13,11.893373995017953,160.90131301525156,South
5912,8,3.4587114000000003,11.405839,2006-01-13,11.918718380866752,163.130575616378,South
5913,9,3.5254579,11.597189,2006-01-13,12.121206462493468,163.09112416528222,South
5914,10,2.0829968,11.985254,2006-01-13,12.164916321673825,170.14066715924992,South
5915,11,2.1083796,11.701242,2006-01-13,11.88967320325753,169.78580075520097,South
5916,12,2.8952613,12.077118,2006-01-13,12.419312266836746,166.5188330219713,South
5917,13,2.121217,11.9577465,2006-01-13,12.144433412858389,169.94079052523085,South
5918,14,2.364232,12.038153,2006-01-13,12.26811805458494,168.88881636801224,South
5919,15,2.2705912999999995,11.961258,2006-01-13,12.174862536973455,169.25150025878148,South
5920,16,2.5055032,12.156421,2006-01-13,12.411934491224615,168.35411023151923,South
5921,17,2.0352151000000003,12.3851795,2006-01-13,12.551285661257506,170.66817637379066,South
5922,18,1.0465415999999998,13.13107,2006-01-13,13.17270847872337,175.44317885979692,South
5923,19,1.3508365,13.157158,2006-01-13,13.22632095054011,174.13802056861022,South
5924,20,1.6593751,12.902483,2006-01-13,13.008750642847644,172.67147714055,South
5925,21,1.7461656000000003,12.5127945,2006-01-13,12.634046085947828,172.05565560274425,South
5926,22,1.9842205,12.334217,2006-01-13,12.492799525955311,170.8610586254511,South
5927,23,1.6714306,12.084051,2006-01-13,12.199097049422033,172.12498223452843,South
2184,0,2.2926483,11.069314,2006-01-14,11.30424471860411,168.29849330881194,South
2185,1,2.0113645,10.448425,2006-01-14,10.640261845109135,169.10362213894223,South
2186,2,2.9102578,9.369226,2006-01-14,9.8108101755939,162.74422295893163,South
2187,3,3.5436589999999994,9.330819,2006-01-14,9.9810671933938,159.20422135354346,South
2188,4,3.3217218,9.315472,2006-01-14,9.889987578322797,160.37472336127652,South
2189,5,4.241373,8.973549,2006-01-14,9.925413169260512,154.70210938829584,South_West
2190,6,3.269528,8.3682,2006-01-14,8.984240901867224,158.65898328055923,South
