,Time,U_mpers,V_mpers,date,ws_mpers_D1A3,ws_dir_degree_D1A3,dirn_D1A3
2055,15,3.004221,-4.707111,2006-01-02,5.584105817690242,32.547253721819715,North_West
2056,16,2.701715,-3.7651548,2006-01-02,4.634183273154833,35.661613750062656,North_West
2057,17,3.0011368,-3.7668297,2006-01-02,4.816204738288888,38.54529597888082,North_West
2058,18,3.2873287,-3.4407396,2006-01-02,4.758699294644688,43.69378938038227,North_West
2059,19,3.6097913,-3.3409462,2006-01-02,4.918588694010725,47.215018904322775,North_West
2060,20,3.3824940000000003,-2.9514186,2006-01-02,4.489113210029567,48.893450045400876,North_West
2061,21,2.3768404,-2.5110312,2006-01-02,3.4575494174987,43.427406377552636,North_West
2062,22,3.1656442000000005,-1.6595372,2006-01-02,3.574264528427839,62.33495950101698,West
2063,23,3.027508,-1.3571444,2006-01-02,3.3177772095961116,65.85468430878117,West
2760,0,2.2422168,-0.670787,2006-01-03,2.340404105613225,73.34479334273556,West
2761,1,1.6700099,0.9813559,2006-01-03,1.9370060579571815,120.43997624958453,South_West
2762,2,3.0462909,1.3626441,2006-01-03,3.337167540098582,114.09956631542732,South_West
2763,3,3.4169474,2.0727804,2006-01-03,3.996491976845559,121.24173691261103,South_West
2764,4,3.1853263,1.8565798,2006-01-03,3.686894654209655,120.235936742066,South_West
2765,5,3.5989013,2.4568577,2006-01-03,4.357549807539895,124.32013482447829,South_West
2766,6,4.8435907,4.382377,2006-01-03,6.531890923710797,132.13811937959665,South_West
2767,7,4.507661,4.736013,2006-01-03,6.538258699920798,136.41512404231457,South_West
2768,8,3.919405,4.998386,2006-01-03,6.351818492291873,141.89879505887623,South_West
2769,9,3.771575,5.4655247000000005,2006-01-03,6.640537495333875,145.39174684146036,South_West
2770,10,3.8588881,5.2556295,2006-01-03,6.5201732192934765,143.7124331093399,South_West
2771,11,4.4120655,5.7149434,2006-01-03,7.219896124009944,142.33104785377083,South_West
2772,12,3.6827853,5.51952,2006-01-03,6.635360472219734,146.28762187330028,South_West
2773,13,3.9624095,4.884631,2006-01-03,6.289698645551411,140.95105804006135,South_West
2774,14,3.8200579,4.981533,2006-01-03,6.277620041818508,142.51742755689867,South_West
2775,15,3.1575330000000004,5.082529,2006-01-03,5.983486916667404,148.14928627358285,South_West
2776,16,4.5289373,3.5018759,2006-01-03,5.724893700876209,127.71199980415369,South_West
2777,17,3.1413176,4.1886377,2006-01-03,5.235700721577872,143.13150900436213,South_West
2778,18,2.2186107999999995,3.3047872000000003,2006-01-03,3.98043368480879,146.125257448726,South_West
2779,19,3.1096790000000003,2.2801166,2006-01-03,3.856038795530533,126.25006735688709,South_West
2780,20,1.6646956000000002,2.355973,2006-01-03,2.884756526535361,144.75553901617636,South_West
2781,21,-0.38749838,1.917145,2006-01-03,1.9559140946185813,191.42682445912186,South
2782,22,-0.56387615,2.1152353,2006-01-03,2.1891040831593442,194.9266982556802,South
2783,23,-1.2634783,1.9738162,2006-01-03,2.3435715918130877,212.62410135981264,South_East
7464,0,-1.9186941,2.304236,2006-01-04,2.9984813811445967,219.78351434993863,South_East
7465,1,-2.8582265,1.1186991000000002,2006-01-04,3.069356023931251,248.62481205657764,East
7466,2,-2.0778096,0.8062965999999999,2006-01-04,2.2287680321253087,248.79119502530594,East
7467,3,-3.2587452,1.5604506,2006-01-04,3.613090969455848,244.41256341236596,East
7468,4,-2.385247,1.3794739,2006-01-04,2.755422198464368,239.95766498067846,South_East
7469,5,-4.1662993,2.5857022,2006-01-04,4.903458547215968,238.1753002194856,South_East
7470,6,-4.617442,2.849371,2006-01-04,5.425835025044993,238.3217359916926,South_East
7471,7,-4.126569,1.8678713,2006-01-04,4.529626353809405,245.6463471394233,East
7472,8,-5.903061,1.7248602,2006-01-04,6.1499001519752365,253.71176451037664,East
7473,9,-4.9704285000000015,0.73151743,2006-01-04,5.023970265039998,261.6276592228246,East
7474,10,-4.6350303,0.3277105,2006-01-04,4.646600913972314,265.9557470817683,East
7475,11,-4.823969,0.6245345,2006-01-04,4.86422863922444,262.62324129523955,East
7476,12,-5.313130999999999,-0.24964902,2006-01-04,5.3189929174936825,272.69018823067825,East
7477,13,-5.602417,0.09494909,2006-01-04,5.603221535115386,269.0290509697796,East
7478,14,-6.267583,1.1857616000000002,2006-01-04,6.378763770035975,259.28685355329384,East
7479,15,-6.7748446,1.0947597,2006-01-04,6.862726728851532,260.8208153154111,East
7480,16,-7.3002834,1.3783181,2006-01-04,7.429259620251749,259.3082204691282,East
7481,17,-7.5496273,1.6441627,2006-01-04,7.726586785442624,257.71392709893564,East
7482,18,-7.4183865,1.3733385,2006-01-04,7.544436155138733,259.5117846159977,East
7483,19,-7.4950557,1.8369137,2006-01-04,7.716871897819102,256.2291917652965,East
7484,20,-7.451026,2.232194,2006-01-04,7.778205352541934,253.322725292848,East
7485,21,-7.9303493,2.0847392,2006-01-04,8.199791311492453,255.2712684883013,East
7486,22,-8.266658999999999,2.3258147,2006-01-04,8.587611137040211,254.28611573065098,East
7487,23,-8.197819,2.9406686,2006-01-04,8.70929205916227,250.26640289911174,East
6072,0,-8.050955,3.042079,2006-01-05,8.606516197292956,249.30076837404164,East
6073,1,-8.339037,2.650714,2006-01-05,8.750189872063634,252.36619857149142,East
6074,2,-9.721645,3.076624,2006-01-05,10.196862102794222,252.43890261284488,East
6075,3,-10.690188,2.4074514,2006-01-05,10.957916851240748,257.3086025473808,East
6076,4,-11.725727,4.616391999999999,2006-01-05,12.601735942964087,248.5105533028646,East
6077,5,-11.081634,2.1543894,2006-01-05,11.289110053356215,258.99831627418297,East
6078,6,-11.742339,3.5409636,2006-01-05,12.264621820808252,253.21904085168552,East
6079,7,-11.361879,3.549611,2006-01-05,11.903446251483727,252.65046023501478,East
6080,8,-11.390013,4.983038,2006-01-05,12.432339435907185,246.3710136154383,East
6081,9,-10.895896,4.5387830000000005,2006-01-05,11.80343597279644,247.38539397540197,East
6082,10,-11.59537,4.7397766,2006-01-05,12.526695001268594,247.76699473875402,East
6083,11,-11.677959,4.846987,2006-01-05,12.643892177009814,247.4588963565226,East
6084,12,-11.636759,4.642888,2006-01-05,12.52878960652724,248.2487600811556,East
6085,13,-11.582466,4.857985500000002,2006-01-05,12.559997681503221,247.2455642134127,East
6086,14,-11.812084,4.841264,2006-01-05,12.765702704542042,247.71339084909846,East
6087,15,-11.840822,4.6566668,2006-01-05,12.723584845549865,248.53166226395464,East
6088,16,-12.0282135,4.8000364,2006-01-05,12.950608844487089,248.24479853958778,East
6089,17,-11.987981,4.786121400000002,2006-01-05,12.908084540779045,248.23597462266068,East
6090,18,-12.612101,4.8466845,2006-01-05,13.511307941007829,248.9788097892731,East
6091,19,-12.652783,4.783332,2006-01-05,13.526758025015194,249.2911097292633,East
6092,20,-12.001297,4.6961580000000005,2006-01-05,12.887398094385576,248.62938475097957,East
6093,21,-11.664551,4.9171467,2006-01-05,12.658597145850004,247.1423310902728,East
6094,22,-12.478033,4.867753,2006-01-05,13.393891399369267,248.6889551499405,East
6095,23,-12.693335,5.1426773,2006-01-05,13.695542458557831,247.9447757481693,East
3240,0,-13.1246605,5.239604,2006-01-06,14.13188463429688,248.23721381687778,East
3241,1,-12.654007,5.9781733,2006-01-06,13.995086607837834,244.7123934792162,East
3242,2,-12.011156,5.774001,2006-01-06,13.326925977296378,244.3254829147708,East
3243,3,-12.081017,6.1422663,2006-01-06,13.552800708872121,243.05017143051413,East
3244,4,-11.8082905,6.1795206,2006-01-06,13.327497866374417,242.37601507092802,South_East
3245,5,-11.056326,6.380729,2006-01-06,12.765423893851587,240.01027650332276,South_East
3246,6,-11.857502,5.0873870000000005,2006-01-06,12.902784977196706,246.7785511567936,East
3247,7,-11.281786,5.320231400000001,2006-01-06,12.473313813872478,244.752510666648,East
3248,8,-10.151208,5.7594547,2006-01-06,11.671261384298447,240.43087829980715,South_East
3249,9,-9.687038,6.462098,2006-01-06,11.644630340850155,236.29325902765694,South_East
3250,10,-9.966557,6.326355,2006-01-06,11.804872977727207,237.5943218137953,South_East
3251,11,-9.786662,6.5379496,2006-01-06,11.769602290408294,236.2552170064662,South_East
3252,12,-9.225502,5.295171,2006-01-06,10.637138857382892,240.1454240525962,South_East
3253,13,-10.476793,4.11577,2006-01-06,11.25623179655381,248.5527988586023,East
3254,14,-9.929367,4.5348063,2006-01-06,10.915896536666544,245.45351257857914,East
3255,15,-10.215101,4.5218897,2006-01-06,11.17120292981768,246.12260136660854,East
3256,16,-10.751675,3.6114135,2006-01-06,11.341993774183058,251.43315499432808,East
3257,17,-10.832167,4.380429299999999,2006-01-06,11.684348624043512,247.9820421833766,East
3258,18,-10.314919,4.851509,2006-01-06,11.398890014104094,244.8105671541845,East
3259,19,-10.116055,5.1382875,2006-01-06,11.346213782389315,243.07243988686633,East
3260,20,-11.550163,6.2957954,2006-01-06,13.154592545770095,241.4059575867494,South_East
3261,21,-10.397135,6.256404,2006-01-06,12.134372963587406,238.96286543791024,South_East
3262,22,-10.218277,6.3421884,2006-01-06,12.02649319418689,238.1733242354212,South_East
3263,23,-10.196064,5.782482,2006-01-06,11.721638928597825,240.44117732239866,South_East
1344,0,-9.876701,5.705907,2006-01-07,11.406427895535483,239.98437855132457,South_East
1345,1,-10.074317,5.7434974,2006-01-07,11.596535060107211,240.31198057708525,South_East
1346,2,-9.782045,5.318736,2006-01-07,11.13451197941432,241.46599795456413,South_East
1347,3,-9.684946,5.507909,2006-01-07,11.141599551913405,240.37275167967647,South_East
1348,4,-9.605127,5.537364,2006-01-07,11.086968239993519,240.03651398850081,South_East
1349,5,-9.082469,5.705291000000001,2006-01-07,10.725744194723367,237.8643912111787,South_East
1350,6,-9.479042,6.2208414,2006-01-07,11.338037967907761,236.72418216864804,South_East
1351,7,-10.223573,5.293494,2006-01-07,11.512711392819895,242.6260815063979,East
1352,8,-9.46423,4.8506613,2006-01-07,10.634874918879756,242.86369326505252,East
1353,9,-7.4249587,6.41702,2006-01-07,9.813671961967431,229.16478641527115,South_East
1354,10,-8.768939999999999,5.610015,2006-01-07,10.4099268500708,237.39052275725768,South_East
1355,11,-8.565533,6.0280213,2006-01-07,10.47403438830247,234.86391011136934,South_East
1356,12,-8.201108999999999,5.939249,2006-01-07,10.125851446366472,234.08791717595832,South_East
1357,13,-7.880540400000001,5.9096255,2006-01-07,9.850207639754728,233.13373104914623,South_East
1358,14,-7.8033314,6.0498314,2006-01-07,9.873826052075858,232.21399780362282,South_East
1359,15,-7.550046000000001,6.219193499999999,2006-01-07,9.781695271912648,230.52071913977957,South_East
1360,16,-7.6624975000000015,5.665856400000001,2006-01-07,9.529732246129859,233.51978400139615,South_East
1361,17,-8.543531,5.333423000000002,2006-01-07,10.071609744469352,238.02493100397862,South_East
1362,18,-9.042644500000002,6.2982125,2006-01-07,11.0198412079547,235.14274337112758,South_East
1363,19,-8.256133,6.9777417,2006-01-07,10.80983863642783,229.79688931970483,South_East
1364,20,-6.8276520000000005,8.118253999999999,2006-01-07,10.60768022904254,220.0646638293153,South_East
1365,21,-6.952986200000002,6.731153,2006-01-07,9.677418964103985,225.9287389377527,South_East
1366,22,-5.107951,7.747451,2006-01-07,9.279771571315859,213.39715624261436,South_East
1367,23,-5.092679,5.565441000000001,2006-01-07,7.543839401890923,222.460197187781,South_East
4032,0,-5.713115,7.0979576,2006-01-08,9.111568750474463,218.8304359416757,South_East
4033,1,-5.2190638,6.9166117,2006-01-08,8.664764529809643,217.03708853557,South_East
4034,2,-6.0605216,6.6002865,2006-01-08,8.960675417966483,222.55880239317884,South_East
4035,3,-5.1551313,7.1929584,2006-01-08,8.849521414425203,215.6288428663949,South_East
4036,4,-5.10663,6.6600676,2006-01-08,8.392506800323117,217.47931208335064,South_East
4037,5,-6.581119999999999,5.9165273,2006-01-08,8.84965738015011,228.04397487953744,South_East
4038,6,-7.2980056,5.5673847,2006-01-08,9.179142559924943,232.66129896323923,South_East
4039,7,-7.713485,4.691276,2006-01-08,9.028062990110392,238.69238858615245,South_East
4040,8,-7.296655,5.072208,2006-01-08,8.88642043706514,235.1952315058208,South_East
4041,9,-7.521417,5.4807467,2006-01-08,9.306465391191754,233.919723198361,South_East
4042,10,-7.8781996,5.4972315,2006-01-08,9.606538559857677,235.09352678967142,South_East
4043,11,-8.134827,5.3791876,2006-01-08,9.752490428394315,236.52516620326233,South_East
4044,12,-8.405811,5.180699,2006-01-08,9.874072143564781,238.3534953353161,South_East
4045,13,-8.651176,5.2658033,2006-01-08,10.127760392962843,238.6719349524734,South_East
4046,14,-8.519827000000001,5.4682407,2006-01-08,10.12369045669935,237.30662488034122,South_East
4047,15,-8.340023,5.695524,2006-01-08,10.099256273365134,235.67025815954275,South_East
4048,16,-7.2006884000000015,6.289543,2006-01-08,9.560766945321049,228.86395298271083,South_East
4049,17,-6.026066,6.7811394,2006-01-08,9.071787199807343,221.62592296215846,South_East
4050,18,-5.5375233,6.6842613,2006-01-08,8.68006413713174,219.63978019841804,South_East
4051,19,-5.119488700000002,6.8635445000000015,2006-01-08,8.562558475882543,216.71910109543103,South_East
4052,20,-4.8031845,7.1946692,2006-01-08,8.650655827072818,213.72720204875623,South_East
4053,21,-4.4348545,7.0272217,2006-01-08,8.309619681857958,212.25587691424263,South_East
4054,22,-4.3308964,6.535898,2006-01-08,7.840575635368679,213.52973656658526,South_East
4055,23,-3.506145,6.495676,2006-01-08,7.381521486658492,208.3586646107284,South_East
96,0,-2.90745,6.3381405,2006-01-09,6.97318367033597,204.6420062964096,South_East
97,1,-2.3955362,6.245964,2006-01-09,6.689593408781018,200.98349023814143,South
98,2,-1.8977046,6.0411825,2006-01-09,6.332232524723599,197.43896422622885,South
99,3,-1.7985106,5.664462599999999,2006-01-09,5.9431285469112245,197.61504506946312,South
100,4,-1.78215,5.702795,2006-01-09,5.974774425409297,197.35426776533149,South
101,5,-1.7915051,6.0419292,2006-01-09,6.301936129566742,196.5157273199544,South
102,6,-1.7786627,6.437743,2006-01-09,6.678935239573767,195.44476730906695,South
103,7,-1.4555268,6.8647556,2006-01-09,7.017366152143523,191.9710727603537,South
104,8,-1.0145581,7.0911446,2006-01-09,7.163355350419576,188.14227592986532,South
105,9,-0.6771071,7.304405,2006-01-09,7.335721261668509,185.29609538160463,South
106,10,-0.12678349,7.0828630000000015,2006-01-09,7.083997623524842,181.02548689685358,South
107,11,0.34798384,7.393735,2006-01-09,7.401919345894425,177.30538037314946,South
108,12,0.88028914,7.488100999999999,2006-01-09,7.5396661435505825,173.2951739177289,South
109,13,1.3716655,7.768517,2006-01-09,7.888683199570081,169.98665055150562,South
110,14,1.7232238000000002,8.105974,2006-01-09,8.287117397114779,167.9983374611764,South
111,15,1.6050396999999998,8.583231,2006-01-09,8.732010469412934,169.40818017107867,South
112,16,1.5623298,8.688267999999999,2006-01-09,8.827620021488919,169.80598136601213,South
113,17,1.7376648999999995,8.343481,2006-01-09,8.522508697681277,168.23539877378457,South
114,18,3.021309,7.468762,2006-01-09,8.05671855572261,157.97538382425196,South
115,19,1.6071886999999998,8.806211,2006-01-09,8.951670664961298,169.65699533610768,South
116,20,1.4162095,10.544554,2006-01-09,10.63923251023335,172.35053996000929,South
117,21,2.3818748,11.602089,2006-01-09,11.844061665104418,168.39854069389466,South
118,22,3.5179467000000004,11.748638,2006-01-09,12.264030489161582,163.33048964428747,South
119,23,4.587246,11.652059,2006-01-09,12.52251192069694,158.51116243034474,South
3096,0,5.472169999999998,11.116993,2006-01-10,12.390810218502622,153.79198717121267,South_West
3097,1,5.947527,11.559523,2006-01-10,12.999832668279158,152.77358236754682,South_West
3098,2,7.768650999999998,11.53796,2006-01-10,13.909581565288043,146.047130540047,South_West
3099,3,11.098349,11.370088,2006-01-10,15.888746069263775,135.6929159680191,South_West
3100,4,12.209731,11.944288,2006-01-10,17.080501951620302,134.3703676649038,South_West
3101,5,11.517172,11.150204,2006-01-10,16.03035558305554,134.07250486276712,South_West
3102,6,11.352317,10.7109585,2006-01-10,15.607681866863228,133.33493490635001,South_West
3103,7,12.042329,10.012337,2006-01-10,15.660925258292053,129.74110499036985,South_West
3104,8,12.435226,11.0049515,2006-01-10,16.6055353177315,131.5082510551539,South_West
3105,9,11.543571,11.47828,2006-01-10,16.27897242427915,134.83750704012894,South_West
3106,10,12.499889,12.531328,2006-01-10,17.69975724285237,135.07196298385765,South_West
3107,11,12.590518,12.099691,2006-01-10,17.462063618135314,133.86114322140563,South_West
3108,12,12.244932,11.516208,2006-01-10,16.80956294446373,133.2433617865966,South_West
3109,13,12.2294235,11.812599,2006-01-10,17.00283194874175,134.00674362112514,South_West
3110,14,11.641784,12.733801,2006-01-10,17.253429300004594,137.5651141292804,South_West
3111,15,11.281035,12.606944,2006-01-10,16.91735167484441,138.17695848644166,South_West
3112,16,11.364375,13.647549,2006-01-10,17.75963436695773,140.21569994982838,South_West
3113,17,11.406756,15.32566,2006-01-10,19.10470980881772,143.34000919774724,South_West
3114,18,11.725549,15.462501,2006-01-10,19.405603225007,142.82617080815203,South_West
3115,19,13.049883,16.214911999999998,2006-01-10,20.814005320491127,141.17262774235826,South_West
3116,20,13.742727,16.479785999999994,2006-01-10,21.458002982624567,140.17479429397974,South_West
3117,21,14.534225,16.852043,2006-01-10,22.253877181841233,139.22352104124573,South_West
3118,22,15.581923000000002,16.157578,2006-01-10,22.446907386186034,136.0390518166261,South_West
3119,23,16.517338,14.919025,2006-01-10,22.257577621045577,132.0894278331439,South_West
1560,0,16.137852,14.40913,2006-01-11,21.63453938799724,131.76095867498324,South_West
1561,1,16.051814999999998,14.977251999999998,2006-01-11,21.954016540618003,133.01659103389585,South_West
1562,2,15.136223,15.649632999999998,2006-01-11,21.77191447118094,135.95542250221797,South_West
1563,3,14.695159,15.793901000000002,2006-01-11,21.573015710212655,137.0638894231934,South_West
1564,4,14.652492,15.429335,2006-01-11,21.2781554734495,136.47929627835256,South_West
1565,5,15.729682,15.093345,2006-01-11,21.799815575140745,133.81730480331876,South_West
1566,6,15.97649,14.443663,2006-01-11,21.53758653093863,132.11538919942984,South_West
1567,7,16.541798,14.031386,2006-01-11,21.691262622397065,130.30588467314305,South_West
1568,8,16.90334,14.149851000000002,2006-01-11,22.044073726918104,129.93283079807165,South_West
1569,9,17.040997,13.492218,2006-01-11,21.73558201000224,128.37043820084517,South_West
1570,10,17.903809,10.72761,2006-01-11,20.871703165304478,120.92921152688031,South_West
1571,11,15.887265,7.5528045,2006-01-11,17.591192256224282,115.4264107272588,South_West
1572,12,15.632189000000002,3.1883173,2006-01-11,15.954018306909402,101.52784576500001,West
1573,13,16.356776999999994,0.61402845,2006-01-11,16.36829816337478,92.1498566928347,West
1574,14,16.633202,-1.1218615,2006-01-11,16.67099223195747,86.1414089043588,West
1575,15,15.996342000000002,-1.3824383999999998,2006-01-11,16.055967529574747,85.06064767282896,West
1576,16,15.704079,-2.3851838,2006-01-11,15.884180778309704,81.36374558773838,West
1577,17,15.508745,-2.8504405,2006-01-11,15.768518716704662,79.58551460135719,West
1578,18,14.6238985,-3.1419296,2006-01-11,14.957611070945065,77.87439087647074,West
1579,19,14.304865,-2.7948956000000003,2006-01-11,14.575342331592912,78.94477493348779,West
1580,20,14.13233,-3.2129445,2006-01-11,14.492955654005854,77.19168105574637,West
1581,21,12.951526,-2.7189753,2006-01-11,13.233852515827962,78.14380187829246,West
1582,22,12.618996,-1.9464662,2006-01-11,12.768233656843785,81.23129722036194,West
1583,23,13.955469,-1.4042552,2006-01-11,14.025941953276723,84.25401011825338,West
7632,0,14.403507,-1.111993,2006-01-12,14.446367790247415,85.58535467966395,West
7633,1,13.907259,-1.3184163999999998,2006-01-12,13.969612546411943,84.5845107042244,West
7634,2,13.32494,-0.17399246,2006-01-12,13.32607591827905,89.25189403465372,West
7635,3,12.711242,0.79169667,2006-01-12,12.735872832273927,93.56396010850362,West
7636,4,12.040131,1.8775821,2006-01-12,12.185650127892291,98.86352468735251,West
7637,5,10.997897,3.213245,2006-01-12,11.457690947683744,106.2867283000732,West
7638,6,10.425266,4.428284,2006-01-12,11.326776697516907,113.01406733717049,South_West
7639,7,11.538727,4.0653120000000005,2006-01-12,12.233927514820127,109.40832591764764,West
7640,8,11.18678,4.135746,2006-01-12,11.926795116246277,110.28932369875517,West
7641,9,10.387449,3.8358643,2006-01-12,11.073073270579197,110.26811727682971,West
7642,10,9.228315,5.5189905,2006-01-12,10.752723091306464,120.88151878997526,South_West
7643,11,9.070496,6.513021,2006-01-12,11.166617224229412,125.68003450906704,South_West
7644,12,8.570223,7.2448864,2006-01-12,11.22217007617662,130.20969622367315,South_West
7645,13,7.943009,8.419689,2006-01-12,11.575083361721504,136.66867528793014,South_West
7646,14,8.622015,7.6697826,2006-01-12,11.539701373583624,131.65494886955628,South_West
7647,15,7.3041152999999985,9.871149,2006-01-12,12.27964506392164,143.50056533146397,South_West
7648,16,7.7930117,10.565638,2006-01-12,13.128737094762043,143.58822708599342,South_West
7649,17,7.116460000000001,11.0307665,2006-01-12,13.12714030202779,147.17205804303387,South_West
7650,18,6.683370599999999,11.491967,2006-01-12,13.294086960225338,149.81904887054986,South_West
7651,19,5.1709785,12.872909,2006-01-12,13.872663939191465,158.1149364287363,South
7652,20,6.673865299999999,12.16979,2006-01-12,13.879634962297967,151.25980839395467,South_West
7653,21,6.690767299999999,11.244815,2006-01-12,13.084809186494631,149.2469692049319,South_West
7654,22,5.8280487,12.07655,2006-01-12,13.409295714245088,154.23840637633958,South_West
7655,23,6.1803026,12.562143,2006-01-12,14.000127748703429,153.80381186626857,South_West
5928,0,5.9684114,11.574551,2006-01-13,13.022755679626757,152.72212784903382,South_West
5929,1,5.701467,11.684603,2006-01-13,13.001410431937682,153.99007666355942,South_West
5930,2,5.626175,11.958731,2006-01-13,13.216092170569407,154.80461567388625,South_West
5931,3,5.2823143,11.861057,2006-01-13,12.984125597098693,155.9942293192672,South_West
5932,4,5.1087503,11.701733,2006-01-13,12.768315661473878,156.41484913131848,South_West
5933,5,4.665067700000002,11.765245,2006-01-13,12.656375727498308,158.37105100806525,South
5934,6,4.4204645,11.620705,2006-01-13,12.433072471950979,159.17340776660166,South
5935,7,4.0427876000000005,11.280539,2006-01-13,11.98310025449319,160.28302975163314,South
5936,8,3.611621,11.435822,2006-01-13,11.992573996574922,162.47302483048554,South
5937,9,3.6870515,11.823089,2006-01-13,12.384659150157232,162.679816917368,South
5938,10,3.8169603,11.73209,2006-01-13,12.33738715044138,161.9780345531273,South
5939,11,2.4104388,11.6426935,2006-01-13,11.889597434038198,168.3030536405757,South
5940,12,2.8040495,12.296324,2006-01-13,12.611989435113964,167.1539573055478,South
5941,13,2.4507499,12.391565,2006-01-13,12.631589694950316,168.81266353843915,South
5942,14,2.4718685,12.3374,2006-01-13,12.582590060925146,168.67047222103844,South
5943,15,2.3746483,12.108601,2006-01-13,12.339253329350763,168.9043959761273,South
5944,16,2.5496302,12.187675,2006-01-13,12.451507381131695,168.18427001320651,South
5945,17,2.1900926,12.955566,2006-01-13,13.139375783382205,170.40506215429411,South
5946,18,1.1220822,13.634713,2006-01-13,13.68080652066704,175.29538887136027,South
5947,19,1.1795704,13.306364000000002,2006-01-13,13.358544427782999,174.93413808379137,South
5948,20,1.8220325,12.990196,2006-01-13,13.117354708532975,172.0156601658639,South
5949,21,1.894804,12.5137415,2006-01-13,12.65638212631233,171.38980100330616,South
5950,22,2.1212645,12.323809,2006-01-13,12.505040237737793,170.23353231030507,South
5951,23,1.8486454,12.075319,2006-01-13,12.216006662027578,171.29600383688248,South
2208,0,2.4049664,11.302416,2006-01-14,11.555451995581347,167.9875660222329,South
2209,1,2.04379,10.704938,2006-01-14,10.898292304207297,169.1911492792988,South
2210,2,2.992453,9.603355,2006-01-14,10.058787313251733,162.69270709436947,South
2211,3,3.6480174,9.528325,2006-01-14,10.20279413966232,159.05014059621016,South
2212,4,3.3894522000000005,9.113409,2006-01-14,9.723302413139574,159.59886350056382,South
2213,5,3.9543228,8.979758,2006-01-14,9.81186641496733,156.23324524806566,South_West
2214,6,2.309214,7.819898599999998,2006-01-14,8.153728190961356,163.54814328389256,South
2215,7,1.7904262999999998,9.61171,2006-01-14,9.777044311029366,169.44813443003716,South
