,Unnamed: 0,Time,U_mpers,Time.1,V_mpers,date
20,20,20,7.008539999999999,20,-5.973277,2006-08-28
21,21,21,8.472023,21,-5.1294155,2006-08-28
22,22,22,9.259291,22,-2.8343754,2006-08-28
23,23,23,8.637381,23,-3.6920037,2006-08-28
0,0,0,1.709056,0,3.8929574,2006-07-17
1,1,1,1.5732671,1,4.4843616,2006-07-17
2,2,2,1.6749023999999997,2,4.772482,2006-07-17
3,3,3,2.6569593,3,5.601115,2006-07-17
4,4,4,3.7087655,4,5.5039682,2006-07-17
5,5,5,4.6163110000000005,5,5.230028,2006-07-17
6,6,6,5.0024204,6,4.6586676,2006-07-17
7,7,7,5.197894,7,4.1297064,2006-07-17
8,8,8,5.5082574,8,3.8573904,2006-07-17
9,9,9,6.2697597,9,2.8833544,2006-07-17
10,10,10,6.205065,10,2.3511314,2006-07-17
11,11,11,6.1773357,11,2.365057,2006-07-17
12,12,12,6.2467175,12,2.369203,2006-07-17
13,13,13,6.0626087,13,2.361508,2006-07-17
14,14,14,6.4150577,14,2.3308244,2006-07-17
15,15,15,6.7347417,15,1.6921425,2006-07-17
16,16,16,6.6801996,16,1.3800216,2006-07-17
17,17,17,7.1808130000000014,17,-0.32574213,2006-07-17
18,18,18,7.2594786,18,-1.5533323,2006-07-17
19,19,19,6.7072983,19,-1.9433,2006-07-17
20,20,20,6.499465,20,-2.7462957,2006-07-17
21,21,21,5.2977524,21,-2.9360971,2006-07-17
22,22,22,4.811479,22,-3.03702,2006-07-17
23,23,23,5.187914,23,-3.339356200000001,2006-07-17
0,0,0,7.7872686,0,-0.046858214,2006-09-01
1,1,1,8.5476265,1,0.7180785,2006-09-01
2,2,2,6.7215996,2,-0.24446514,2006-09-01
3,3,3,6.3822813,3,1.2868948999999998,2006-09-01
4,4,4,5.5193357,4,2.6869810000000003,2006-09-01
5,5,5,6.447263,5,3.136591,2006-09-01
6,6,6,4.9179564,6,4.911379,2006-09-01
7,7,7,7.7852297,7,3.7060094,2006-09-01
8,8,8,10.526272,8,5.190174,2006-09-01
9,9,9,12.044134,9,2.1486497000000004,2006-09-01
10,10,10,11.651808,10,3.149891,2006-09-01
11,11,11,11.174769,11,5.0930567,2006-09-01
12,12,12,8.389714999999999,12,4.805454,2006-09-01
13,13,13,9.367233,13,4.9950485,2006-09-01
14,14,14,11.763407,14,4.49465,2006-09-01
15,15,15,9.667076,15,5.831622,2006-09-01
16,16,16,11.372717,16,5.210187,2006-09-01
17,17,17,9.534375,17,4.1623397,2006-09-01
18,18,18,10.599352,18,4.571469,2006-09-01
19,19,19,10.023377,19,4.476655,2006-09-01
20,20,20,9.767761,20,4.747814,2006-09-01
21,21,21,8.912217,21,4.6334343,2006-09-01
22,22,22,8.092838,22,5.6752367,2006-09-01
23,23,23,7.5419016,23,4.866519,2006-09-01
0,0,0,-5.207139,0,-5.4693584,2006-02-20
1,1,1,-4.6556783,1,-5.746915,2006-02-20
2,2,2,-4.699612,2,-6.308498,2006-02-20
3,3,3,-5.5467559999999985,3,-5.20895,2006-02-20
4,4,4,-5.104278599999999,4,-5.3558080000000015,2006-02-20
5,5,5,-5.2012343,5,-5.367996700000001,2006-02-20
6,6,6,-5.018262,6,-4.94059,2006-02-20
7,7,7,-4.3737545,7,-5.853941000000002,2006-02-20
8,8,8,-4.8228016,8,-6.483096,2006-02-20
9,9,9,-5.1898527,9,-5.5141964,2006-02-20
10,10,10,-4.0820866,10,-6.31219,2006-02-20
11,11,11,-5.0995255,11,-6.370172,2006-02-20
12,12,12,-5.713227,12,-6.842627,2006-02-20
13,13,13,-5.5391617,13,-6.576356,2006-02-20
14,14,14,-5.307355,14,-6.511671,2006-02-20
15,15,15,-5.885703,15,-6.724233,2006-02-20
16,16,16,-6.1550407,16,-5.9270000000000005,2006-02-20
17,17,17,-5.8799453,17,-5.79343,2006-02-20
18,18,18,-6.798382000000001,18,-7.359458,2006-02-20
19,19,19,-6.694723,19,-6.2654896,2006-02-20
20,20,20,-6.7356462,20,-5.8912497,2006-02-20
21,21,21,-6.8208084000000015,21,-5.29502,2006-02-20
22,22,22,-6.8265867,22,-5.13477,2006-02-20
23,23,23,-6.857071,23,-4.4783089999999985,2006-02-20
0,0,0,3.255682,0,0.43771133,2006-12-29
1,1,1,4.1957273,1,1.9273539,2006-12-29
2,2,2,4.1664667,2,1.3405981000000002,2006-12-29
3,3,3,4.099946,3,2.444661,2006-12-29
4,4,4,4.565568,4,3.3458014,2006-12-29
5,5,5,4.414486,5,4.107933999999998,2006-12-29
6,6,6,4.1662054,6,5.2607620000000015,2006-12-29
7,7,7,5.466119,7,6.868765400000001,2006-12-29
8,8,8,4.4942636,8,8.100707,2006-12-29
9,9,9,2.7562442000000003,9,9.234121,2006-12-29
10,10,10,3.6103485,10,9.757929,2006-12-29
11,11,11,5.6443934,11,10.529886,2006-12-29
12,12,12,5.5743623,12,11.010328,2006-12-29
13,13,13,3.224918,13,11.911903,2006-12-29
14,14,14,0.9722215,14,11.726208,2006-12-29
15,15,15,1.9649512,15,14.13813,2006-12-29
16,16,16,0.16433111,16,14.285164000000002,2006-12-29
17,17,17,1.0115056,17,15.138513,2006-12-29
18,18,18,1.6663084,18,16.202309,2006-12-29
19,19,19,2.7152677000000005,19,15.190689,2006-12-29
20,20,20,3.219386,20,14.421129999999998,2006-12-29
21,21,21,3.1415582000000004,21,14.664828,2006-12-29
22,22,22,3.3609135,22,14.146604,2006-12-29
23,23,23,4.3936105,23,14.068682,2006-12-29
0,0,0,-10.541676,0,5.1419563,2006-09-17
1,1,1,-10.620144,1,4.955083,2006-09-17
2,2,2,-10.785637,2,5.0018129999999985,2006-09-17
3,3,3,-10.147415,3,5.1193495,2006-09-17
4,4,4,-10.152664,4,5.068609,2006-09-17
5,5,5,-10.162678,5,4.7636876,2006-09-17
6,6,6,-10.070204,6,5.0247374,2006-09-17
7,7,7,-9.337191,7,4.9591330000000005,2006-09-17
8,8,8,-8.765814,8,4.182855600000001,2006-09-17
9,9,9,-8.596611,9,4.158651399999999,2006-09-17
10,10,10,-8.255752000000001,10,4.323778,2006-09-17
11,11,11,-7.744466,11,4.233643,2006-09-17
12,12,12,-7.592677,12,4.495003700000002,2006-09-17
13,13,13,-6.872416499999999,13,5.2791120000000005,2006-09-17
14,14,14,-5.4619684,14,5.9205027,2006-09-17
15,15,15,-3.185893,15,4.566388,2006-09-17
16,16,16,-1.8505802,16,3.216485,2006-09-17
17,17,17,-1.1107441999999998,17,2.1611083,2006-09-17
18,18,18,-1.6340518,18,1.5658059,2006-09-17
19,19,19,-1.9130203,19,1.8669207,2006-09-17
20,20,20,-1.4596981000000002,20,2.2477427000000003,2006-09-17
21,21,21,0.28597718,21,2.1322145,2006-09-17
22,22,22,1.50391,22,0.82149154,2006-09-17
23,23,23,3.9529414,23,-1.0502796,2006-09-17
0,0,0,-3.888669,0,0.08858259,2006-07-01
1,1,1,-3.4901848,1,1.1066964,2006-07-01
2,2,2,-2.1262655,2,1.8656186,2006-07-01
3,3,3,-1.5478686,3,2.6517525,2006-07-01
4,4,4,-0.39267313,4,2.93745,2006-07-01
5,5,5,-0.060865097,5,2.4235988,2006-07-01
6,6,6,-0.46771276,6,1.1901555,2006-07-01
7,7,7,-1.7284868000000002,7,2.5104842,2006-07-01
8,8,8,-2.515861,8,2.6377156000000004,2006-07-01
9,9,9,-1.9210665,9,4.139287,2006-07-01
10,10,10,-2.1245947,10,5.6415377,2006-07-01
11,11,11,-1.8542063,11,5.6404557,2006-07-01
12,12,12,-1.5198832,12,5.4878335,2006-07-01
13,13,13,-1.0283855,13,5.3683825,2006-07-01
14,14,14,-0.41010374,14,5.031128,2006-07-01
15,15,15,0.14239235,15,4.5817323,2006-07-01
16,16,16,0.21787956,16,4.262096400000001,2006-07-01
17,17,17,-0.0069862786,17,3.4074526,2006-07-01
18,18,18,-0.7589081,18,2.9525514,2006-07-01
19,19,19,-2.4107559,19,1.232593,2006-07-01
20,20,20,-4.347538,20,1.0337226000000002,2006-07-01
21,21,21,-5.9255157,21,1.0848446000000005,2006-07-01
22,22,22,-6.976294500000002,22,2.2920358,2006-07-01
23,23,23,-6.5467443,23,2.4648151,2006-07-01
0,0,0,1.5608659,0,-3.4419146,2006-04-27
1,1,1,-0.0053528175,1,-2.6295428,2006-04-27
2,2,2,-0.515455,2,-2.5687082,2006-04-27
3,3,3,-1.1523335,3,-2.6670928,2006-04-27
4,4,4,-0.6634276,4,-1.9644902,2006-04-27
5,5,5,-0.3451071,5,-1.9346011000000003,2006-04-27
6,6,6,-0.4583504,6,-2.573557,2006-04-27
7,7,7,-0.53785574,7,-2.8843079,2006-04-27
8,8,8,-0.9505441,8,-2.2567053,2006-04-27
9,9,9,0.23244667,9,-2.7313406,2006-04-27
10,10,10,1.0416551,10,-2.8726568,2006-04-27
11,11,11,1.5247471,11,-1.9470551,2006-04-27
12,12,12,2.3191855,12,-1.4923948,2006-04-27
13,13,13,3.8587222,13,-1.6498398,2006-04-27
14,14,14,4.8346795999999985,14,-1.9817209,2006-04-27
15,15,15,5.6168003,15,-2.6796155,2006-04-27
16,16,16,6.178429,16,-2.8357916000000003,2006-04-27
17,17,17,6.4058995,17,-3.4272970000000003,2006-04-27
18,18,18,6.93692,18,-4.1869707,2006-04-27
19,19,19,5.6826715,19,-4.3427525000000005,2006-04-27
20,20,20,4.7225933,20,-3.8538551,2006-04-27
21,21,21,4.254522,21,-3.4247148000000003,2006-04-27
22,22,22,4.6481010000000005,22,-3.2665012000000004,2006-04-27
23,23,23,4.5221043,23,-3.2123587,2006-04-27
0,0,0,5.768858,0,11.04583,2006-01-10
1,1,1,6.6278169999999985,1,12.280369,2006-01-10
2,2,2,8.353127,2,12.49666,2006-01-10
3,3,3,11.017048,3,11.454252,2006-01-10
4,4,4,11.699351,4,11.788181,2006-01-10
5,5,5,11.242022,5,11.109696,2006-01-10
6,6,6,11.010322,6,11.014608,2006-01-10
7,7,7,11.993139,7,10.111433,2006-01-10
8,8,8,12.023611,8,11.012962,2006-01-10
9,9,9,11.4723835,9,11.589466,2006-01-10
10,10,10,12.444689,10,12.573372,2006-01-10
11,11,11,12.603802,11,12.444558,2006-01-10
12,12,12,12.149374,12,11.497541,2006-01-10
13,13,13,12.132887,13,11.891617,2006-01-10
14,14,14,11.547897,14,12.809932,2006-01-10
15,15,15,11.282407,15,12.637356,2006-01-10
16,16,16,11.582567999999998,16,13.938821,2006-01-10
17,17,17,11.533676,17,15.656443,2006-01-10
18,18,18,11.952869,18,15.613187,2006-01-10
19,19,19,13.162414000000002,19,16.318401,2006-01-10
20,20,20,13.857282,20,16.49377,2006-01-10
21,21,21,14.704401,21,16.860096,2006-01-10
22,22,22,15.758825,22,16.120754,2006-01-10
23,23,23,16.607159,23,14.810675,2006-01-10
0,0,0,6.550424,0,-4.0335839999999985,2006-10-30
1,1,1,7.539448700000001,1,-2.9334512000000004,2006-10-30
2,2,2,8.977803999999997,2,-2.1537023,2006-10-30
3,3,3,8.465149,3,-1.8270595,2006-10-30
4,4,4,9.2409,4,-1.1267982,2006-10-30
5,5,5,9.205568,5,-0.8624668,2006-10-30
6,6,6,8.070096000000001,6,-0.16412419,2006-10-30
7,7,7,7.2708005999999985,7,2.2557435000000003,2006-10-30
8,8,8,8.300794999999999,8,3.863402,2006-10-30
9,9,9,9.171391,9,4.7856255,2006-10-30
10,10,10,10.6616,10,4.9977226,2006-10-30
11,11,11,9.948164,11,7.1108259999999985,2006-10-30
12,12,12,8.613813,12,7.501072,2006-10-30
13,13,13,10.313625,13,8.823661999999997,2006-10-30
14,14,14,10.549692,14,8.48033,2006-10-30
15,15,15,10.325855,15,8.266842,2006-10-30
16,16,16,10.638962,16,5.4106193,2006-10-30
17,17,17,12.087238,17,6.1707907,2006-10-30
18,18,18,14.226753,18,3.8709087,2006-10-30
19,19,19,13.258211,19,5.7031730000000005,2006-10-30
20,20,20,16.022825,20,5.227392,2006-10-30
21,21,21,15.1724615,21,2.6534305,2006-10-30
22,22,22,16.210838,22,3.746441,2006-10-30
23,23,23,16.87722,23,5.5792199999999985,2006-10-30
0,0,0,-2.6165576,0,7.944032000000001,2006-05-18
1,1,1,-4.186458999999998,1,11.028133,2006-05-18
2,2,2,0.425883,2,13.010829,2006-05-18
3,3,3,0.79465735,3,12.106153,2006-05-18
4,4,4,-2.3659472000000004,4,11.693121,2006-05-18
5,5,5,-1.821002,5,10.803017,2006-05-18
6,6,6,2.7474084,6,14.194218,2006-05-18
7,7,7,5.6568727,7,10.978964,2006-05-18
8,8,8,8.362299,8,6.004807,2006-05-18
9,9,9,8.651589,9,3.774284,2006-05-18
10,10,10,8.158522999999999,10,3.3578873,2006-05-18
11,11,11,10.347467,11,2.8632026,2006-05-18
12,12,12,9.639534,12,4.8152666,2006-05-18
13,13,13,11.566566,13,3.2201154,2006-05-18
14,14,14,10.707822,14,2.818963,2006-05-18
15,15,15,8.759555,15,2.0274901,2006-05-18
16,16,16,8.099486,16,6.244548,2006-05-18
17,17,17,7.071099,17,5.977966,2006-05-18
18,18,18,6.292512,18,7.0705056,2006-05-18
19,19,19,6.3993053,19,8.391277,2006-05-18
20,20,20,6.7150383,20,9.388291,2006-05-18
21,21,21,6.2726126,21,10.158701,2006-05-18
22,22,22,6.2001467,22,11.28632,2006-05-18
23,23,23,7.794509,23,11.965063,2006-05-18
0,0,0,20.061699,0,1.2972028,2006-12-13
1,1,1,20.92067,1,-0.045362063,2006-12-13
2,2,2,21.87631,2,-1.1146629,2006-12-13
3,3,3,20.083004000000006,3,-2.0251768,2006-12-13
4,4,4,21.489988,4,-3.5722091,2006-12-13
5,5,5,20.15128,5,-3.5828426,2006-12-13
6,6,6,19.310692,6,-3.2544024,2006-12-13
7,7,7,18.430248,7,-2.1130166,2006-12-13
8,8,8,17.321998999999998,8,-0.38909265,2006-12-13
9,9,9,16.495497,9,-0.34966484,2006-12-13
10,10,10,15.201394,10,-0.21928158,2006-12-13
11,11,11,14.122043,11,1.0448685,2006-12-13
12,12,12,13.743664,12,2.8011734,2006-12-13
13,13,13,13.629032,13,4.766328,2006-12-13
14,14,14,10.845827,14,7.4625892999999985,2006-12-13
15,15,15,12.292772,15,10.099033,2006-12-13
16,16,16,16.709616,16,7.5435979999999985,2006-12-13
17,17,17,18.098011,17,7.730360000000001,2006-12-13
18,18,18,20.303247,18,9.724014,2006-12-13
19,19,19,21.91928,19,10.197728,2006-12-13
20,20,20,23.43607,20,9.957594,2006-12-13
21,21,21,24.344572,21,9.359859,2006-12-13
22,22,22,24.823364,22,8.084608,2006-12-13
23,23,23,25.657402,23,7.367700599999999,2006-12-13
0,0,0,-4.05881,0,-0.032733027000000005,2006-08-12
1,1,1,-3.3205339999999994,1,-0.5674174,2006-08-12
2,2,2,-3.971467,2,1.3240557,2006-08-12
3,3,3,-2.9865446,3,-1.9289398,2006-08-12
4,4,4,-5.716707,4,-2.191271,2006-08-12
5,5,5,-7.354623299999999,5,-1.2210127,2006-08-12
6,6,6,-6.6735190000000015,6,-2.3654900000000003,2006-08-12
7,7,7,-8.352566,7,-1.4800258,2006-08-12
8,8,8,-7.0212994,8,1.1087904,2006-08-12
9,9,9,-5.4401526,9,-0.24092463,2006-08-12
10,10,10,-3.3446412000000003,10,-2.9175391,2006-08-12
11,11,11,-2.2595134,11,-5.0730605,2006-08-12
12,12,12,-0.8890053,12,-8.446995,2006-08-12
13,13,13,-8.508343,13,-5.6860857000000005,2006-08-12
14,14,14,-10.59204,14,-7.8162413,2006-08-12
15,15,15,-6.3211308,15,-9.739334,2006-08-12
16,16,16,-6.5925612000000005,16,-2.3133805,2006-08-12
17,17,17,-9.557027,17,-4.244162599999999,2006-08-12
18,18,18,-10.626425,18,-5.593211,2006-08-12
19,19,19,-7.4545026,19,-4.0715474999999985,2006-08-12
20,20,20,-8.807669,20,-1.4473307,2006-08-12
21,21,21,-9.6186,21,-1.8743948,2006-08-12
22,22,22,-9.970871,22,-0.117532395,2006-08-12
23,23,23,-7.391383999999999,23,2.4985082000000003,2006-08-12
0,0,0,4.666958,0,-12.532917,2006-06-04
1,1,1,4.306669,1,-12.432245,2006-06-04
2,2,2,4.444414,2,-12.347937,2006-06-04
3,3,3,4.537918,3,-12.583641,2006-06-04
4,4,4,4.5051484,4,-12.69907,2006-06-04
5,5,5,3.9583004,5,-12.14311,2006-06-04
6,6,6,3.8674734,6,-11.462574,2006-06-04
7,7,7,4.3722734,7,-11.095715,2006-06-04
8,8,8,5.301714,8,-10.883528,2006-06-04
9,9,9,6.325772,9,-10.787437,2006-06-04
10,10,10,6.8629727,10,-10.700609,2006-06-04
11,11,11,6.9980946,11,-10.103174,2006-06-04
12,12,12,7.2013197,12,-9.867987,2006-06-04
13,13,13,7.245460499999999,13,-9.405197,2006-06-04
14,14,14,7.2244287,14,-9.053249,2006-06-04
15,15,15,7.3079247,15,-9.230654,2006-06-04
16,16,16,6.9562339999999985,16,-9.40271,2006-06-04
17,17,17,6.2832694,17,-9.850367,2006-06-04
18,18,18,5.793989,18,-10.665025,2006-06-04
19,19,19,6.4207972999999985,19,-10.484364,2006-06-04
20,20,20,6.115978,20,-10.835451,2006-06-04
21,21,21,5.300129,21,-10.784843,2006-06-04
22,22,22,5.167118,22,-10.877676,2006-06-04
23,23,23,4.666189,23,-10.827246,2006-06-04
0,0,0,-13.172279,0,5.189417400000001,2006-01-06
1,1,1,-12.679067,1,5.977034,2006-01-06
2,2,2,-12.059451,2,5.7664356,2006-01-06
3,3,3,-12.122902,3,6.084887,2006-01-06
4,4,4,-11.851923,4,6.1716995,2006-01-06
5,5,5,-11.104231,5,6.3978652999999985,2006-01-06
6,6,6,-11.921588,6,5.112362999999998,2006-01-06
7,7,7,-11.333163,7,5.3364124,2006-01-06
8,8,8,-10.301977,8,5.785328400000001,2006-01-06
9,9,9,-9.815453,9,6.487442,2006-01-06
10,10,10,-10.016678,10,6.2914324,2006-01-06
11,11,11,-9.694136,11,6.423879,2006-01-06
12,12,12,-9.226625,12,5.148096,2006-01-06
13,13,13,-10.473999,13,4.0716977,2006-01-06
14,14,14,-10.066109,14,4.547025,2006-01-06
15,15,15,-10.140775,15,4.4881268,2006-01-06
16,16,16,-10.801762,16,3.6520607,2006-01-06
17,17,17,-10.741762,17,4.4265184,2006-01-06
18,18,18,-10.355181,18,4.8200107,2006-01-06
19,19,19,-10.156132,19,5.10913,2006-01-06
20,20,20,-11.589109,20,6.285890599999999,2006-01-06
21,21,21,-10.410475,21,6.2336273,2006-01-06
22,22,22,-10.208677,22,5.8543177,2006-01-06
23,23,23,-10.221376,23,5.7377577,2006-01-06
0,0,0,13.668524,0,8.485041,2006-11-19
1,1,1,13.979273,1,6.4019938,2006-11-19
2,2,2,12.54567,2,5.399263,2006-11-19
3,3,3,10.579788,3,6.320675,2006-11-19
4,4,4,12.942254,4,8.481565,2006-11-19
5,5,5,12.18785,5,5.704660400000002,2006-11-19
6,6,6,11.986319,6,7.786505,2006-11-19
7,7,7,13.046216,7,5.214944999999998,2006-11-19
8,8,8,11.180407,8,8.304253,2006-11-19
9,9,9,10.58856,9,7.1700506,2006-11-19
10,10,10,8.74408,10,4.1910677000000005,2006-11-19
11,11,11,8.1798935,11,5.082203,2006-11-19
12,12,12,9.004263,12,4.610248,2006-11-19
13,13,13,8.934223,13,6.9787474000000005,2006-11-19
14,14,14,7.553576,14,7.820071,2006-11-19
15,15,15,8.061043,15,7.6835823,2006-11-19
16,16,16,6.148753,16,6.9227037,2006-11-19
17,17,17,7.450848599999999,17,6.6330886,2006-11-19
18,18,18,7.413338,18,7.0181212,2006-11-19
19,19,19,6.7591696,19,9.079538,2006-11-19
20,20,20,8.771133,20,8.180878,2006-11-19
21,21,21,6.9856744000000015,21,11.936813,2006-11-19
22,22,22,7.3648186,22,12.708284,2006-11-19
23,23,23,8.099865,23,13.551984,2006-11-19
0,0,0,-7.655175999999999,0,13.510356,2006-10-26
1,1,1,-9.480679,1,14.680058,2006-10-26
2,2,2,-9.91943,2,15.872088,2006-10-26
3,3,3,-5.725234,3,15.691328,2006-10-26
4,4,4,-2.2241888,4,17.465382,2006-10-26
5,5,5,1.9467831,5,16.608139,2006-10-26
6,6,6,3.7211876,6,15.35718,2006-10-26
7,7,7,7.9650297,7,16.529152,2006-10-26
8,8,8,9.224661,8,14.000265,2006-10-26
9,9,9,10.851337,9,12.617289,2006-10-26
10,10,10,10.306526,10,12.590559,2006-10-26
11,11,11,9.202845,11,12.8421135,2006-10-26
12,12,12,10.123283,12,13.013521,2006-10-26
13,13,13,11.508746,13,11.565334,2006-10-26
14,14,14,10.091116,14,12.522809,2006-10-26
15,15,15,12.386898,15,14.765995000000002,2006-10-26
16,16,16,16.498520000000006,16,13.459052,2006-10-26
17,17,17,19.572548,17,12.7898445,2006-10-26
18,18,18,18.63615,18,8.208428999999999,2006-10-26
19,19,19,17.608173,19,11.310154,2006-10-26
20,20,20,19.120193,20,9.44916,2006-10-26
21,21,21,19.093525,21,12.131553,2006-10-26
22,22,22,21.543598,22,13.771397,2006-10-26
23,23,23,27.370502,23,8.633287,2006-10-26
0,0,0,10.200125,0,7.9593440000000015,2006-12-05
1,1,1,7.3919497,1,7.710903,2006-12-05
2,2,2,9.1038,2,8.779264,2006-12-05
3,3,3,10.42017,3,8.715496,2006-12-05
4,4,4,14.999367,4,8.790080999999999,2006-12-05
