,Unnamed: 0,Time,U_mpers,Time.1,V_mpers,date
20,20,20,8.586094000000001,20,10.631914,2006-04-07
21,21,21,7.694317,21,11.362293,2006-04-07
22,22,22,6.2064114,22,11.348576,2006-04-07
23,23,23,6.919531,23,12.539202,2006-04-07
0,0,0,4.5109644,0,-2.8444948,2006-10-10
1,1,1,2.893533,1,-3.9465237,2006-10-10
2,2,2,3.3457484,2,-2.8105237,2006-10-10
3,3,3,2.0710995,3,-4.189066,2006-10-10
4,4,4,0.7699312,4,-4.5303884000000005,2006-10-10
5,5,5,-0.0809345,5,-3.7638826,2006-10-10
6,6,6,-1.5116543,6,-3.3077593000000003,2006-10-10
7,7,7,-2.413126,7,-3.1250277000000004,2006-10-10
8,8,8,-2.4359345,8,-2.237568,2006-10-10
9,9,9,-2.286161,9,-1.2527795,2006-10-10
10,10,10,-2.2728200000000003,10,-0.8253368000000001,2006-10-10
11,11,11,-2.262445,11,-0.8138976,2006-10-10
12,12,12,-2.4617767,12,-0.86452997,2006-10-10
13,13,13,-2.7813177,13,-0.6582723,2006-10-10
14,14,14,-3.2628174,14,-0.38493642,2006-10-10
15,15,15,-3.629516,15,0.047900956,2006-10-10
16,16,16,-3.4605856,16,0.6987728,2006-10-10
17,17,17,-3.36093,17,1.0407588,2006-10-10
18,18,18,-3.6823764,18,0.9954857,2006-10-10
19,19,19,-4.2982407,19,1.3654286,2006-10-10
20,20,20,-4.865032,20,1.2153211000000002,2006-10-10
21,21,21,-5.629777,21,1.4800546,2006-10-10
22,22,22,-5.9647865,22,1.929785,2006-10-10
23,23,23,-5.622178599999999,23,2.3397002,2006-10-10
0,0,0,2.6712968,0,10.562786,2006-10-06
1,1,1,5.389396,1,9.403854,2006-10-06
2,2,2,7.157100999999999,2,8.804015,2006-10-06
3,3,3,7.884816000000002,3,8.64443,2006-10-06
4,4,4,9.447262,4,7.4381437,2006-10-06
5,5,5,8.720342,5,7.7465142999999985,2006-10-06
6,6,6,12.629136,6,5.936644,2006-10-06
7,7,7,13.728782999999998,7,6.7434826,2006-10-06
8,8,8,12.928323,8,5.8076477,2006-10-06
9,9,9,12.522685,9,6.7720084,2006-10-06
10,10,10,9.947599,10,7.101553,2006-10-06
11,11,11,8.042191,11,8.611902,2006-10-06
12,12,12,9.219833,12,10.860695,2006-10-06
13,13,13,9.349382,13,8.149351,2006-10-06
14,14,14,9.264019,14,8.766788499999999,2006-10-06
15,15,15,7.271795299999999,15,8.994627000000003,2006-10-06
16,16,16,1.6244611999999998,16,9.236499,2006-10-06
17,17,17,1.4482579,17,14.1097,2006-10-06
18,18,18,5.1274076,18,11.218676,2006-10-06
19,19,19,6.981715,19,13.105562,2006-10-06
20,20,20,7.734722,20,7.082912400000001,2006-10-06
21,21,21,9.02153,21,8.720381,2006-10-06
22,22,22,8.481797,22,5.6788206,2006-10-06
23,23,23,7.425151,23,6.7942456999999985,2006-10-06
0,0,0,2.7093306,0,-5.439085,2006-12-25
1,1,1,2.082924,1,-5.1839857,2006-12-25
2,2,2,1.3321244,2,-4.7334514,2006-12-25
3,3,3,0.99850166,3,-4.3947,2006-12-25
4,4,4,1.0648162,4,-3.3671858,2006-12-25
5,5,5,2.0502067,5,-3.1007109,2006-12-25
6,6,6,2.6364243,6,-3.2088454,2006-12-25
7,7,7,2.5766692000000004,7,-2.630538,2006-12-25
8,8,8,2.514629,8,-1.9916303,2006-12-25
9,9,9,2.7058766,9,-1.5516342,2006-12-25
10,10,10,2.0701978,10,-1.6529214,2006-12-25
11,11,11,2.5151458,11,-0.98704624,2006-12-25
12,12,12,2.7381387000000004,12,-0.6115205,2006-12-25
13,13,13,3.0923,13,-0.43006283,2006-12-25
14,14,14,3.5410826,14,-0.52342045,2006-12-25
15,15,15,4.660924400000002,15,-2.2668362,2006-12-25
16,16,16,3.8143866,16,-0.7477902,2006-12-25
17,17,17,3.6901402,17,0.19490935,2006-12-25
18,18,18,3.9861546,18,0.82904136,2006-12-25
19,19,19,4.340724,19,1.1820347,2006-12-25
20,20,20,4.215623,20,-0.14590502,2006-12-25
21,21,21,5.1468925,21,-0.22261086,2006-12-25
22,22,22,4.6648964999999984,22,1.7305601000000002,2006-12-25
23,23,23,4.8879839999999986,23,1.5243601999999998,2006-12-25
0,0,0,-4.014048000000002,0,2.5517220000000003,2006-03-05
1,1,1,-4.0593643,1,2.7481484,2006-03-05
2,2,2,-3.9551973,2,2.2087488,2006-03-05
3,3,3,-4.051068,3,2.1489933,2006-03-05
4,4,4,-4.3461657,4,1.8408494,2006-03-05
5,5,5,-4.1535769999999985,5,2.0898027,2006-03-05
6,6,6,-4.3068247,6,1.372798,2006-03-05
7,7,7,-4.931586299999998,7,1.1403875,2006-03-05
8,8,8,-4.019938,8,0.43615663,2006-03-05
9,9,9,-3.3581438,9,0.46482697,2006-03-05
10,10,10,-1.9032574,10,0.087638274,2006-03-05
11,11,11,-1.6590056,11,-0.55394626,2006-03-05
12,12,12,-1.1253421,12,-0.5358114,2006-03-05
13,13,13,-0.11094966,13,0.12083396,2006-03-05
14,14,14,0.88159645,14,0.8858615,2006-03-05
15,15,15,1.4260058,15,1.8180282,2006-03-05
16,16,16,2.762087,16,2.7507787,2006-03-05
17,17,17,3.0892859,17,3.5045717000000005,2006-03-05
18,18,18,3.5121207,18,4.8120965999999985,2006-03-05
19,19,19,3.7030058,19,5.677735299999998,2006-03-05
20,20,20,4.6410837,20,6.865596000000001,2006-03-05
21,21,21,5.115590599999999,21,6.560820599999999,2006-03-05
22,22,22,5.364772,22,6.8032770000000005,2006-03-05
23,23,23,6.5981274,23,0.5697763000000001,2006-03-05
0,0,0,-0.32973420000000003,0,0.85985434,2006-08-24
1,1,1,-0.550856,1,2.100004,2006-08-24
2,2,2,2.100738,2,1.1599798,2006-08-24
3,3,3,0.81272495,3,-0.45777076,2006-08-24
4,4,4,-1.2285937,4,-0.49196896,2006-08-24
5,5,5,-0.68279284,5,-0.24645564,2006-08-24
6,6,6,-1.2072194,6,-1.3069013,2006-08-24
7,7,7,-0.9399313,7,-1.0679889,2006-08-24
8,8,8,-1.4237106000000002,8,-0.014735065,2006-08-24
9,9,9,-1.7503146,9,0.6169956,2006-08-24
10,10,10,-0.8638891,10,0.63266337,2006-08-24
11,11,11,-0.6786905,11,0.5337702,2006-08-24
12,12,12,-0.22010422,12,1.3174007,2006-08-24
13,13,13,0.2250031,13,1.0100491,2006-08-24
14,14,14,0.66629267,14,1.4992821000000005,2006-08-24
15,15,15,1.1874684,15,1.1203194,2006-08-24
16,16,16,1.7119179,16,0.7342804,2006-08-24
17,17,17,1.844571,17,-0.09027488,2006-08-24
18,18,18,2.013772,18,-0.16943851,2006-08-24
19,19,19,1.7307578,19,-0.6968131999999999,2006-08-24
20,20,20,1.5046015,20,-1.0064867,2006-08-24
21,21,21,1.0613515,21,-1.6445076,2006-08-24
22,22,22,0.58267236,22,-1.6283108999999998,2006-08-24
23,23,23,0.6064191,23,-1.0964553,2006-08-24
0,0,0,3.48351,0,1.451396,2006-06-24
1,1,1,3.1644611,1,2.6642365000000003,2006-06-24
2,2,2,3.4446156,2,1.0388424,2006-06-24
3,3,3,3.199945,3,1.4055183,2006-06-24
4,4,4,3.7824206,4,2.025195,2006-06-24
5,5,5,3.0648232,5,2.8159008,2006-06-24
6,6,6,2.956789,6,3.5479536,2006-06-24
7,7,7,3.0842583,7,3.1390830000000003,2006-06-24
8,8,8,0.75388753,8,4.4362555,2006-06-24
9,9,9,2.1151783,9,4.5621,2006-06-24
10,10,10,1.1573287,10,5.749955,2006-06-24
11,11,11,1.2609403,11,5.7380733,2006-06-24
12,12,12,1.3225955,12,6.693177,2006-06-24
13,13,13,1.5693351,13,7.2400727,2006-06-24
14,14,14,1.4532653999999998,14,7.7079897,2006-06-24
15,15,15,1.2212188,15,7.4964905,2006-06-24
16,16,16,1.0978112,16,7.975092999999998,2006-06-24
17,17,17,1.6880703,17,7.295800999999999,2006-06-24
18,18,18,1.5274886,18,6.401252,2006-06-24
19,19,19,1.3827343,19,6.31435,2006-06-24
20,20,20,1.605324,20,6.1666193,2006-06-24
21,21,21,-0.1399473,21,6.510950599999998,2006-06-24
22,22,22,-0.5087172999999999,22,6.7765064,2006-06-24
23,23,23,-1.4896898,23,6.302927,2006-06-24
0,0,0,-0.51581615,0,5.4968786,2006-03-13
1,1,1,-0.22045559,1,6.2089996,2006-03-13
2,2,2,-0.12623711,2,6.706972,2006-03-13
3,3,3,-0.23040915,3,6.7718773,2006-03-13
4,4,4,-0.32432574,4,6.7120543,2006-03-13
5,5,5,-0.5801165,5,6.522807,2006-03-13
6,6,6,-0.75905484,6,6.8502064,2006-03-13
7,7,7,-0.9991417,7,6.806766499999998,2006-03-13
8,8,8,-1.2520672,8,7.7578254,2006-03-13
9,9,9,-1.527209,9,8.070278,2006-03-13
10,10,10,-1.4754076,10,8.136133000000001,2006-03-13
11,11,11,-1.4048219,11,7.8763266,2006-03-13
12,12,12,-1.0896068,12,7.6544075,2006-03-13
13,13,13,-1.5804524,13,7.581917999999999,2006-03-13
14,14,14,-2.0791557000000003,14,7.2127447,2006-03-13
15,15,15,-2.5833116,15,7.587239999999999,2006-03-13
16,16,16,-2.888231,16,7.6803246,2006-03-13
17,17,17,-3.6432185,17,7.632542599999999,2006-03-13
18,18,18,-4.130332,18,7.801265700000001,2006-03-13
19,19,19,-4.1473866,19,8.327311,2006-03-13
20,20,20,-4.382763,20,8.810869,2006-03-13
21,21,21,-4.575777,21,8.736374,2006-03-13
22,22,22,-4.124639,22,8.685567,2006-03-13
23,23,23,-4.441148,23,8.639821000000001,2006-03-13
0,0,0,-3.394785,0,12.620895,2006-05-02
1,1,1,-1.354196,1,12.217194,2006-05-02
2,2,2,-0.5469805,2,12.766956,2006-05-02
3,3,3,-0.222508,3,11.17971,2006-05-02
4,4,4,2.4481916,4,10.077726,2006-05-02
5,5,5,3.9034803,5,8.386796,2006-05-02
6,6,6,6.167207,6,5.5645256,2006-05-02
7,7,7,5.9193406,7,4.7724743,2006-05-02
8,8,8,5.3464230000000015,8,4.888749,2006-05-02
9,9,9,4.153018,9,5.905689,2006-05-02
10,10,10,4.124169,10,7.092763400000001,2006-05-02
11,11,11,3.1082883,11,7.686787599999999,2006-05-02
12,12,12,4.188547,12,8.147662,2006-05-02
13,13,13,3.345526,13,7.7729793,2006-05-02
14,14,14,2.693132,14,8.278678,2006-05-02
15,15,15,0.91895616,15,8.055635,2006-05-02
16,16,16,-0.79173607,16,7.3951283,2006-05-02
17,17,17,-2.0051448,17,7.4620223,2006-05-02
18,18,18,-2.854889,18,7.414955,2006-05-02
19,19,19,-4.01616,19,7.356994599999998,2006-05-02
20,20,20,-4.4940176,20,7.809827,2006-05-02
21,21,21,-5.5077558,21,8.069769,2006-05-02
22,22,22,-6.098567,22,8.673161,2006-05-02
23,23,23,-7.774191,23,11.473261,2006-05-02
0,0,0,11.853754,0,2.1540767999999995,2006-11-15
1,1,1,10.976561,1,1.7359578999999998,2006-11-15
2,2,2,11.802984,2,1.8757997,2006-11-15
3,3,3,11.079736,3,2.2376165,2006-11-15
4,4,4,10.518716,4,4.2070327,2006-11-15
5,5,5,9.820934,5,3.1392791,2006-11-15
6,6,6,10.149805,6,3.616974,2006-11-15
7,7,7,10.258719,7,2.4605455000000003,2006-11-15
8,8,8,9.676428,8,2.8535304,2006-11-15
9,9,9,8.953333,9,2.1478858,2006-11-15
10,10,10,7.816331,10,2.4554386000000004,2006-11-15
11,11,11,6.994459,11,2.7766452,2006-11-15
12,12,12,7.4817,12,2.9060895,2006-11-15
13,13,13,4.09964,13,2.0938060000000003,2006-11-15
14,14,14,2.6895764,14,3.5607529,2006-11-15
15,15,15,5.072403,15,5.973715,2006-11-15
16,16,16,7.9032965,16,7.6235037,2006-11-15
17,17,17,10.486034,17,6.9731884000000015,2006-11-15
18,18,18,8.027425,18,5.9610796,2006-11-15
19,19,19,4.397444,19,9.051363,2006-11-15
20,20,20,4.0620832,20,11.428591,2006-11-15
21,21,21,5.237309,21,11.311773,2006-11-15
22,22,22,4.5014277,22,10.07233,2006-11-15
23,23,23,5.369347599999998,23,14.065081,2006-11-15
0,0,0,5.8138285000000005,0,-12.113443,2006-08-08
1,1,1,5.8901997,1,-12.396875,2006-08-08
2,2,2,5.8512106,2,-12.49449,2006-08-08
3,3,3,7.7618303,3,-12.010321,2006-08-08
4,4,4,7.595167999999998,4,-12.415476,2006-08-08
5,5,5,6.984083,5,-12.527865,2006-08-08
6,6,6,6.9247627000000005,6,-12.199262,2006-08-08
7,7,7,6.679432,7,-12.011305,2006-08-08
8,8,8,6.8150554,8,-11.385198,2006-08-08
9,9,9,5.9964542000000005,9,-10.645442,2006-08-08
10,10,10,5.716195,10,-10.337507,2006-08-08
11,11,11,5.699936,11,-10.111065,2006-08-08
12,12,12,5.7620974,12,-9.694862,2006-08-08
13,13,13,5.5169305999999985,13,-9.01962,2006-08-08
14,14,14,5.2840543,14,-8.185219,2006-08-08
15,15,15,5.516218,15,-8.014688,2006-08-08
16,16,16,5.463364,16,-7.3290434000000015,2006-08-08
17,17,17,5.060636,17,-7.380391,2006-08-08
18,18,18,6.0454793,18,-6.1753974000000005,2006-08-08
19,19,19,5.955408,19,-5.7949486,2006-08-08
20,20,20,5.5544806,20,-6.3923807,2006-08-08
21,21,21,3.806469,21,-6.120675,2006-08-08
22,22,22,6.4837313,22,-4.4623446,2006-08-08
23,23,23,6.607683,23,-3.6448474,2006-08-08
0,0,0,7.668317999999998,0,10.654047,2006-03-29
1,1,1,6.556365,1,11.67641,2006-03-29
2,2,2,7.87858,2,11.319561,2006-03-29
3,3,3,6.857522,3,9.442543,2006-03-29
4,4,4,7.844902999999999,4,7.884651700000001,2006-03-29
5,5,5,9.805927,5,2.8134084,2006-03-29
6,6,6,12.5582485,6,-4.522975,2006-03-29
7,7,7,10.333867,7,-5.247979,2006-03-29
8,8,8,13.605267,8,-8.025352499999999,2006-03-29
9,9,9,12.793101,9,-8.166637,2006-03-29
10,10,10,10.864239,10,-7.2529270000000015,2006-03-29
11,11,11,13.439741,11,-5.5223417,2006-03-29
12,12,12,13.375994,12,-5.0532703,2006-03-29
13,13,13,12.308746,13,-3.832005,2006-03-29
14,14,14,12.797985,14,-2.5152745,2006-03-29
15,15,15,12.821829,15,-0.88823557,2006-03-29
16,16,16,13.497053,16,0.42067564,2006-03-29
17,17,17,13.100369,17,1.7715218999999998,2006-03-29
18,18,18,12.365398,18,2.5652752,2006-03-29
19,19,19,12.283396,19,2.3524184,2006-03-29
20,20,20,12.1455345,20,2.8539963,2006-03-29
21,21,21,11.343331,21,4.130456,2006-03-29
22,22,22,10.6526375,22,5.464529,2006-03-29
23,23,23,9.951323,23,5.861701,2006-03-29
0,0,0,5.8617992,0,-3.037623,2006-12-09
1,1,1,7.068438499999999,1,-2.5772943,2006-12-09
2,2,2,6.5058756,2,-2.34297,2006-12-09
3,3,3,6.2208120000000005,3,-0.19351247,2006-12-09
4,4,4,6.5022097,4,-3.1188392999999994,2006-12-09
5,5,5,4.963021,5,-2.353478,2006-12-09
6,6,6,3.9038835,6,-4.22768,2006-12-09
7,7,7,2.9902592,7,-4.0578413,2006-12-09
8,8,8,3.4157534,8,-2.4615774,2006-12-09
9,9,9,7.1685257,9,-2.8499417,2006-12-09
10,10,10,7.047178999999999,10,-5.8006735,2006-12-09
11,11,11,7.1079645000000005,11,-4.9942017,2006-12-09
12,12,12,8.231991,12,-3.3624985,2006-12-09
13,13,13,9.509775,13,-3.8378136,2006-12-09
14,14,14,8.875135,14,-4.736789,2006-12-09
15,15,15,9.832558,15,-4.290826999999998,2006-12-09
16,16,16,9.813566,16,-2.4431734,2006-12-09
17,17,17,10.218632,17,-4.527664,2006-12-09
18,18,18,10.875298,18,-5.2688656,2006-12-09
19,19,19,8.370457,19,-5.4306980000000005,2006-12-09
20,20,20,7.63657,20,-5.1994767,2006-12-09
21,21,21,9.074616,21,-2.9175801,2006-12-09
22,22,22,9.721756,22,-2.6671963,2006-12-09
23,23,23,10.547894,23,-4.820298,2006-12-09
0,0,0,0.932842,0,4.829152,2006-07-21
1,1,1,4.156984,1,-1.3862748,2006-07-21
2,2,2,3.971279,2,0.48052475,2006-07-21
3,3,3,3.8427148,3,0.2983777,2006-07-21
4,4,4,3.7293632,4,-0.59234554,2006-07-21
5,5,5,4.1626143,5,-4.199683,2006-07-21
6,6,6,3.9438803,6,-4.8110247,2006-07-21
7,7,7,3.7547634,7,-4.3891563,2006-07-21
8,8,8,5.7928486,8,-2.0994878,2006-07-21
9,9,9,7.3045344,9,-2.551055,2006-07-21
10,10,10,8.622261,10,-2.0545497,2006-07-21
11,11,11,8.447080999999999,11,-3.2142675,2006-07-21
12,12,12,7.3516064,12,-3.6368403,2006-07-21
13,13,13,7.342885000000001,13,-2.3422678,2006-07-21
14,14,14,7.469173,14,-1.8143225,2006-07-21
15,15,15,7.34991,15,-1.9666498,2006-07-21
16,16,16,7.3128595,16,-2.5791464,2006-07-21
17,17,17,6.5269814,17,-3.0474477,2006-07-21
18,18,18,6.207317400000001,18,-3.0626132,2006-07-21
19,19,19,6.0766397,19,-3.1115534,2006-07-21
20,20,20,5.6265235,20,-2.6787941,2006-07-21
21,21,21,6.0851774,21,-2.0560293,2006-07-21
22,22,22,6.1015778,22,-1.9156193,2006-07-21
23,23,23,6.2897196,23,-2.3453674,2006-07-21
0,0,0,3.2970900000000003,0,8.119949,2006-02-16
1,1,1,3.2513418,1,8.9640465,2006-02-16
2,2,2,2.96414,2,10.879996,2006-02-16
3,3,3,1.2101603,3,11.023087,2006-02-16
4,4,4,0.2821738,4,11.149763,2006-02-16
5,5,5,0.61422026,5,11.548872,2006-02-16
6,6,6,0.16747096,6,10.975227,2006-02-16
7,7,7,-1.5593016000000002,7,11.068961,2006-02-16
8,8,8,0.03668488,8,11.547118,2006-02-16
9,9,9,-1.6159155,9,10.322685,2006-02-16
10,10,10,-1.8044777,10,10.942444,2006-02-16
11,11,11,-2.3717315,11,10.169872,2006-02-16
12,12,12,-2.9672644,12,10.169302,2006-02-16
13,13,13,-4.273675,13,8.979706,2006-02-16
14,14,14,-1.7353035,14,8.855758,2006-02-16
15,15,15,-3.3612065,15,10.049782,2006-02-16
16,16,16,-3.4300928,16,10.033352,2006-02-16
17,17,17,-4.0795846,17,10.750104,2006-02-16
18,18,18,-4.6800003,18,9.918416,2006-02-16
19,19,19,-4.261196,19,8.629696000000001,2006-02-16
20,20,20,-2.7039852000000004,20,9.370318,2006-02-16
21,21,21,-2.9220352000000003,21,8.276199,2006-02-16
22,22,22,-3.686056,22,8.187933000000001,2006-02-16
23,23,23,-3.687769,23,6.648809399999998,2006-02-16
0,0,0,6.6962676,0,-6.748823,2006-05-14
1,1,1,5.858675,1,-7.60783,2006-05-14
2,2,2,5.7686105,2,-7.562965400000001,2006-05-14
3,3,3,6.0444713,3,-7.2232949999999985,2006-05-14
4,4,4,6.0066204,4,-7.3033714,2006-05-14
5,5,5,5.813155999999998,5,-7.2535877000000015,2006-05-14
6,6,6,5.287413,6,-6.54665,2006-05-14
7,7,7,5.005257599999998,7,-5.3558059999999985,2006-05-14
8,8,8,6.7252116,8,-4.0073786,2006-05-14
9,9,9,6.083831,9,-6.5045443,2006-05-14
10,10,10,6.1321397000000015,10,-6.394514599999999,2006-05-14
11,11,11,6.169261,11,-6.2110585999999985,2006-05-14
12,12,12,5.9709687,12,-5.247203,2006-05-14
13,13,13,6.4377537,13,-4.9891605000000006,2006-05-14
14,14,14,6.8480615999999985,14,-4.861375,2006-05-14
15,15,15,6.8605649999999985,15,-5.130121,2006-05-14
16,16,16,6.011735,16,-5.750037,2006-05-14
17,17,17,5.4553322999999985,17,-4.607360400000001,2006-05-14
18,18,18,5.234891,18,-4.9032493,2006-05-14
19,19,19,4.6164002,19,-6.0103800000000005,2006-05-14
20,20,20,4.847282,20,-5.5930605,2006-05-14
21,21,21,4.658681400000001,21,-5.230322,2006-05-14
22,22,22,3.6209593,22,-4.8690557,2006-05-14
23,23,23,3.5202086,23,-4.3460884,2006-05-14
0,0,0,0.28019553,0,-7.126469,2006-11-03
1,1,1,0.25594870000000003,1,-6.2891297,2006-11-03
2,2,2,-1.2233126,2,-7.2351813,2006-11-03
3,3,3,1.4907068,3,-5.1194696,2006-11-03
4,4,4,1.2397077,4,-5.2493362,2006-11-03
5,5,5,-0.38725874,5,-6.2883463,2006-11-03
6,6,6,1.6177496999999998,6,-5.275032,2006-11-03
7,7,7,1.8182963,7,-6.084204,2006-11-03
8,8,8,1.6230992,8,-6.4435225,2006-11-03
9,9,9,1.93944,9,-4.4762629999999985,2006-11-03
10,10,10,2.3776312,10,-4.3817596,2006-11-03
11,11,11,1.7281308999999998,11,-4.510026,2006-11-03
12,12,12,2.0684712,12,-4.2792206,2006-11-03
13,13,13,1.9966326,13,-2.70708,2006-11-03
14,14,14,3.6387172,14,-1.6008239,2006-11-03
15,15,15,4.1461573,15,-2.8126698,2006-11-03
16,16,16,4.772993,16,-4.4318542,2006-11-03
17,17,17,2.948747,17,-6.77808,2006-11-03
18,18,18,5.6914797,18,-7.819840400000001,2006-11-03
19,19,19,6.279029,19,-6.626806299999998,2006-11-03
20,20,20,7.2669935,20,-6.17404,2006-11-03
21,21,21,7.337449,21,-6.165189,2006-11-03
22,22,22,8.01603,22,-6.746058500000001,2006-11-03
23,23,23,9.642337,23,-5.907159,2006-11-03
0,0,0,3.649956200000001,0,-3.6473143,2006-06-08
1,1,1,3.8639684,1,-3.3335714,2006-06-08
2,2,2,3.9406068,2,-2.9553766,2006-06-08
3,3,3,4.147975,3,-2.7190723,2006-06-08
4,4,4,4.293745,4,-2.8082466,2006-06-08
5,5,5,4.1961629999999985,5,-2.5181322,2006-06-08
6,6,6,4.8548230000000006,6,-2.220728,2006-06-08
7,7,7,5.0444527,7,-2.236813,2006-06-08
8,8,8,4.8429985,8,-2.2245715,2006-06-08
9,9,9,4.427415,9,-2.0176544,2006-06-08
10,10,10,4.2020254,10,-2.2436757000000003,2006-06-08
11,11,11,4.0728045,11,-1.6259646,2006-06-08
12,12,12,4.021248,12,-1.5405892,2006-06-08
13,13,13,4.167139,13,-1.5340042,2006-06-08
14,14,14,3.8938189,14,-1.4426451,2006-06-08
15,15,15,3.797403,15,-1.8309627,2006-06-08
16,16,16,3.720636,16,-2.0803864,2006-06-08
17,17,17,3.4724383000000003,17,-2.246111,2006-06-08
18,18,18,3.532811,18,-2.434401,2006-06-08
19,19,19,3.5124912000000004,19,-2.9745092,2006-06-08
20,20,20,3.125432,20,-3.1491990000000003,2006-06-08
