,Unnamed: 0,Time,U_mpers,Time.1,V_mpers,date
0,0,0,5.8349833,0,-2.9615302000000003,2006-07-22
1,1,1,6.1446857,1,-2.9184911,2006-07-22
2,2,2,4.8745985,2,-3.1285396,2006-07-22
3,3,3,4.7889385,3,-2.5412822,2006-07-22
4,4,4,4.5260057,4,-2.7263236,2006-07-22
5,5,5,4.794487,5,-2.3700142000000004,2006-07-22
6,6,6,4.2472143,6,-2.1695828,2006-07-22
7,7,7,4.416316,7,-2.3779156,2006-07-22
8,8,8,4.562253,8,-2.312388,2006-07-22
9,9,9,4.726515,9,-2.4462428,2006-07-22
10,10,10,4.5741577000000015,10,-2.1652403,2006-07-22
11,11,11,4.7151713,11,-1.9754007,2006-07-22
12,12,12,4.0766019999999985,12,-2.0733428,2006-07-22
13,13,13,4.590422599999999,13,-2.1839695,2006-07-22
14,14,14,4.047858,14,-2.306172,2006-07-22
15,15,15,3.264705,15,-2.738419,2006-07-22
16,16,16,3.2554188,16,-2.1572149,2006-07-22
17,17,17,2.9977014,17,-2.3900125,2006-07-22
18,18,18,2.8380213,18,-2.157777,2006-07-22
19,19,19,2.1487741,19,-1.9653237,2006-07-22
20,20,20,1.8925767,20,-2.524976,2006-07-22
21,21,21,2.529764,21,-2.3937597000000004,2006-07-22
22,22,22,1.2887788,22,-1.8311388,2006-07-22
23,23,23,1.6810644,23,-2.5949502,2006-07-22
0,0,0,1.0390294,0,11.688068,2006-02-15
1,1,1,0.5577339,1,14.548418,2006-02-15
2,2,2,-0.3902371,2,13.149388,2006-02-15
3,3,3,-1.3947659,3,14.453438,2006-02-15
4,4,4,-1.9744673,4,15.660085999999998,2006-02-15
5,5,5,-1.33021,5,16.605846,2006-02-15
6,6,6,-1.1361841,6,18.130219,2006-02-15
7,7,7,-2.886046,7,17.581638,2006-02-15
8,8,8,-3.6718526,8,16.366035,2006-02-15
9,9,9,-3.0596118,9,17.26429,2006-02-15
10,10,10,-2.277275,10,17.098910999999998,2006-02-15
11,11,11,-2.6779547000000004,11,17.480625,2006-02-15
12,12,12,-2.2474294,12,18.49459,2006-02-15
13,13,13,-2.837969,13,18.59739,2006-02-15
14,14,14,-1.2496094,14,16.694347,2006-02-15
15,15,15,-1.2709733,15,15.361876,2006-02-15
16,16,16,-1.3276603,16,12.778382,2006-02-15
17,17,17,0.90764844,17,10.224245,2006-02-15
18,18,18,2.3571095,18,8.763855,2006-02-15
19,19,19,6.1633005,19,6.0832586,2006-02-15
20,20,20,9.972591,20,4.271061,2006-02-15
21,21,21,8.557781,21,3.9560585,2006-02-15
22,22,22,7.1449637,22,4.227562,2006-02-15
23,23,23,6.3819456,23,5.494235,2006-02-15
0,0,0,2.369545,0,-10.352853,2006-02-03
1,1,1,0.97385156,1,-9.895571,2006-02-03
2,2,2,-0.02356787,2,-9.511328,2006-02-03
3,3,3,-0.449976,3,-8.944711999999997,2006-02-03
4,4,4,-0.22526807,4,-8.080372,2006-02-03
5,5,5,0.27682924,5,-7.517913,2006-02-03
6,6,6,0.38891923,6,-6.992623299999999,2006-02-03
7,7,7,0.54027617,7,-6.3638935,2006-02-03
8,8,8,0.74345005,8,-5.4684324,2006-02-03
9,9,9,0.54392684,9,-5.030386,2006-02-03
10,10,10,-0.06776357400000001,10,-4.1424274,2006-02-03
11,11,11,-0.80518067,11,-4.3888135,2006-02-03
12,12,12,-0.36851186,12,-5.813606299999999,2006-02-03
13,13,13,0.2144454,13,-6.247415,2006-02-03
14,14,14,0.46192718,14,-6.951661,2006-02-03
15,15,15,1.1722278999999998,15,-7.0766163,2006-02-03
16,16,16,1.574296,16,-8.043541000000001,2006-02-03
17,17,17,0.41149962,17,-7.9691353,2006-02-03
18,18,18,1.7821985,18,-7.762691499999999,2006-02-03
19,19,19,-0.23792863,19,-8.858061,2006-02-03
20,20,20,1.7803252,20,-11.2920475,2006-02-03
21,21,21,3.5022805,21,-9.904385,2006-02-03
22,22,22,0.82129115,22,-12.028033,2006-02-03
23,23,23,1.5693928999999998,23,-10.417103,2006-02-03
0,0,0,-5.2155886,0,13.066632,2006-09-22
1,1,1,-5.2532864,1,12.697819,2006-09-22
2,2,2,-5.2299175,2,12.811563,2006-09-22
3,3,3,-5.188211,3,12.703136,2006-09-22
4,4,4,-5.553932,4,12.617466,2006-09-22
5,5,5,-5.9004400000000015,5,12.276228,2006-09-22
6,6,6,-6.030985,6,12.082987,2006-09-22
7,7,7,-5.909053,7,12.34783,2006-09-22
8,8,8,-6.177021,8,11.980417,2006-09-22
9,9,9,-6.224042,9,12.127848,2006-09-22
10,10,10,-6.198756,10,11.765841,2006-09-22
11,11,11,-6.5965633000000015,11,11.78038,2006-09-22
12,12,12,-6.6408567,12,12.708709,2006-09-22
13,13,13,-6.5277348,13,13.304543,2006-09-22
14,14,14,-5.8267117,14,14.46731,2006-09-22
15,15,15,-4.86487,15,14.2517185,2006-09-22
16,16,16,-3.3500414,16,14.601248000000002,2006-09-22
17,17,17,-3.0073953,17,14.600412,2006-09-22
18,18,18,-3.2180276,18,14.811735,2006-09-22
19,19,19,-1.61467,19,14.810688,2006-09-22
20,20,20,-1.1372434,20,14.568332,2006-09-22
21,21,21,-1.4111786,21,14.227322,2006-09-22
22,22,22,-2.3323722,22,13.955048,2006-09-22
23,23,23,-1.4705756,23,14.240253,2006-09-22
0,0,0,-2.005473,0,6.2326336,2006-05-01
1,1,1,-1.724935,1,8.373921000000001,2006-05-01
2,2,2,-3.5527453,2,8.2179985,2006-05-01
3,3,3,-3.4703076,3,9.027006,2006-05-01
4,4,4,-4.1050186,4,9.056031,2006-05-01
5,5,5,-4.3818603,5,8.255547,2006-05-01
6,6,6,-4.9220047,6,9.08,2006-05-01
7,7,7,-5.8474636,7,9.205876,2006-05-01
8,8,8,-5.691776,8,10.057352,2006-05-01
9,9,9,-6.396947,9,10.4953575,2006-05-01
10,10,10,-5.810162999999998,10,10.264112,2006-05-01
11,11,11,-6.047089,11,9.793893,2006-05-01
12,12,12,-6.3093309999999985,12,10.38941,2006-05-01
13,13,13,-6.6295899999999985,13,12.488903,2006-05-01
14,14,14,-5.2006893,14,13.793104,2006-05-01
15,15,15,-5.161441,15,13.906692499999998,2006-05-01
16,16,16,-4.850957,16,14.373304,2006-05-01
17,17,17,-6.6242847000000005,17,14.278527,2006-05-01
18,18,18,-5.059223,18,14.036979,2006-05-01
19,19,19,-2.2406123,19,14.721609,2006-05-01
20,20,20,-5.1596769999999985,20,13.463106,2006-05-01
21,21,21,-5.300568599999999,21,12.079958,2006-05-01
22,22,22,-4.101321,22,13.454435,2006-05-01
23,23,23,-2.615656,23,13.106325,2006-05-01
0,0,0,4.6159606,0,-2.6292503,2006-05-17
1,1,1,3.7822165,1,-2.9974942,2006-05-17
2,2,2,3.0922697,2,-1.6331863000000002,2006-05-17
3,3,3,3.5033426,3,-2.1956768,2006-05-17
4,4,4,4.7771544000000015,4,-1.1869762,2006-05-17
5,5,5,3.8208537,5,-1.7115598,2006-05-17
6,6,6,3.2828906000000004,6,-0.48296052,2006-05-17
7,7,7,2.8561945,7,0.22524133,2006-05-17
8,8,8,3.6777256,8,0.7738862,2006-05-17
9,9,9,3.6626945,9,2.020366,2006-05-17
10,10,10,5.034365,10,3.0661817000000005,2006-05-17
11,11,11,4.5172215,11,3.2042894,2006-05-17
12,12,12,4.9034385999999985,12,4.6679597,2006-05-17
13,13,13,4.167635,13,5.758357,2006-05-17
14,14,14,3.930348,14,5.960579,2006-05-17
15,15,15,3.699296,15,5.840106,2006-05-17
16,16,16,3.0281377,16,5.611644999999998,2006-05-17
17,17,17,3.1602912,17,5.1331453,2006-05-17
18,18,18,2.8697047,18,4.701393,2006-05-17
19,19,19,2.2599463,19,5.6356697,2006-05-17
20,20,20,2.3063495,20,7.19169,2006-05-17
21,21,21,1.1818446000000002,21,7.7567716,2006-05-17
22,22,22,1.061756,22,8.457991,2006-05-17
23,23,23,-0.3003522,23,7.905599599999999,2006-05-17
0,0,0,11.162711,0,-5.7440467,2006-10-29
1,1,1,10.912003,1,-6.841404400000001,2006-10-29
2,2,2,8.259438000000001,2,-9.018248,2006-10-29
3,3,3,4.8240623,3,-10.836187,2006-10-29
4,4,4,-2.0511637,4,-5.535836,2006-10-29
5,5,5,-3.302341,5,-4.1863174,2006-10-29
6,6,6,-5.2123620000000015,6,-4.956448,2006-10-29
7,7,7,-6.479761,7,-3.89814,2006-10-29
8,8,8,-6.167802,8,-3.4652288,2006-10-29
9,9,9,-5.800656,9,-2.693924,2006-10-29
10,10,10,-6.6278853,10,-1.7597145,2006-10-29
11,11,11,-4.7794695,11,-0.62600946,2006-10-29
12,12,12,-3.843980600000001,12,0.35825303,2006-10-29
13,13,13,-1.634892,13,-0.8373848,2006-10-29
14,14,14,-0.42342818,14,0.15944508,2006-10-29
15,15,15,0.4371158,15,1.4644923,2006-10-29
16,16,16,2.656886,16,2.211831,2006-10-29
17,17,17,5.237537400000001,17,1.0754491000000002,2006-10-29
18,18,18,4.706025,18,-7.6256179999999985,2006-10-29
19,19,19,5.145339,19,-6.924507000000001,2006-10-29
20,20,20,5.9161519999999985,20,-6.605417299999999,2006-10-29
21,21,21,4.1163163,21,-4.340726,2006-10-29
22,22,22,5.8077126,22,-4.0171685,2006-10-29
23,23,23,7.5941972999999985,23,-4.186104,2006-10-29
0,0,0,-2.9217901,0,6.3651934,2006-01-09
1,1,1,-2.3964782,1,6.293449400000001,2006-01-09
2,2,2,-1.8940179,2,6.0404434,2006-01-09
3,3,3,-1.788723,3,5.7151489999999985,2006-01-09
4,4,4,-1.8766742,4,5.7414293,2006-01-09
5,5,5,-1.8256251,5,6.1463866,2006-01-09
6,6,6,-1.7485538,6,6.484371,2006-01-09
7,7,7,-1.4421582,7,6.915582700000001,2006-01-09
8,8,8,-0.99589527,8,7.1385016000000014,2006-01-09
9,9,9,-0.71648693,9,7.3312063,2006-01-09
10,10,10,-0.18486422,10,7.12475,2006-01-09
11,11,11,0.288302,11,7.418824000000001,2006-01-09
12,12,12,0.8134303,12,7.4754395,2006-01-09
13,13,13,1.297836,13,7.724671400000001,2006-01-09
14,14,14,1.6942437,14,7.9718757,2006-01-09
15,15,15,1.5996674,15,8.633747,2006-01-09
16,16,16,1.5420749,16,8.74274,2006-01-09
17,17,17,1.7041528,17,8.299049,2006-01-09
18,18,18,2.9219394,18,7.199319999999998,2006-01-09
19,19,19,1.5907502,19,8.761572,2006-01-09
20,20,20,1.2914581,20,10.607367,2006-01-09
21,21,21,2.2862597,21,11.546717999999998,2006-01-09
22,22,22,3.3252933,22,11.632302,2006-01-09
23,23,23,4.5384007,23,11.47603,2006-01-09
0,0,0,4.8514376,0,-2.939632,2006-04-28
1,1,1,5.277063,1,-2.474453,2006-04-28
2,2,2,5.4622126,2,-2.3446121,2006-04-28
3,3,3,5.486328,3,-1.9007385,2006-04-28
4,4,4,5.2605424,4,-0.6087449,2006-04-28
5,5,5,5.9227514,5,-0.71083796,2006-04-28
6,6,6,5.271432,6,-1.1842046,2006-04-28
7,7,7,-0.3760003,7,-7.6139402,2006-04-28
8,8,8,3.1883078,8,-7.082367,2006-04-28
9,9,9,4.218321,9,-9.130101,2006-04-28
10,10,10,3.831296,10,-9.987488,2006-04-28
11,11,11,2.64686,11,-11.333284,2006-04-28
12,12,12,2.2830486,12,-11.852505,2006-04-28
13,13,13,1.7523408,13,-11.251849,2006-04-28
14,14,14,0.9242799,14,-10.386303,2006-04-28
15,15,15,0.7242727,15,-10.100783,2006-04-28
16,16,16,1.1482106,16,-10.543919,2006-04-28
17,17,17,0.96156794,17,-10.66522,2006-04-28
18,18,18,0.06335418,18,-10.248772,2006-04-28
19,19,19,-3.2801304,19,-5.3089056,2006-04-28
20,20,20,-1.1654527,20,-11.931894,2006-04-28
21,21,21,-0.3700766,21,-4.8017616,2006-04-28
22,22,22,-0.1149244,22,-6.342637,2006-04-28
23,23,23,2.8955822,23,-5.205584,2006-04-28
0,0,0,5.6262794000000005,0,13.596232999999998,2006-11-16
1,1,1,2.4603977,1,11.757278,2006-11-16
2,2,2,4.330435,2,13.172613,2006-11-16
3,3,3,1.6908982,3,12.593609,2006-11-16
4,4,4,2.677063,4,13.28731,2006-11-16
5,5,5,3.4398313,5,14.110281,2006-11-16
6,6,6,4.0875177,6,13.9901285,2006-11-16
7,7,7,4.838774,7,14.133606,2006-11-16
8,8,8,6.257167,8,14.272804,2006-11-16
9,9,9,6.6496825,9,15.068537,2006-11-16
10,10,10,6.9878664000000015,10,15.433697,2006-11-16
11,11,11,6.6919613,11,14.762446,2006-11-16
12,12,12,6.508148,12,14.092743,2006-11-16
13,13,13,6.3946934,13,13.405570999999998,2006-11-16
14,14,14,6.3413629999999985,14,13.744212,2006-11-16
15,15,15,6.8556156,15,14.303392,2006-11-16
16,16,16,5.4632215,16,14.886582999999998,2006-11-16
17,17,17,5.6361628,17,15.791351,2006-11-16
18,18,18,5.973015,18,17.160277999999998,2006-11-16
19,19,19,7.579461,19,2.356957,2006-11-16
20,20,20,7.490501400000001,20,3.4816318,2006-11-16
21,21,21,7.196414,21,5.7032669999999985,2006-11-16
22,22,22,9.522293,22,1.6398108,2006-11-16
23,23,23,9.160359,23,1.2912271,2006-11-16
0,0,0,4.7750077000000015,0,-4.357332,2006-07-18
1,1,1,4.236001,1,-4.5762486,2006-07-18
2,2,2,3.6958447,2,-3.90133,2006-07-18
3,3,3,3.5855405,3,-2.9307814,2006-07-18
4,4,4,3.630257100000001,4,-1.6913288,2006-07-18
5,5,5,4.308552,5,-2.7533052,2006-07-18
6,6,6,3.8344712,6,-4.201805599999998,2006-07-18
7,7,7,3.6132615,7,-1.8588693,2006-07-18
8,8,8,2.4073694,8,-1.9419308,2006-07-18
9,9,9,4.2501755,9,-2.8197668,2006-07-18
10,10,10,4.720811,10,-1.2073871,2006-07-18
11,11,11,5.847894,11,-2.4642098,2006-07-18
12,12,12,5.531702,12,-3.902821,2006-07-18
13,13,13,4.43462,13,-5.0627537,2006-07-18
14,14,14,3.52597,14,-3.9747224,2006-07-18
15,15,15,4.8910675,15,-4.123813,2006-07-18
16,16,16,4.6625066,16,-4.5395937,2006-07-18
17,17,17,3.8654876,17,-4.623735400000001,2006-07-18
18,18,18,4.5804806,18,-4.374094,2006-07-18
19,19,19,3.9194295,19,-5.280752,2006-07-18
20,20,20,3.65059,20,-5.473685,2006-07-18
21,21,21,3.409648,21,-3.941572,2006-07-18
22,22,22,4.086031,22,-4.9736304,2006-07-18
23,23,23,4.0947323,23,-4.147547,2006-07-18
0,0,0,3.1386945,0,15.781285999999998,2006-12-30
1,1,1,1.2269943,1,16.389429999999994,2006-12-30
2,2,2,2.3949928,2,16.895870000000002,2006-12-30
3,3,3,3.0469842000000003,3,18.518688,2006-12-30
4,4,4,4.2177124,4,18.581717,2006-12-30
5,5,5,6.499262,5,19.488728,2006-12-30
6,6,6,7.725685,6,18.213154,2006-12-30
7,7,7,7.489469500000001,7,19.242908,2006-12-30
8,8,8,8.135223,8,19.244976,2006-12-30
9,9,9,11.389768,9,17.64225,2006-12-30
10,10,10,13.991502,10,13.634656,2006-12-30
11,11,11,14.455727,11,12.585608,2006-12-30
12,12,12,14.12731,12,10.702244,2006-12-30
13,13,13,16.16025,13,10.755688,2006-12-30
14,14,14,15.747668,14,9.078291,2006-12-30
15,15,15,15.752692,15,9.218162,2006-12-30
16,16,16,15.717562,16,7.638192,2006-12-30
17,17,17,14.398353,17,6.1973295,2006-12-30
18,18,18,13.404085,18,5.8471103,2006-12-30
19,19,19,12.342627,19,6.67232,2006-12-30
20,20,20,10.403821,20,6.154302,2006-12-30
21,21,21,8.871511,21,5.495316000000001,2006-12-30
22,22,22,6.6420264000000016,22,3.4721692,2006-12-30
23,23,23,6.990326,23,1.9693892,2006-12-30
0,0,0,-3.5796661,0,-8.730217,2006-06-27
1,1,1,-3.9843893,1,-9.114824,2006-06-27
2,2,2,-2.3376186000000003,2,-8.89971,2006-06-27
3,3,3,-1.2676682,3,-8.15232,2006-06-27
4,4,4,0.006577812,4,-7.866522,2006-06-27
5,5,5,2.2592125,5,-8.548831,2006-06-27
6,6,6,3.6556735,6,-7.852828,2006-06-27
7,7,7,3.140254,7,-9.564924,2006-06-27
8,8,8,5.048465,8,-9.097292,2006-06-27
9,9,9,6.1259413,9,-9.875872,2006-06-27
10,10,10,6.7550616,10,-8.926079,2006-06-27
11,11,11,6.02355,11,-8.540222,2006-06-27
12,12,12,6.3348904,12,-7.940900999999998,2006-06-27
13,13,13,5.8607802000000015,13,-8.011935000000001,2006-06-27
14,14,14,5.432757,14,-7.942949,2006-06-27
15,15,15,6.189849,15,-7.426406,2006-06-27
16,16,16,6.396885,16,-7.303080599999999,2006-06-27
17,17,17,6.6761865999999985,17,-7.444541,2006-06-27
18,18,18,6.754983,18,-7.351142999999999,2006-06-27
19,19,19,6.849903,19,-7.676630499999999,2006-06-27
20,20,20,6.851775,20,-7.120392999999999,2006-06-27
21,21,21,7.373359700000001,21,-6.8773375,2006-06-27
22,22,22,7.835317,22,-6.6008196,2006-06-27
23,23,23,8.14043,23,-6.88589,2006-06-27
0,0,0,-13.275887,0,4.3413987,2006-03-10
1,1,1,-13.946865,1,4.2913914,2006-03-10
2,2,2,-14.48708,2,3.608268,2006-03-10
3,3,3,-15.292207,3,3.4981706,2006-03-10
4,4,4,-15.155385999999998,4,3.0506806,2006-03-10
5,5,5,-15.761698999999998,5,2.5245855,2006-03-10
6,6,6,-16.009304,6,2.7511206,2006-03-10
7,7,7,-16.503296,7,2.9442306,2006-03-10
8,8,8,-16.42622,8,2.6080203,2006-03-10
9,9,9,-16.10556,9,1.8329298,2006-03-10
10,10,10,-15.931444,10,1.0612233,2006-03-10
11,11,11,-15.502272,11,0.6203605999999999,2006-03-10
12,12,12,-15.327192000000002,12,0.044689193,2006-03-10
13,13,13,-14.810274,13,0.2114783,2006-03-10
14,14,14,-14.314395,14,0.080445945,2006-03-10
15,15,15,-13.8855505,15,-0.22366066,2006-03-10
16,16,16,-13.700134,16,-0.19395736,2006-03-10
17,17,17,-13.750143,17,-0.11896462,2006-03-10
18,18,18,-13.912835,18,-0.14352089,2006-03-10
19,19,19,-13.931664,19,-0.18137205,2006-03-10
20,20,20,-13.892551,20,-0.5814680999999999,2006-03-10
21,21,21,-13.774595,21,-0.6391424,2006-03-10
22,22,22,-13.332111,22,-1.0981572,2006-03-10
23,23,23,-12.781422,23,-1.5734303,2006-03-10
0,0,0,5.072551,0,-4.984618,2006-08-31
1,1,1,6.40102,1,-6.1489897,2006-08-31
2,2,2,6.52989,2,-5.454818,2006-08-31
3,3,3,6.144149,3,-3.4582365,2006-08-31
4,4,4,5.459985,4,-2.908936,2006-08-31
5,5,5,7.992521000000001,5,0.5005913,2006-08-31
6,6,6,6.975983599999998,6,1.4351411,2006-08-31
7,7,7,7.214652,7,1.9302042,2006-08-31
8,8,8,6.344464,8,3.2810402,2006-08-31
9,9,9,7.454217999999999,9,3.385501,2006-08-31
10,10,10,7.8528852,10,4.9068646,2006-08-31
11,11,11,8.58037,11,4.307367299999999,2006-08-31
12,12,12,9.346455,12,3.897537,2006-08-31
13,13,13,6.8638406000000005,13,4.418742,2006-08-31
14,14,14,10.30497,14,5.892759,2006-08-31
15,15,15,10.034775,15,8.093306,2006-08-31
16,16,16,9.448404,16,10.308894,2006-08-31
17,17,17,10.303244,17,9.396591,2006-08-31
18,18,18,8.894102,18,7.110074000000001,2006-08-31
19,19,19,11.044632,19,1.6738584,2006-08-31
20,20,20,9.191633,20,0.30891117,2006-08-31
21,21,21,8.916825,21,-1.5128,2006-08-31
22,22,22,7.4863024,22,-2.2679963,2006-08-31
23,23,23,9.594305,23,-0.11110541,2006-08-31
0,0,0,4.2725887,0,-1.6053877,2006-04-04
1,1,1,6.171003,1,-2.1221537999999995,2006-04-04
2,2,2,5.270034,2,-4.7327223,2006-04-04
3,3,3,6.856087700000002,3,-3.7643518,2006-04-04
4,4,4,7.431082000000001,4,-3.8095815,2006-04-04
5,5,5,7.7124796,5,-4.214819,2006-04-04
6,6,6,7.683563,6,-2.379405,2006-04-04
7,7,7,11.253769,7,-5.1363400000000015,2006-04-04
8,8,8,11.958006,8,-6.183799700000002,2006-04-04
9,9,9,10.114439,9,-7.360447,2006-04-04
10,10,10,12.143376,10,-10.882036,2006-04-04
11,11,11,11.977209,11,-9.874613,2006-04-04
12,12,12,9.27568,12,-13.061348,2006-04-04
13,13,13,7.879753999999998,13,-13.683994,2006-04-04
14,14,14,8.311053,14,-14.534668,2006-04-04
15,15,15,9.251589,15,-15.487471,2006-04-04
16,16,16,9.783617,16,-15.630875,2006-04-04
17,17,17,9.4236145,17,-15.941848,2006-04-04
18,18,18,8.9566965,18,-15.882382000000002,2006-04-04
19,19,19,9.993972,19,-15.8731,2006-04-04
20,20,20,9.66015,20,-15.539168,2006-04-04
21,21,21,10.329597,21,-14.77836,2006-04-04
22,22,22,10.258182,22,-14.520823000000002,2006-04-04
23,23,23,8.641083,23,-14.099839,2006-04-04
0,0,0,-1.930119,0,0.6735583,2006-10-13
1,1,1,-0.40223247,1,1.6641601,2006-10-13
2,2,2,-0.9479827,2,-0.18339743,2006-10-13
3,3,3,-1.4661909,3,-1.4872961,2006-10-13
4,4,4,-3.949962600000001,4,-0.20029822,2006-10-13
5,5,5,-6.5083465999999985,5,1.9927847,2006-10-13
6,6,6,-8.160077000000001,6,1.9832978,2006-10-13
7,7,7,-4.6733823,7,2.6286764,2006-10-13
8,8,8,-1.5363233,8,3.449682,2006-10-13
9,9,9,-1.8154681,9,1.4084538,2006-10-13
10,10,10,-5.432828400000001,10,1.8925362,2006-10-13
11,11,11,-5.3444085,11,3.1488738,2006-10-13
12,12,12,-6.1373863,12,3.1894107000000003,2006-10-13
13,13,13,-5.262617,13,1.9825855,2006-10-13
14,14,14,-5.21325,14,1.5410309,2006-10-13
15,15,15,-4.5979667,15,1.3145745,2006-10-13
16,16,16,-5.1577835,16,1.4577702,2006-10-13
17,17,17,-5.3417949999999985,17,1.6538593,2006-10-13
18,18,18,-5.1459866,18,2.1674008,2006-10-13
19,19,19,-5.1237874,19,2.2984815,2006-10-13
20,20,20,-4.867017,20,2.6866293,2006-10-13
21,21,21,-4.4774804,21,3.0652630000000003,2006-10-13
22,22,22,-3.9203548,22,3.442607,2006-10-13
23,23,23,-3.8622751,23,3.9073482,2006-10-13
0,0,0,5.0286026,0,1.3223764999999998,2006-12-26
1,1,1,5.207881,1,1.0088248,2006-12-26
2,2,2,5.290962,2,0.6726896,2006-12-26
3,3,3,5.2639847,3,0.7832172,2006-12-26
4,4,4,5.2985973,4,1.1215823,2006-12-26
5,5,5,5.351019,5,1.3293405,2006-12-26
6,6,6,5.6750684,6,0.24290854,2006-12-26
7,7,7,5.917986,7,-0.6135149000000001,2006-12-26
8,8,8,6.3113785,8,-0.15615463,2006-12-26
9,9,9,7.373342999999998,9,-0.81064475,2006-12-26
10,10,10,7.416780499999999,10,-1.1142626,2006-12-26
11,11,11,6.7030754,11,-0.64170337,2006-12-26
12,12,12,6.2369967000000015,12,-0.19799651,2006-12-26
13,13,13,6.2634516,13,-0.3374129,2006-12-26
14,14,14,5.930464700000001,14,-0.5934696,2006-12-26
15,15,15,5.6490730000000005,15,-0.698023,2006-12-26
16,16,16,5.8249793,16,-1.5664587,2006-12-26
17,17,17,5.437927200000002,17,-2.205482,2006-12-26
18,18,18,4.7308955,18,-1.7034492,2006-12-26
19,19,19,5.3320665,19,-0.7598782,2006-12-26
20,20,20,4.9857035000000005,20,-0.18846066,2006-12-26
21,21,21,4.943879,21,0.27614447,2006-12-26
22,22,22,4.940448,22,0.10719514,2006-12-26
23,23,23,5.067337,23,-0.098828614,2006-12-26
0,0,0,2.8333182,0,-2.8041503,2006-09-18
1,1,1,2.3678448,1,-1.9968143,2006-09-18
2,2,2,2.4614034,2,-1.6403127,2006-09-18
3,3,3,2.3177762000000004,3,-1.1567171,2006-09-18
4,4,4,1.6307914,4,-1.3399881,2006-09-18
5,5,5,1.6643515,5,-1.1326774,2006-09-18
6,6,6,1.7813139,6,-0.49034417,2006-09-18
7,7,7,1.5535202,7,-0.4364109000000001,2006-09-18
8,8,8,1.1241448,8,-0.064748205,2006-09-18
9,9,9,1.4322473999999998,9,0.6880206,2006-09-18
10,10,10,2.4306917,10,1.5888528999999998,2006-09-18
11,11,11,2.275095,11,1.9892507,2006-09-18
12,12,12,2.8313465,12,1.9419452,2006-09-18
13,13,13,3.6598032,13,2.4053416000000003,2006-09-18
14,14,14,3.1758885,14,1.4657722,2006-09-18
15,15,15,3.1756935,15,2.2751613,2006-09-18
16,16,16,3.2245855,16,2.9173074,2006-09-18
17,17,17,3.9322746,17,3.2817917000000003,2006-09-18
18,18,18,3.7625294,18,3.5817360000000003,2006-09-18
19,19,19,3.3797312000000006,19,3.0395222,2006-09-18
20,20,20,4.7590637000000005,20,2.2800694,2006-09-18
21,21,21,3.8208718,21,2.520678,2006-09-18
22,22,22,3.4318113,22,2.8827305,2006-09-18
23,23,23,0.57216597,23,3.3142032999999995,2006-09-18
0,0,0,2.9785004,0,-2.3802998,2006-03-06
1,1,1,6.679736599999999,1,-1.1752443,2006-03-06
2,2,2,2.1621945,2,-2.789297,2006-03-06
3,3,3,2.473341,3,-10.374029,2006-03-06
4,4,4,7.6314535,4,-5.3979506,2006-03-06
5,5,5,6.7952910000000015,5,-5.0391655,2006-03-06
6,6,6,7.851725599999999,6,-6.2099876,2006-03-06
7,7,7,7.738180000000002,7,-3.3084188,2006-03-06
8,8,8,6.037884,8,-6.2668599999999985,2006-03-06
9,9,9,4.4196053,9,-8.8411,2006-03-06
10,10,10,4.60105,10,-9.586447,2006-03-06
11,11,11,5.435882,11,-11.005035,2006-03-06
12,12,12,5.473634,12,-11.559547,2006-03-06
13,13,13,5.513052,13,-11.836918,2006-03-06
14,14,14,3.8440833,14,-11.619745,2006-03-06
15,15,15,2.4305117000000003,15,-14.123561,2006-03-06
16,16,16,2.3246994,16,-13.039254,2006-03-06
17,17,17,0.9262283,17,-12.728155,2006-03-06
18,18,18,0.59714997,18,-12.707763,2006-03-06
19,19,19,1.0620638999999998,19,-12.437172,2006-03-06
20,20,20,-0.16136459,20,-12.708642,2006-03-06
21,21,21,-1.9345984,21,-12.317726,2006-03-06
22,22,22,-1.5255598999999995,22,-10.527433,2006-03-06
23,23,23,-2.6566825,23,-8.382194,2006-03-06
0,0,0,1.6956519,0,-1.5928549,2006-08-27
1,1,1,2.8559308,1,-1.9967754,2006-08-27
2,2,2,2.0964112,2,-7.0764785,2006-08-27
3,3,3,1.2611953000000002,3,-2.2549753,2006-08-27
4,4,4,3.9479754,4,-3.6919389,2006-08-27
5,5,5,4.0522027000000005,5,-3.2533965,2006-08-27
6,6,6,3.8711586,6,-2.4915078,2006-08-27
7,7,7,4.5264273,7,-1.7887042000000002,2006-08-27
8,8,8,4.836780999999998,8,-1.1430079,2006-08-27
9,9,9,4.434648,9,-0.95927835,2006-08-27
10,10,10,4.45951,10,0.3062492,2006-08-27
11,11,11,3.9423904,11,0.6892305000000001,2006-08-27
12,12,12,5.4039574,12,-0.573033,2006-08-27
13,13,13,7.473130999999999,13,-0.46292,2006-08-27
14,14,14,7.7777357,14,-2.744636,2006-08-27
15,15,15,8.052783999999999,15,-3.8223872,2006-08-27
16,16,16,7.413112599999999,16,-3.730043,2006-08-27
17,17,17,9.716034,17,-3.946826,2006-08-27
18,18,18,9.112911,18,-4.6862974,2006-08-27
19,19,19,10.499574,19,-4.733632,2006-08-27
20,20,20,8.990722,20,-5.650238,2006-08-27
21,21,21,9.016169,21,-4.7704086,2006-08-27
22,22,22,9.768522,22,-4.5154752999999985,2006-08-27
23,23,23,9.751228,23,-4.178742,2006-08-27
